Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
YASH THAKUR,2023-04-03,0,36,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
YASH THAKUR,2023-04-07,1,23,7.67,0.0,36.0,9.0,0.0,36.0,9.0,25
YASH THAKUR,2023-04-28,4,37,10.57,0.5,29.5,8.34,0.5,29.5,8.34,100
YASH THAKUR,2023-05-01,0,12,6.0,1.67,32.0,9.08,1.67,32.0,9.08,2
YASH THAKUR,2023-05-07,0,48,12.0,1.25,27.0,8.31,1.25,27.0,8.31,0
YASH THAKUR,2023-05-13,1,28,7.0,1.0,31.2,9.05,1.25,30.0,9.06,25
YASH THAKUR,2023-05-16,2,40,10.0,1.0,30.67,8.71,1.25,31.25,8.89,50
YASH THAKUR,2023-05-20,2,31,10.33,1.14,32.0,8.89,0.75,32.0,8.75,50
YASH THAKUR,2023-05-24,3,34,8.5,1.25,31.88,9.07,1.25,36.75,9.83,75
YASH THAKUR,2024-03-24,0,43,14.33,1.44,32.11,9.01,2.0,33.25,8.96,0
YASH THAKUR,2024-04-02,1,38,9.5,1.3,33.2,9.54,1.75,37.0,10.79,25
YASH THAKUR,2024-04-07,5,30,8.57,1.27,33.64,9.54,1.5,36.5,10.66,125
YASH THAKUR,2024-04-12,1,31,7.75,1.58,33.33,9.46,2.25,36.25,10.22,25
YASH THAKUR,2024-04-14,0,25,12.5,1.54,33.15,9.32,1.75,35.5,10.04,0
YASH THAKUR,2024-04-19,1,45,11.25,1.43,32.57,9.55,1.75,31.0,9.58,25
YASH THAKUR,2024-04-23,1,47,11.75,1.4,33.4,9.66,1.75,32.75,10.02,25
YASH THAKUR,2024-04-27,1,50,12.5,1.38,34.25,9.8,0.75,37.0,10.81,25
YASH THAKUR,2024-05-05,1,46,11.5,1.35,35.18,9.95,0.75,41.75,12.0,25
YASH THAKUR,2024-05-08,0,47,19.58,1.33,35.78,10.04,1.0,47.0,11.75,0
YASH THAKUR,2025-04-08,1,39,9.75,1.26,36.37,10.54,0.75,47.5,13.83,25
YASH THAKUR,2025-04-12,0,40,17.39,1.25,36.5,10.5,0.75,45.5,13.33,0
