Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
AKASH SINGH,2021-10-02,0,39,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0
AKASH SINGH,2023-04-12,2,40,10.0,0.0,39.0,9.75,0.0,39.0,9.75,50
AKASH SINGH,2023-04-17,1,35,11.67,1.0,39.5,9.88,1.0,39.5,9.88,25
AKASH SINGH,2023-04-21,1,17,5.67,1.0,38.0,10.47,1.0,38.0,10.47,29
AKASH SINGH,2023-04-23,1,29,7.25,1.0,32.75,9.27,1.0,32.75,9.27,25
AKASH SINGH,2023-04-27,0,32,16.0,1.0,32.0,8.87,1.25,30.25,8.65,0
AKASH SINGH,2023-04-30,0,35,11.67,0.83,32.0,10.06,0.75,28.25,10.15,0
AKASH SINGH,2025-05-04,2,30,7.5,0.71,32.43,10.29,0.5,28.25,10.15,50
AKASH SINGH,2025-05-22,1,29,9.35,0.88,32.12,9.94,0.75,31.5,10.6,25
AKASH SINGH,2025-05-27,1,40,10.0,0.89,31.78,9.87,0.75,31.5,11.13,25
