Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
ANRICH NORTJE,2020-09-20,0,33,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0
ANRICH NORTJE,2020-09-25,2,21,5.25,0.0,33.0,8.25,0.0,33.0,8.25,54
ANRICH NORTJE,2020-09-29,0,40,10.0,1.0,27.0,6.75,1.0,27.0,6.75,0
ANRICH NORTJE,2020-10-03,3,33,8.25,0.67,31.33,7.83,0.67,31.33,7.83,75
ANRICH NORTJE,2020-10-05,2,22,5.5,1.25,31.75,7.94,1.25,31.75,7.94,54
ANRICH NORTJE,2020-10-09,1,25,6.25,1.4,29.8,7.45,1.75,29.0,7.25,27
ANRICH NORTJE,2020-10-11,0,28,7.0,1.33,29.0,7.25,1.5,30.0,7.5,0
ANRICH NORTJE,2020-10-14,2,33,8.25,1.14,28.86,7.21,1.5,27.0,6.75,50
ANRICH NORTJE,2020-10-17,2,44,11.0,1.25,29.38,7.34,1.25,27.0,6.75,50
ANRICH NORTJE,2020-10-24,2,27,6.75,1.33,31.0,7.75,1.25,32.5,8.12,52
ANRICH NORTJE,2020-10-27,1,37,9.25,1.4,30.6,7.65,1.5,33.0,8.25,25
ANRICH NORTJE,2020-10-31,1,25,11.36,1.36,31.18,7.8,1.75,35.25,8.81,25
ANRICH NORTJE,2020-11-02,3,33,8.25,1.33,30.67,8.09,1.5,33.25,9.59,75
ANRICH NORTJE,2020-11-05,1,50,12.5,1.46,30.85,8.1,1.75,30.5,8.9,25
ANRICH NORTJE,2020-11-08,0,36,9.0,1.43,32.21,8.42,1.5,36.25,10.34,0
ANRICH NORTJE,2020-11-10,2,25,10.42,1.33,32.47,8.46,1.25,36.0,10.28,50
ANRICH NORTJE,2021-09-22,2,12,3.0,1.38,32.0,8.58,1.5,36.0,10.04,56
ANRICH NORTJE,2021-09-25,2,18,4.5,1.41,30.82,8.25,1.25,30.75,8.73,56
ANRICH NORTJE,2021-09-28,1,15,6.82,1.44,30.11,8.04,1.5,22.75,6.73,27
ANRICH NORTJE,2021-10-02,1,19,4.75,1.42,29.32,7.98,1.75,17.5,6.18,31
ANRICH NORTJE,2021-10-04,1,37,9.25,1.4,28.8,7.82,1.5,16.0,4.77,25
ANRICH NORTJE,2021-10-08,2,24,6.0,1.38,29.19,7.89,1.25,22.25,6.33,52
ANRICH NORTJE,2021-10-10,1,31,7.75,1.41,28.95,7.8,1.25,23.75,6.7,25
ANRICH NORTJE,2021-10-13,2,31,7.75,1.39,29.04,7.8,1.25,27.75,6.94,50
ANRICH NORTJE,2022-04-07,0,35,15.91,1.42,29.12,7.8,1.5,30.75,7.69,0
ANRICH NORTJE,2022-05-05,1,35,8.75,1.36,29.36,8.12,1.25,30.25,9.35,25
ANRICH NORTJE,2022-05-08,3,42,10.5,1.35,29.58,8.14,1.0,33.0,10.04,75
ANRICH NORTJE,2022-05-11,2,39,9.75,1.41,30.04,8.23,1.5,35.75,10.73,50
ANRICH NORTJE,2022-05-16,1,29,7.25,1.43,30.36,8.29,1.5,37.75,11.23,25
ANRICH NORTJE,2022-05-21,2,37,9.25,1.41,30.31,8.25,1.75,36.25,9.06,50
ANRICH NORTJE,2023-04-04,2,39,9.75,1.43,30.53,8.28,2.0,36.75,9.19,50
ANRICH NORTJE,2023-04-08,0,44,11.0,1.45,30.81,8.33,1.75,36.0,9.0,0
ANRICH NORTJE,2023-04-11,0,35,8.75,1.41,31.22,8.41,1.25,37.25,9.31,0
ANRICH NORTJE,2023-04-15,0,31,7.75,1.36,31.33,8.42,1.0,38.75,9.69,0
ANRICH NORTJE,2023-04-20,2,20,5.0,1.32,31.32,8.4,0.5,37.25,9.31,54
ANRICH NORTJE,2023-04-24,2,33,8.25,1.34,31.0,8.31,0.5,32.5,8.12,50
ANRICH NORTJE,2023-04-29,0,44,11.0,1.36,31.06,8.31,1.0,29.75,7.44,0
ANRICH NORTJE,2023-05-02,1,39,9.75,1.32,31.41,8.38,1.0,32.0,8.0,25
ANRICH NORTJE,2023-05-17,2,36,9.0,1.32,31.61,8.41,1.25,34.0,8.5,50
ANRICH NORTJE,2023-05-20,1,43,10.75,1.33,31.72,8.43,1.25,38.0,9.5,25
ANRICH NORTJE,2024-03-28,1,48,12.0,1.32,32.0,8.49,1.0,40.5,10.12,25
ANRICH NORTJE,2024-03-31,0,43,10.75,1.32,32.39,8.57,1.25,41.5,10.38,0
ANRICH NORTJE,2024-04-03,3,59,14.75,1.29,32.64,8.63,1.0,42.5,10.62,75
ANRICH NORTJE,2024-04-07,2,65,16.25,1.33,33.26,8.77,1.25,48.25,12.06,50
ANRICH NORTJE,2024-04-20,0,31,10.33,1.34,33.98,8.94,1.5,53.75,13.44,0
ANRICH NORTJE,2024-04-24,1,48,16.0,1.31,33.91,8.97,1.25,49.5,13.02,25
ANRICH NORTJE,2025-04-15,1,23,7.67,1.3,34.22,9.12,1.5,50.75,14.33,25
