Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
NATHAN ELLIS,2021-09-25,0,32,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NATHAN ELLIS,2021-09-28,1,12,4.0,0.0,32.0,8.0,0.0,32.0,8.0,31
NATHAN ELLIS,2021-10-01,0,46,11.5,0.5,22.0,6.0,0.5,22.0,6.0,0
NATHAN ELLIS,2022-04-20,0,15,7.5,0.33,30.0,7.83,0.33,30.0,7.83,0
NATHAN ELLIS,2022-05-22,3,40,10.0,0.25,26.25,7.75,0.25,26.25,7.75,75
NATHAN ELLIS,2023-04-01,1,27,9.0,0.8,29.0,8.2,1.0,28.25,8.25,25
NATHAN ELLIS,2023-04-05,4,30,7.5,0.83,28.67,8.33,1.0,32.0,9.5,100
NATHAN ELLIS,2023-04-09,0,28,9.33,1.29,28.86,8.21,2.0,28.0,8.5,0
NATHAN ELLIS,2023-04-20,1,41,10.25,1.12,28.75,8.35,2.0,31.25,8.96,25
NATHAN ELLIS,2023-04-22,1,44,11.0,1.11,30.11,8.56,1.5,31.5,9.02,25
NATHAN ELLIS,2023-05-03,2,34,8.5,1.1,31.5,8.81,1.5,35.75,9.52,50
NATHAN ELLIS,2023-05-08,1,29,7.25,1.18,31.73,8.78,1.0,36.75,9.77,25
NATHAN ELLIS,2023-05-13,2,26,6.5,1.17,31.5,8.65,1.25,37.0,9.25,52
NATHAN ELLIS,2023-05-17,0,46,11.5,1.23,31.08,8.49,1.5,33.25,8.31,0
NATHAN ELLIS,2023-05-19,1,34,8.5,1.14,32.14,8.7,1.25,33.75,8.44,25
NATHAN ELLIS,2024-05-15,1,24,6.0,1.13,32.27,8.69,1.0,33.75,8.44,27
NATHAN ELLIS,2025-03-23,1,38,9.5,1.12,31.75,8.52,1.0,32.5,8.12,25
