Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
KULWANT KHEJROLIYA,2018-04-08,0,34,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0
KULWANT KHEJROLIYA,2018-04-13,2,33,8.25,0.0,34.0,9.71,0.0,34.0,9.71,50
KULWANT KHEJROLIYA,2018-04-15,0,40,13.33,1.0,33.5,8.98,1.0,33.5,8.98,0
KULWANT KHEJROLIYA,2019-04-30,0,17,17.0,0.67,35.67,10.43,0.67,35.67,10.43,0
KULWANT KHEJROLIYA,2019-05-04,1,29,7.25,0.5,31.0,12.07,0.5,31.0,12.07,25
KULWANT KHEJROLIYA,2023-04-20,0,20,16.67,0.6,30.6,11.11,0.75,29.75,11.46,0
KULWANT KHEJROLIYA,2023-04-23,2,44,14.67,0.5,28.83,12.04,0.25,26.5,13.56,50
KULWANT KHEJROLIYA,2025-04-09,1,29,9.67,0.71,31.0,12.41,0.75,27.5,13.9,25
