Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
SHASHANK SINGH,2022-04-15,0,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SHASHANK SINGH,2022-05-01,0,10,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0
SHASHANK SINGH,2024-05-19,1,5,5.0,0.0,10.0,10.0,0.0,10.0,10.0,29
SHASHANK SINGH,2025-04-12,0,27,13.5,0.33,8.33,8.33,0.33,8.33,8.33,0
