Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
WILL JACKS,2024-04-11,1,24,12.0,0.0,0.0,0.0,0.0,0.0,0.0,25
WILL JACKS,2024-04-15,0,32,10.67,1.0,24.0,12.0,1.0,24.0,12.0,0
WILL JACKS,2024-04-25,1,23,11.5,0.5,28.0,11.34,0.5,28.0,11.34,25
WILL JACKS,2024-05-09,0,5,5.0,0.67,26.33,11.39,0.67,26.33,11.39,4
WILL JACKS,2024-05-12,0,16,16.0,0.5,21.0,9.79,0.5,21.0,9.79,0
WILL JACKS,2025-03-23,1,32,8.0,0.4,20.0,11.03,0.25,19.0,10.79,25
WILL JACKS,2025-04-07,0,10,10.0,0.5,22.0,10.53,0.5,19.0,10.12,0
WILL JACKS,2025-04-17,2,14,4.67,0.43,20.29,10.45,0.25,15.75,9.75,56
WILL JACKS,2025-04-20,0,4,4.0,0.62,19.5,9.73,0.75,18.0,9.67,6
WILL JACKS,2025-04-27,2,18,9.0,0.56,17.78,9.09,0.75,15.0,6.67,50
WILL JACKS,2025-05-06,0,15,15.0,0.7,17.8,9.08,1.0,11.5,6.92,0
WILL JACKS,2025-05-21,1,16,16.0,0.64,17.55,9.62,1.0,12.75,8.17,25
WILL JACKS,2025-05-26,0,11,11.0,0.67,17.42,10.15,0.75,13.25,11.0,0
