Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
MAYANK MARKANDE,2018-04-07,3,23,5.75,0.0,0.0,0.0,0.0,0.0,0.0,79
MAYANK MARKANDE,2018-04-12,4,23,5.75,3.0,23.0,5.75,3.0,23.0,5.75,104
MAYANK MARKANDE,2018-04-14,0,42,14.0,3.5,23.0,5.75,3.5,23.0,5.75,0
MAYANK MARKANDE,2018-04-17,1,25,6.25,2.33,29.33,8.5,2.33,29.33,8.5,27
MAYANK MARKANDE,2018-04-22,0,15,7.5,2.0,28.25,7.94,2.0,28.25,7.94,0
MAYANK MARKANDE,2018-04-24,2,15,5.0,1.6,25.6,7.85,1.25,26.25,8.38,54
MAYANK MARKANDE,2018-04-28,0,30,10.0,1.67,23.83,7.38,0.75,24.25,8.19,0
MAYANK MARKANDE,2018-05-01,1,28,9.33,1.43,24.71,7.75,0.75,21.25,7.19,25
MAYANK MARKANDE,2018-05-04,1,29,9.67,1.38,25.12,7.95,0.75,22.0,7.96,25
MAYANK MARKANDE,2018-05-06,1,25,8.33,1.33,25.56,8.14,1.0,25.5,8.5,25
MAYANK MARKANDE,2018-05-09,1,26,6.5,1.3,25.5,8.16,0.75,28.0,9.33,27
MAYANK MARKANDE,2018-05-13,0,32,10.67,1.27,25.55,8.01,1.0,27.0,8.46,0
MAYANK MARKANDE,2018-05-16,0,34,11.33,1.17,26.08,8.23,0.75,28.0,8.79,0
MAYANK MARKANDE,2018-05-20,1,21,10.5,1.08,26.69,8.47,0.5,29.25,9.21,25
MAYANK MARKANDE,2019-03-28,1,23,7.67,1.07,26.29,8.61,0.5,28.25,9.75,25
MAYANK MARKANDE,2019-03-30,0,12,12.0,1.07,26.07,8.55,0.5,27.5,10.04,0
MAYANK MARKANDE,2019-04-20,0,24,12.0,1.0,25.19,8.77,0.5,22.5,10.38,0
MAYANK MARKANDE,2021-10-02,0,26,8.67,0.94,25.12,8.96,0.5,20.0,10.54,0
MAYANK MARKANDE,2022-05-17,0,31,10.33,0.89,25.17,8.94,0.25,21.25,10.09,0
MAYANK MARKANDE,2022-05-21,1,26,6.5,0.84,25.47,9.01,0.0,23.25,10.75,27
MAYANK MARKANDE,2023-04-09,4,15,3.75,0.85,25.5,8.89,0.25,26.75,9.38,106
MAYANK MARKANDE,2023-04-14,2,27,6.75,1.0,25.0,8.64,1.25,24.5,7.31,52
MAYANK MARKANDE,2023-04-18,0,35,8.75,1.05,25.09,8.56,1.75,24.75,6.83,0
MAYANK MARKANDE,2023-04-21,2,23,5.75,1.0,25.52,8.57,1.75,25.75,6.44,54
MAYANK MARKANDE,2023-04-24,0,34,8.5,1.04,25.42,8.45,2.0,25.0,6.25,0
MAYANK MARKANDE,2023-04-29,2,20,5.0,1.0,25.76,8.45,1.0,29.75,7.44,54
MAYANK MARKANDE,2023-05-04,1,29,7.25,1.04,25.54,8.32,1.0,28.0,7.0,25
MAYANK MARKANDE,2023-05-07,0,51,12.75,1.04,25.67,8.28,1.25,26.5,6.62,0
MAYANK MARKANDE,2023-05-13,1,39,13.0,1.0,26.57,8.44,0.75,33.5,8.38,25
MAYANK MARKANDE,2023-05-15,0,27,9.0,1.0,27.0,8.59,1.0,34.75,9.5,0
MAYANK MARKANDE,2024-03-23,2,39,9.75,0.97,27.0,8.61,0.5,36.5,10.5,50
MAYANK MARKANDE,2024-03-27,0,52,13.0,1.0,27.39,8.65,0.75,39.0,11.12,0
MAYANK MARKANDE,2024-03-31,1,33,11.0,0.97,28.16,8.78,0.75,39.25,11.19,25
MAYANK MARKANDE,2024-04-05,0,21,10.5,0.97,28.3,8.85,0.75,37.75,10.69,0
MAYANK MARKANDE,2024-04-15,2,46,11.5,0.94,28.09,8.9,0.75,36.25,11.06,50
MAYANK MARKANDE,2024-04-20,2,26,13.0,0.97,28.6,8.97,0.75,38.0,11.5,50
MAYANK MARKANDE,2024-04-25,1,42,14.0,1.0,28.53,9.08,1.25,31.5,11.5,25
