1,1,30/04/2024,Mumbai Indians,BRSABV Ekana Cricket Stadium,0,0,0.00,,0,,,0,,,,19 years 75 days
2,2,05/05/2024,Kolkata Knight Riders,BRSABV Ekana Cricket Stadium,9,9,4.50,,0,,,0,,,,19 years 80 days
