1,1,04/04/2023,Gujarat Titans,Arun Jaitley Stadium,20,20,20.00,,0,,,0,1,,1,20 years 169 days
2,2,08/04/2023,Rajasthan Royals,Barsapara Cricket Stadium,7,27,13.50,,0,,,0,,,1,20 years 173 days
3,3,11/04/2023,Mumbai Indians,Arun Jaitley Stadium,1,28,9.33,,0,,,0,1,,2,20 years 176 days
4,4,15/04/2023,Royal Challengers Bengaluru,M Chinnaswamy Stadium,5,33,8.25,,0,,,0,2,,4,20 years 180 days
5,5,23/03/2024,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,32*,65,16.25,,0,,,0,,,4,21 years 158 days
6,6,28/03/2024,Rajasthan Royals,Sawai Mansingh Stadium,9,74,14.80,,0,,,0,,,4,21 years 163 days
7,7,31/03/2024,Chennai Super Kings,Dr YS Rajasekhara Reddy Cricket Stadium,9*,83,16.60,,0,,,0,,,4,21 years 166 days
8,8,03/04/2024,Kolkata Knight Riders,Dr YS Rajasekhara Reddy Cricket Stadium,0,83,13.83,,0,,,0,,,4,21 years 169 days
9,9,07/04/2024,Mumbai Indians,Wankhede Stadium,41,124,17.71,,0,,,0,,,4,21 years 173 days
10,,12/04/2024,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,-,124,17.71,,0,,,0,,,4,21 years 178 days
11,10,17/04/2024,Gujarat Titans,Narendra Modi Stadium,15,139,17.38,,0,,,0,,,4,21 years 183 days
12,11,20/04/2024,Sunrisers Hyderabad,Arun Jaitley Stadium,42,181,20.11,,0,,,0,,,4,21 years 186 days
13,,24/04/2024,Gujarat Titans,Arun Jaitley Stadium,-,181,20.11,,0,,,0,,,4,21 years 190 days
14,12,27/04/2024,Mumbai Indians,Arun Jaitley Stadium,36,217,21.70,,0,,,0,,,4,21 years 193 days
15,13,29/04/2024,Kolkata Knight Riders,Eden Gardens,18,235,21.36,,0,,,0,,,4,21 years 195 days
16,14,07/05/2024,Rajasthan Royals,Arun Jaitley Stadium,65,300,25.00,,0,,,0,,,4,21 years 203 days
17,15,12/05/2024,Royal Challengers Bengaluru,M Chinnaswamy Stadium,2,302,23.23,,0,,,0,2,,6,21 years 208 days
18,16,14/05/2024,Lucknow Super Giants,Arun Jaitley Stadium,58,360,25.71,,0,,,0,,,6,21 years 210 days
19,17,24/03/2025,Lucknow Super Giants,Dr YS Rajasekhara Reddy Cricket Stadium,0,360,24.00,,0,,,0,,,6,22 years 158 days
20,18,30/03/2025,Sunrisers Hyderabad,Dr YS Rajasekhara Reddy Cricket Stadium,34*,394,26.27,,0,,,0,,,6,22 years 164 days
21,19,05/04/2025,Chennai Super Kings,MA Chidambaram Stadium,33,427,26.69,,0,,,0,,,6,22 years 170 days
22,20,10/04/2025,Royal Challengers Bengaluru,M Chinnaswamy Stadium,7,434,25.53,,0,,,0,,,6,22 years 175 days
23,21,13/04/2025,Mumbai Indians,Arun Jaitley Stadium,33,467,25.94,,0,,1,1,,,6,22 years 178 days
24,22,16/04/2025,Rajasthan Royals,Arun Jaitley Stadium,49,516,27.16,,0,,,1,,,6,22 years 181 days
25,23,19/04/2025,Gujarat Titans,Narendra Modi Stadium,18,534,26.70,,0,,,1,,,6,22 years 184 days
26,24,22/04/2025,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,51,585,27.86,,0,,,1,,,6,22 years 187 days
