1,,02/05/2021,Sunrisers Hyderabad,Arun Jaitley Stadium,-,0,,,0,,3,3,,,,21 years 197 days
2,1,07/10/2021,Kolkata Knight Riders,Sharjah Cricket Stadium,0,0,0.00,,0,,,3,,,,21 years 355 days
3,2,27/03/2022,Punjab Kings,Dr DY Patil Sports Academy,21,21,10.50,,0,,2,5,,,,22 years 161 days
4,3,30/03/2022,Kolkata Knight Riders,Dr DY Patil Sports Academy,0,21,7.00,,0,,,5,,,,22 years 164 days
5,4,05/04/2022,Rajasthan Royals,Wankhede Stadium,26,47,11.75,,0,,,5,,,,22 years 170 days
6,5,09/04/2022,Mumbai Indians,Maharashtra Cricket Association Stadium,66,113,22.60,,0,,,5,,,,22 years 174 days
7,6,12/04/2022,Chennai Super Kings,Dr DY Patil Sports Academy,12,125,20.83,,0,,1,6,,,,22 years 177 days
8,7,16/04/2022,Delhi Capitals,Wankhede Stadium,0,125,17.86,,0,,1,7,,,,22 years 181 days
9,8,19/04/2022,Lucknow Super Giants,Dr DY Patil Sports Academy,4,129,16.13,,0,,,7,,,,22 years 184 days
10,9,23/04/2022,Sunrisers Hyderabad,Brabourne Stadium,0,129,14.33,,0,,1,8,,,,22 years 188 days
11,10,06/04/2023,Kolkata Knight Riders,Eden Gardens,1,130,13.00,,0,,,8,,,,23 years 171 days
12,,10/04/2023,Lucknow Super Giants,M Chinnaswamy Stadium,-,130,13.00,,0,,,8,,,,23 years 175 days
13,11,15/04/2023,Delhi Capitals,M Chinnaswamy Stadium,15*,145,14.50,,0,,,8,,,,23 years 180 days
14,12,01/05/2023,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,9,154,14.00,,0,,,8,,,,23 years 196 days
15,13,06/05/2023,Delhi Capitals,Arun Jaitley Stadium,8*,162,14.73,,0,,,8,,,,23 years 201 days
16,14,09/05/2023,Mumbai Indians,Wankhede Stadium,6,168,14.00,,0,,1,9,,,,23 years 204 days
17,15,14/05/2023,Rajasthan Royals,Sawai Mansingh Stadium,29*,197,16.42,,0,,1,10,,,,23 years 209 days
18,,18/05/2023,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,-,197,16.42,,0,,,10,,,,23 years 213 days
19,16,21/05/2023,Gujarat Titans,M Chinnaswamy Stadium,23*,220,18.33,,0,,,10,,,,23 years 216 days
20,17,22/03/2024,Chennai Super Kings,MA Chidambaram Stadium,48,268,20.62,,0,,,10,,,,24 years 157 days
21,18,25/03/2024,Punjab Kings,M Chinnaswamy Stadium,11,279,19.93,,0,,,10,4,,4,24 years 160 days
22,19,29/03/2024,Kolkata Knight Riders,M Chinnaswamy Stadium,3,282,18.80,,0,,,10,,,4,24 years 164 days
23,20,02/04/2024,Lucknow Super Giants,M Chinnaswamy Stadium,11,293,18.31,,0,,,10,1,,5,24 years 168 days
24,21,15/04/2024,Sunrisers Hyderabad,M Chinnaswamy Stadium,25*,318,19.88,,0,,,10,,,5,24 years 181 days
