1,1,29/04/2008,Kolkata Knight Riders,Eden Gardens,0,0,0.00,,0,,,0,,,,18 years 232 days
2,2,26/05/2008,Rajasthan Royals,Sawai Mansingh Stadium,3,3,1.50,,0,,,0,,,,18 years 259 days
3,,28/05/2008,Royal Challengers Bengaluru,M Chinnaswamy Stadium,-,3,1.50,,0,,,0,,,,18 years 261 days
4,3,29/04/2009,Kolkata Knight Riders,Kingsmead,2*,5,2.50,,0,,,0,,,,19 years 231 days
5,,19/05/2009,Delhi Capitals,Wanderers Stadium,-,5,2.50,,0,,,0,,,,19 years 251 days
6,4,21/05/2009,Deccan Chargers,SuperSport Park,114*,119,59.50,,0,,1,1,,,,19 years 253 days
7,5,23/05/2009,Chennai Super Kings,Wanderers Stadium,48,167,55.67,,0,,1,2,,,,19 years 255 days
8,6,24/05/2009,Deccan Chargers,Wanderers Stadium,4,171,42.75,,0,,2,4,,,,19 years 256 days
9,7,14/03/2010,Kolkata Knight Riders,Eden Gardens,0,171,34.20,,0,,1,5,,,,20 years 185 days
10,8,16/03/2010,Punjab Kings,M Chinnaswamy Stadium,38,209,34.83,,0,,,5,,,,20 years 187 days
11,9,18/03/2010,Rajasthan Royals,M Chinnaswamy Stadium,42*,251,41.83,,0,,1,6,,,,20 years 189 days
12,10,20/03/2010,Mumbai Indians,Barabati Stadium,40,291,41.57,,0,,1,7,,,,20 years 191 days
13,11,23/03/2010,Chennai Super Kings,M Chinnaswamy Stadium,20,311,38.88,,0,,,7,,,,20 years 194 days
14,12,25/03/2010,Delhi Capitals,M Chinnaswamy Stadium,39,350,38.89,,0,,,7,,,,20 years 196 days
15,13,31/03/2010,Chennai Super Kings,MA Chidambaram Stadium,5,355,35.50,,0,,1,8,,,,20 years 202 days
16,14,02/04/2010,Punjab Kings,Barabati Stadium,29,384,34.91,,0,,,8,,,,20 years 204 days
17,15,08/04/2010,Deccan Chargers,M Chinnaswamy Stadium,1,385,32.08,,0,,,8,,,,20 years 210 days
18,16,12/04/2010,Deccan Chargers,Vidarbha Cricket Association Stadium,0,385,29.62,,0,,1,9,,,,20 years 214 days
19,17,14/04/2010,Rajasthan Royals,Sawai Mansingh Stadium,14,399,28.50,,0,,1,10,,,,20 years 216 days
20,18,17/04/2010,Mumbai Indians,M Chinnaswamy Stadium,16,415,27.67,,0,,,10,,,,20 years 219 days
21,19,21/04/2010,Mumbai Indians,Dr DY Patil Sports Academy,5,420,26.25,,0,,,10,,,,20 years 223 days
22,20,25/04/2011,Chennai Super Kings,MA Chidambaram Stadium,12,432,25.41,,0,,1,11,,,,21 years 227 days
23,21,27/04/2011,Chennai Super Kings,Dr DY Patil Sports Academy,10,442,24.56,,0,,1,12,,,,21 years 229 days
24,22,29/04/2011,Royal Challengers Bengaluru,M Chinnaswamy Stadium,19,461,24.26,,0,,,12,,,,21 years 231 days
25,23,01/05/2011,Rajasthan Royals,Sawai Mansingh Stadium,30,491,24.55,,0,,,12,,,,21 years 233 days
26,24,04/05/2011,Mumbai Indians,Dr DY Patil Sports Academy,59,550,26.19,,0,,3,15,,,,21 years 236 days
27,25,08/05/2011,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,28,578,26.27,,0,,,15,,,,21 years 240 days
28,26,10/05/2011,Deccan Chargers,Rajiv Gandhi International Stadium,49,627,27.26,,0,,,15,,,,21 years 242 days
29,27,16/05/2011,Deccan Chargers,Dr DY Patil Sports Academy,23,650,27.08,,0,,,15,,,,21 years 248 days
30,28,19/05/2011,Kolkata Knight Riders,Dr DY Patil Sports Academy,16,666,26.64,,0,,,15,,,,21 years 251 days
31,,21/05/2011,Delhi Capitals,Arun Jaitley Stadium,-,666,26.64,,0,,,15,,,,21 years 253 days
32,29,06/04/2012,Mumbai Indians,Wankhede Stadium,0,666,25.62,,0,,,15,,,,22 years 209 days
33,30,08/04/2012,Punjab Kings,Maharashtra Cricket Association Stadium,12*,678,26.08,,0,,1,16,,,,22 years 211 days
34,31,12/04/2012,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,0,678,25.11,,0,,,16,,,,22 years 215 days
35,32,19/04/2012,Chennai Super Kings,MA Chidambaram Stadium,13,691,24.68,,0,,,16,,,,22 years 222 days
36,,21/04/2012,Delhi Capitals,Arun Jaitley Stadium,-,691,24.68,,0,,,16,,,,22 years 224 days
37,33,24/04/2012,Delhi Capitals,Maharashtra Cricket Association Stadium,80*,771,27.54,,0,,,16,,,,22 years 227 days
38,34,26/04/2012,Deccan Chargers,Maharashtra Cricket Association Stadium,21,792,27.31,,0,,1,17,,,,22 years 229 days
39,35,01/05/2012,Deccan Chargers,Barabati Stadium,0,792,26.40,,0,,,17,,,,22 years 234 days
40,36,05/05/2012,Kolkata Knight Riders,Eden Gardens,17,809,26.10,,0,,,17,,,,22 years 238 days
41,37,11/05/2012,Royal Challengers Bengaluru,Maharashtra Cricket Association Stadium,0,809,25.28,,0,,1,18,,,,22 years 244 days
42,38,05/04/2013,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,15,824,24.97,,0,,1,19,,,,23 years 207 days
43,39,07/04/2013,Punjab Kings,Maharashtra Cricket Association Stadium,0,824,24.24,,0,,,19,,,,23 years 209 days
44,40,15/04/2013,Chennai Super Kings,MA Chidambaram Stadium,9,833,23.80,,0,,,19,,,,23 years 217 days
45,41,17/04/2013,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,7*,840,24.00,,0,,1,20,,,,23 years 219 days
46,42,11/05/2013,Mumbai Indians,Maharashtra Cricket Association Stadium,29,869,24.14,,0,,2,22,,,,23 years 243 days
47,43,15/05/2013,Kolkata Knight Riders,JSCA International Stadium Complex,66,935,25.27,,0,,1,23,,,,23 years 247 days
48,44,19/05/2013,Delhi Capitals,Maharashtra Cricket Association Stadium,10,945,24.87,,0,,1,24,,,,23 years 251 days
49,45,16/04/2014,Mumbai Indians,Sheikh Zayed Stadium,64,1009,25.87,,0,,,24,,,,24 years 218 days
50,46,19/04/2014,Delhi Capitals,Dubai International Cricket Stadium,48,1057,26.43,,0,,,24,,,,24 years 221 days
51,47,24/04/2014,Royal Challengers Bengaluru,Sharjah Cricket Stadium,5,1062,25.90,,0,,,24,,,,24 years 226 days
52,48,26/04/2014,Punjab Kings,Sheikh Zayed Stadium,8,1070,25.48,,0,,,24,,,,24 years 228 days
