1,1,20/09/2020,Punjab Kings,Dubai International Cricket Stadium,3*,3,,0/33,0,,,0,,,,26 years 309 days
2,,25/09/2020,Chennai Super Kings,Dubai International Cricket Stadium,-,3,,2/21,2,27.00,,0,,,,26 years 314 days
3,2,29/09/2020,Sunrisers Hyderabad,Sheikh Zayed Stadium,3*,6,,0/40,2,47.00,1,1,,,,26 years 318 days
4,,03/10/2020,Kolkata Knight Riders,Sharjah Cricket Stadium,-,6,,3/33,5,25.40,1,2,,,,26 years 322 days
5,,05/10/2020,Royal Challengers Bengaluru,Dubai International Cricket Stadium,-,6,,2/22,7,21.29,,2,,,,26 years 324 days
6,,09/10/2020,Rajasthan Royals,Sharjah Cricket Stadium,-,6,,1/25,8,21.75,,2,,,,26 years 328 days
7,,11/10/2020,Mumbai Indians,Sheikh Zayed Stadium,-,6,,0/28,8,25.25,,2,,,,26 years 330 days
8,,14/10/2020,Rajasthan Royals,Dubai International Cricket Stadium,-,6,,2/33,10,23.50,,2,,,,26 years 333 days
9,,17/10/2020,Chennai Super Kings,Sharjah Cricket Stadium,-,6,,2/44,12,23.25,1,3,,,,26 years 336 days
10,3,24/10/2020,Kolkata Knight Riders,Sheikh Zayed Stadium,0*,6,,2/27,14,21.86,,3,,,,26 years 343 days
11,4,27/10/2020,Sunrisers Hyderabad,Dubai International Cricket Stadium,1,7,7.00,1/37,15,22.87,,3,,,,26 years 346 days
12,,31/10/2020,Mumbai Indians,Dubai International Cricket Stadium,-,7,7.00,1/25,16,23.00,,3,,,,26 years 350 days
13,,02/11/2020,Royal Challengers Bengaluru,Sheikh Zayed Stadium,-,7,7.00,3/33,19,21.11,,3,,,,26 years 352 days
14,5,05/11/2020,Mumbai Indians,Dubai International Cricket Stadium,0*,7,7.00,1/50,20,22.55,,3,,,,26 years 355 days
15,,08/11/2020,Sunrisers Hyderabad,Sheikh Zayed Stadium,-,7,7.00,0/36,20,24.35,1,4,,,,26 years 358 days
16,,10/11/2020,Mumbai Indians,Dubai International Cricket Stadium,-,7,7.00,2/25,22,23.27,,4,,,,26 years 360 days
17,,22/09/2021,Sunrisers Hyderabad,Dubai International Cricket Stadium,-,7,7.00,2/12,24,21.83,,4,,,,27 years 310 days
