1,,14/04/2022,Rajasthan Royals,Dr DY Patil Sports Academy,-,0,,3/40,3,13.33,,0,,,,24 years 122 days
2,,17/04/2022,Chennai Super Kings,Maharashtra Cricket Association Stadium,-,0,,1/40,4,20.00,,0,,,,24 years 125 days
3,1,23/04/2022,Kolkata Knight Riders,Dr DY Patil Sports Academy,0,0,0.00,2/42,6,20.33,,0,,,,24 years 131 days
4,,27/04/2022,Sunrisers Hyderabad,Wankhede Stadium,-,0,0.00,1/24,7,20.86,,0,,,,24 years 135 days
5,,10/05/2022,Lucknow Super Giants,Maharashtra Cricket Association Stadium,-,0,0.00,2/24,9,18.89,,0,,,,24 years 148 days
6,,15/05/2022,Chennai Super Kings,Wankhede Stadium,-,0,0.00,0/27,9,21.89,1,1,,,,24 years 153 days
7,,19/05/2022,Royal Challengers Bengaluru,Wankhede Stadium,-,0,0.00,0/35,9,25.78,,1,,,,24 years 157 days
8,,24/05/2022,Rajasthan Royals,Eden Gardens,-,0,0.00,1/46,10,27.80,,1,,,,24 years 162 days
9,,29/05/2022,Rajasthan Royals,Narendra Modi Stadium,-,0,0.00,1/18,11,26.91,,1,,,,24 years 167 days
10,,31/03/2023,Chennai Super Kings,Narendra Modi Stadium,-,0,0.00,0/14,11,28.18,,1,,,,25 years 108 days
11,,04/04/2023,Delhi Capitals,Arun Jaitley Stadium,-,0,0.00,0/12,11,29.27,,1,,,,25 years 112 days
12,,09/04/2023,Kolkata Knight Riders,Narendra Modi Stadium,-,0,0.00,0/69,11,35.55,1,2,,,,25 years 117 days
13,,15/05/2023,Sunrisers Hyderabad,Narendra Modi Stadium,-,0,0.00,1/31,12,35.17,,2,,,,25 years 153 days
14,,21/05/2023,Royal Challengers Bengaluru,M Chinnaswamy Stadium,-,0,0.00,1/39,13,35.46,,2,,,,25 years 159 days
15,,22/03/2024,Chennai Super Kings,MA Chidambaram Stadium,-,0,0.00,1/28,14,34.93,,2,,,,26 years 100 days
16,,25/03/2024,Punjab Kings,M Chinnaswamy Stadium,-,0,0.00,1/23,15,34.13,,2,,,,26 years 103 days
17,,29/03/2024,Kolkata Knight Riders,M Chinnaswamy Stadium,-,0,0.00,1/46,16,34.88,,2,,,,26 years 107 days
18,,02/04/2024,Lucknow Super Giants,M Chinnaswamy Stadium,-,0,0.00,1/24,17,34.24,,2,,,,26 years 111 days
19,,06/04/2024,Rajasthan Royals,Sawai Mansingh Stadium,-,0,0.00,1/37,18,34.39,1,3,,,,26 years 115 days
20,,15/04/2024,Sunrisers Hyderabad,M Chinnaswamy Stadium,-,0,0.00,0/51,18,37.22,,3,,,,26 years 124 days
21,,21/04/2024,Kolkata Knight Riders,Eden Gardens,-,0,0.00,2/56,20,36.30,1,4,,,,26 years 130 days
22,,25/04/2024,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,-,0,0.00,1/18,21,35.43,,4,,,,26 years 134 days
23,,28/04/2024,Gujarat Titans,Narendra Modi Stadium,-,0,0.00,0/34,21,37.05,,4,,,,26 years 137 days
24,,04/05/2024,Gujarat Titans,M Chinnaswamy Stadium,-,0,0.00,2/21,23,34.74,,4,,,,26 years 143 days
25,,09/05/2024,Punjab Kings,Himachal Pradesh Cricket Association Stadium,-,0,0.00,0/22,23,35.70,,4,,,,26 years 148 days
26,,12/05/2024,Delhi Capitals,M Chinnaswamy Stadium,-,0,0.00,3/20,26,32.35,,4,,,,26 years 151 days
27,,18/05/2024,Chennai Super Kings,M Chinnaswamy Stadium,-,0,0.00,2/42,28,31.54,1,5,,,,26 years 157 days
28,,22/05/2024,Rajasthan Royals,Narendra Modi Stadium,-,0,0.00,0/37,28,32.86,,5,,,,26 years 161 days
29,,22/03/2025,Kolkata Knight Riders,Eden Gardens,-,0,0.00,1/25,29,32.59,,5,,,,27 years 99 days
30,,28/03/2025,Chennai Super Kings,MA Chidambaram Stadium,-,0,0.00,2/18,31,31.06,,5,,,,27 years 105 days
31,,02/04/2025,Gujarat Titans,M Chinnaswamy Stadium,-,0,0.00,0/20,31,31.71,,5,,,,27 years 110 days
32,,07/04/2025,Mumbai Indians,Wankhede Stadium,-,0,0.00,2/46,33,31.18,1,6,,,,27 years 115 days
33,,10/04/2025,Delhi Capitals,M Chinnaswamy Stadium,-,0,0.00,1/45,34,31.59,,6,,,,27 years 118 days
34,,13/04/2025,Rajasthan Royals,Sawai Mansingh Stadium,-,0,0.00,1/36,35,31.71,,6,,,,27 years 121 days
35,2,18/04/2025,Punjab Kings,M Chinnaswamy Stadium,0,0,0.00,0/18,35,32.23,,6,,,,27 years 126 days
36,,20/04/2025,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,-,0,0.00,0/22,35,32.86,,6,,,,27 years 128 days
37,,24/04/2025,Rajasthan Royals,M Chinnaswamy Stadium,-,0,0.00,1/33,36,32.86,,6,,,,27 years 132 days
38,,27/04/2025,Delhi Capitals,Arun Jaitley Stadium,-,0,0.00,1/42,37,33.11,,6,,,,27 years 135 days
39,,03/05/2025,Chennai Super Kings,M Chinnaswamy Stadium,-,0,0.00,1/41,38,33.32,,6,,,,27 years 141 days
40,3,23/05/2025,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,3,3,1.00,0/36,38,34.26,,6,,,,27 years 161 days
41,,27/05/2025,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,-,3,1.00,0/44,38,35.42,1,7,,,,27 years 165 days
42,,29/05/2025,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,-,3,1.00,2/26,40,34.30,,7,,,,27 years 167 days
