25,25,09/04/2024,Sunrisers Hyderabad,Maharaja Yadavindra Singh International Cricket St,4,531,21.24,,0,,,0,,,2,23 years 243 days
26,26,13/04/2024,Rajasthan Royals,Maharaja Yadavindra Singh International Cricket St,10,541,20.81,,0,,,0,,,2,23 years 247 days
27,27,18/04/2024,Mumbai Indians,Maharaja Yadavindra Singh International Cricket St,0,541,20.04,,0,,1,1,,,2,23 years 252 days
28,28,21/04/2024,Gujarat Titans,Maharaja Yadavindra Singh International Cricket St,35,576,20.57,,0,,,1,,,2,23 years 255 days
29,29,26/04/2024,Kolkata Knight Riders,Eden Gardens,54,630,21.72,,0,,,1,,,2,23 years 260 days
30,30,01/05/2024,Chennai Super Kings,MA Chidambaram Stadium,13,643,21.43,,0,,,1,,,2,23 years 265 days
31,31,05/05/2024,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,30,673,21.71,,0,,,1,,,2,23 years 269 days
32,32,09/05/2024,Royal Challengers Bengaluru,Himachal Pradesh Cricket Association Stadium,6,679,21.22,,0,,,1,,,2,23 years 273 days
33,33,15/05/2024,Rajasthan Royals,Barsapara Cricket Stadium,6,685,20.76,,0,,,1,,,2,23 years 279 days
34,34,19/05/2024,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,71,756,22.24,,0,,,1,,,2,23 years 283 days
35,35,25/03/2025,Gujarat Titans,Narendra Modi Stadium,5,761,21.74,,0,,,1,,,2,24 years 227 days
36,36,01/04/2025,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,69,830,23.06,,0,,,1,1,,3,24 years 234 days
37,37,05/04/2025,Rajasthan Royals,Maharaja Yadavindra Singh International Cricket St,17,847,22.89,,0,,,1,,,3,24 years 238 days
38,38,08/04/2025,Chennai Super Kings,Maharaja Yadavindra Singh International Cricket St,0,847,22.29,,0,,,1,,1,4,24 years 241 days
39,39,12/04/2025,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,42,889,22.79,,0,,,1,,,4,24 years 245 days
40,40,15/04/2025,Kolkata Knight Riders,Maharaja Yadavindra Singh International Cricket St,30,919,22.98,,0,,,1,,,4,24 years 248 days
41,41,18/04/2025,Royal Challengers Bengaluru,M Chinnaswamy Stadium,13,932,22.73,,0,,,1,,,4,24 years 251 days
42,42,20/04/2025,Royal Challengers Bengaluru,Maharaja Yadavindra Singh International Cricket St,33,965,22.98,,0,,,1,,,4,24 years 253 days
43,43,26/04/2025,Kolkata Knight Riders,Eden Gardens,83,1048,24.37,,0,,,1,,,4,24 years 259 days
44,44,30/04/2025,Chennai Super Kings,MA Chidambaram Stadium,54,1102,25.05,,0,,,1,,,4,24 years 263 days
45,45,04/05/2025,Lucknow Super Giants,Himachal Pradesh Cricket Association Stadium,91,1193,26.51,,0,,,1,,,4,24 years 267 days
46,46,18/05/2025,Rajasthan Royals,Sawai Mansingh Stadium,21,1214,26.39,,0,,,1,1,,5,24 years 281 days
47,47,24/05/2025,Delhi Capitals,Sawai Mansingh Stadium,28,1242,26.43,,0,,,1,,,5,24 years 287 days
48,48,26/05/2025,Mumbai Indians,Sawai Mansingh Stadium,13,1255,26.15,,0,,,1,,,5,24 years 289 days
49,49,29/05/2025,Royal Challengers Bengaluru,Maharaja Yadavindra Singh International Cricket St,18,1273,25.98,,0,,,1,,,5,24 years 292 days
50,50,01/06/2025,Mumbai Indians,Narendra Modi Stadium,6,1279,25.58,,0,,,1,,,5,24 years 295 days
