1,1,20/04/2018,Chennai Super Kings,Maharashtra Cricket Association Stadium,7,7,7.00,,0,,,0,,,,26 years 264 days
2,2,22/04/2018,Mumbai Indians,Sawai Mansingh Stadium,0,7,3.50,,0,,1,1,,,,26 years 266 days
3,3,19/05/2018,Royal Challengers Bengaluru,Sawai Mansingh Stadium,32,39,13.00,,0,,,1,1,3,4,26 years 293 days
4,4,23/05/2018,Kolkata Knight Riders,Eden Gardens,18*,57,19.00,,0,,,1,1,1,6,26 years 297 days
5,,19/04/2019,Kolkata Knight Riders,Eden Gardens,-,57,19.00,,0,,,1,,,6,27 years 263 days
6,5,28/04/2019,Delhi Capitals,Arun Jaitley Stadium,3,60,15.00,,0,,,1,,,6,27 years 272 days
7,6,30/04/2019,Rajasthan Royals,M Chinnaswamy Stadium,6,66,13.20,,0,,,1,,,6,27 years 274 days
8,,09/04/2023,Punjab Kings,Rajiv Gandhi International Stadium,-,66,13.20,,0,,,1,,,6,31 years 253 days
9,7,14/04/2023,Kolkata Knight Riders,Eden Gardens,16*,82,16.40,,0,,,1,,,6,31 years 258 days
10,8,18/04/2023,Mumbai Indians,Rajiv Gandhi International Stadium,36,118,19.67,,0,,,1,,,6,31 years 262 days
11,9,21/04/2023,Chennai Super Kings,MA Chidambaram Stadium,17,135,19.29,,0,,,1,,,6,31 years 265 days
12,10,24/04/2023,Delhi Capitals,Rajiv Gandhi International Stadium,31,166,20.75,,0,,,1,1,,7,31 years 268 days
13,11,29/04/2023,Delhi Capitals,Arun Jaitley Stadium,53*,219,27.38,,0,,,1,,1,8,31 years 273 days
14,12,04/05/2023,Kolkata Knight Riders,Rajiv Gandhi International Stadium,36,255,28.33,,0,,,1,1,,9,31 years 278 days
15,13,07/05/2023,Rajasthan Royals,Sawai Mansingh Stadium,26,281,28.10,,0,,,1,,,9,31 years 281 days
16,14,13/05/2023,Lucknow Super Giants,Rajiv Gandhi International Stadium,47,328,29.82,,0,,,1,,,9,31 years 287 days
17,15,15/05/2023,Gujarat Titans,Narendra Modi Stadium,64,392,32.67,,0,,,1,1,,10,31 years 289 days
18,16,18/05/2023,Royal Challengers Bengaluru,Rajiv Gandhi International Stadium,104,496,38.15,,0,,,1,,,10,31 years 292 days
19,17,21/05/2023,Mumbai Indians,Wankhede Stadium,18,514,36.71,,0,,,1,,,10,31 years 295 days
20,18,23/03/2024,Kolkata Knight Riders,Eden Gardens,63,577,38.47,,0,,,1,,,10,32 years 237 days
21,19,27/03/2024,Mumbai Indians,Rajiv Gandhi International Stadium,80*,657,43.80,,0,,,1,1,,11,32 years 241 days
22,20,31/03/2024,Gujarat Titans,Narendra Modi Stadium,24,681,42.56,,0,,,1,,,11,32 years 245 days
23,21,05/04/2024,Chennai Super Kings,Rajiv Gandhi International Stadium,10*,691,43.19,,0,,,1,,,11,32 years 250 days
24,22,09/04/2024,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,9,700,41.18,,0,,,1,1,1,13,32 years 254 days
25,23,15/04/2024,Royal Challengers Bengaluru,M Chinnaswamy Stadium,67,767,42.61,,0,,,1,2,,15,32 years 260 days
26,24,20/04/2024,Delhi Capitals,Arun Jaitley Stadium,15,782,41.16,,0,,,1,1,1,17,32 years 265 days
27,25,25/04/2024,Royal Challengers Bengaluru,Rajiv Gandhi International Stadium,7,789,39.45,,0,,,1,,,17,32 years 270 days
28,26,28/04/2024,Chennai Super Kings,MA Chidambaram Stadium,20,809,38.52,,0,,,1,,,17,32 years 273 days
29,27,02/05/2024,Rajasthan Royals,Rajiv Gandhi International Stadium,42*,851,40.52,,0,,,1,,,17,32 years 277 days
30,28,06/05/2024,Mumbai Indians,Wankhede Stadium,2,853,38.77,,0,,,1,1,,18,32 years 281 days
31,,08/05/2024,Lucknow Super Giants,Rajiv Gandhi International Stadium,-,853,38.77,,0,,,1,,,18,32 years 283 days
32,29,19/05/2024,Punjab Kings,Rajiv Gandhi International Stadium,42,895,38.91,,0,,,1,1,,19,32 years 294 days
33,30,21/05/2024,Kolkata Knight Riders,Narendra Modi Stadium,32,927,38.63,,0,,,1,,,19,32 years 296 days
34,31,24/05/2024,Rajasthan Royals,MA Chidambaram Stadium,50,977,39.08,,0,,,1,1,,20,32 years 299 days
35,32,26/05/2024,Kolkata Knight Riders,MA Chidambaram Stadium,16,993,38.19,,0,,,1,,,20,32 years 301 days
36,33,23/03/2025,Rajasthan Royals,Rajiv Gandhi International Stadium,34,1027,38.04,,0,,,1,1,,21,33 years 236 days
37,34,27/03/2025,Lucknow Super Giants,Rajiv Gandhi International Stadium,26,1053,37.61,,0,,,1,,,21,33 years 240 days
38,35,30/03/2025,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,32,1085,37.41,,0,,,1,,,21,33 years 243 days
39,36,03/04/2025,Kolkata Knight Riders,Eden Gardens,33,1118,37.27,,0,,,1,2,,23,33 years 247 days
40,37,06/04/2025,Gujarat Titans,Rajiv Gandhi International Stadium,27,1145,36.94,,0,,,1,1,,24,33 years 250 days
41,38,12/04/2025,Punjab Kings,Rajiv Gandhi International Stadium,21*,1166,37.61,,0,,,1,,,24,33 years 256 days
42,39,17/04/2025,Mumbai Indians,Wankhede Stadium,37,1203,37.59,,0,,,1,,,24,33 years 261 days
43,40,23/04/2025,Mumbai Indians,Rajiv Gandhi International Stadium,71,1274,38.61,,0,,,1,,,24,33 years 267 days
