1,,02/10/2021,Chennai Super Kings,Sheikh Zayed Stadium,-,0,,0/39,0,,,0,,,,19 years 159 days
2,,12/04/2023,Rajasthan Royals,MA Chidambaram Stadium,-,0,,2/40,2,39.50,,0,,,,20 years 351 days
3,,17/04/2023,Royal Challengers Bengaluru,M Chinnaswamy Stadium,-,0,,1/35,3,38.00,,0,,,,20 years 356 days
4,,21/04/2023,Sunrisers Hyderabad,MA Chidambaram Stadium,-,0,,1/17,4,32.75,1,1,,,,20 years 360 days
5,,23/04/2023,Kolkata Knight Riders,Eden Gardens,-,0,,1/29,5,32.00,,1,,,,20 years 362 days
6,,27/04/2023,Rajasthan Royals,Sawai Mansingh Stadium,-,0,,0/32,5,38.40,,1,,,,21 years 1 days
7,,30/04/2023,Punjab Kings,MA Chidambaram Stadium,-,0,,0/35,5,45.40,,1,,,,21 years 4 days
8,,04/05/2025,Punjab Kings,Himachal Pradesh Cricket Association Stadium,-,0,,2/30,7,36.71,,1,,,,23 years 8 days
9,,22/05/2025,Gujarat Titans,Narendra Modi Stadium,-,0,,1/29,8,35.75,,1,,,,23 years 26 days
10,,27/05/2025,Royal Challengers Bengaluru,BRSABV Ekana Cricket Stadium,-,0,,1/40,9,36.22,,1,,,,23 years 31 days
