1,1,03/04/2022,Chennai Super Kings,Brabourne Stadium,26,26,26.00,,0,,,0,2,,2,28 years 163 days
2,2,08/04/2022,Gujarat Titans,Brabourne Stadium,23,49,24.50,,0,,,0,,,2,28 years 168 days
3,3,13/04/2022,Mumbai Indians,Maharashtra Cricket Association Stadium,30*,79,39.50,,0,,,0,1,,3,28 years 173 days
4,4,17/04/2022,Sunrisers Hyderabad,Dr DY Patil Sports Academy,11,90,30.00,,0,,,0,,,3,28 years 177 days
5,5,20/04/2022,Delhi Capitals,Brabourne Stadium,32,122,30.50,,0,,,0,,,3,28 years 180 days
6,,25/04/2022,Chennai Super Kings,Wankhede Stadium,-,122,30.50,,0,,,0,,,3,28 years 185 days
7,6,29/04/2022,Lucknow Super Giants,Maharashtra Cricket Association Stadium,2,124,24.80,,0,,,0,2,,5,28 years 189 days
8,,03/05/2022,Gujarat Titans,Dr DY Patil Sports Academy,-,124,24.80,,0,,,0,2,,7,28 years 193 days
9,7,07/05/2022,Rajasthan Royals,Wankhede Stadium,38*,162,32.40,,0,,,0,,,7,28 years 197 days
10,8,13/05/2022,Royal Challengers Bengaluru,Brabourne Stadium,9,171,28.50,,0,,,0,1,,8,28 years 203 days
11,9,16/05/2022,Delhi Capitals,Dr DY Patil Sports Academy,44,215,30.71,,0,,,0,,1,9,28 years 206 days
12,10,22/05/2022,Sunrisers Hyderabad,Wankhede Stadium,19,234,29.25,,0,,,0,1,1,11,28 years 212 days
13,11,01/04/2023,Kolkata Knight Riders,Punjab Cricket Association IS Bindra Stadium,21,255,28.33,,0,,,0,,,11,29 years 161 days
14,12,05/04/2023,Rajasthan Royals,Barsapara Cricket Stadium,27,282,28.20,,0,,,0,,,11,29 years 165 days
15,13,09/04/2023,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,4,286,26.00,,0,,,0,,,11,29 years 169 days
16,14,13/04/2023,Gujarat Titans,Punjab Cricket Association IS Bindra Stadium,25,311,25.92,,0,,,0,,,11,29 years 173 days
17,15,15/04/2023,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,2,313,24.08,,0,,,0,1,,12,29 years 175 days
18,16,20/04/2023,Royal Challengers Bengaluru,Punjab Cricket Association IS Bindra Stadium,41,354,25.29,,0,,,0,1,,13,29 years 180 days
19,17,22/04/2023,Mumbai Indians,Wankhede Stadium,25,379,25.27,,0,,,0,,,13,29 years 182 days
20,18,28/04/2023,Lucknow Super Giants,Punjab Cricket Association IS Bindra Stadium,24,403,25.19,,0,,,0,1,,14,29 years 188 days
21,19,30/04/2023,Chennai Super Kings,MA Chidambaram Stadium,21,424,24.94,,0,,,0,,2,16,29 years 190 days
22,20,03/05/2023,Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,49*,473,27.82,,0,,,0,,,16,29 years 193 days
23,21,08/05/2023,Kolkata Knight Riders,Eden Gardens,21,494,27.44,,0,,,0,,,16,29 years 198 days
24,22,13/05/2023,Delhi Capitals,Arun Jaitley Stadium,5,499,26.26,,0,,,0,,,16,29 years 203 days
25,23,17/05/2023,Delhi Capitals,Himachal Pradesh Cricket Association Stadium,0,499,24.95,,0,,,0,,,16,29 years 207 days
26,24,19/05/2023,Rajasthan Royals,Himachal Pradesh Cricket Association Stadium,44,543,25.86,,0,,,0,,,16,29 years 209 days
27,25,23/03/2024,Delhi Capitals,Maharaja Yadavindra Singh International Cricket St,9,552,25.09,,0,,,0,3,,19,30 years 153 days
28,26,25/03/2024,Royal Challengers Bengaluru,M Chinnaswamy Stadium,27,579,25.17,,0,,,0,1,,20,30 years 155 days
29,27,30/03/2024,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,6,585,24.38,,0,,,0,1,,21,30 years 160 days
30,28,04/04/2024,Gujarat Titans,Narendra Modi Stadium,16,601,24.04,,0,,,0,1,,22,30 years 165 days
31,29,09/04/2024,Sunrisers Hyderabad,Maharaja Yadavindra Singh International Cricket St,19,620,23.85,,0,,,0,2,,24,30 years 170 days
32,30,13/04/2024,Rajasthan Royals,Maharaja Yadavindra Singh International Cricket St,29,649,24.04,,0,,,0,1,,25,30 years 174 days
33,31,18/04/2024,Mumbai Indians,Maharaja Yadavindra Singh International Cricket St,9,658,23.50,,0,,,0,,,25,30 years 179 days
34,32,21/04/2024,Gujarat Titans,Maharaja Yadavindra Singh International Cricket St,13,671,23.14,,0,,,0,1,,26,30 years 182 days
35,,26/04/2024,Kolkata Knight Riders,Eden Gardens,-,671,23.14,,0,,,0,,,26,30 years 187 days
36,,01/05/2024,Chennai Super Kings,MA Chidambaram Stadium,-,671,23.14,,0,,,0,,,26,30 years 192 days
37,33,05/05/2024,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,0,671,22.37,,0,,,0,2,,28,30 years 196 days
38,34,09/05/2024,Royal Challengers Bengaluru,Himachal Pradesh Cricket Association Stadium,5,676,21.81,,0,,,0,,,28,30 years 200 days
39,35,15/05/2024,Rajasthan Royals,Barsapara Cricket Stadium,22,698,21.81,,0,,1,1,,,28,30 years 206 days
40,36,19/05/2024,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,32*,730,22.81,,0,,,1,,,28,30 years 210 days
41,,22/03/2025,Kolkata Knight Riders,Eden Gardens,-,730,22.81,,0,,,1,4,,32,31 years 151 days
42,37,28/03/2025,Chennai Super Kings,MA Chidambaram Stadium,12,742,22.48,,0,,,1,1,,33,31 years 157 days
43,38,02/04/2025,Gujarat Titans,M Chinnaswamy Stadium,33,775,22.79,,0,,,1,1,,34,31 years 162 days
44,39,07/04/2025,Mumbai Indians,Wankhede Stadium,40*,815,23.97,,0,,,1,,,34,31 years 167 days
45,40,10/04/2025,Delhi Capitals,M Chinnaswamy Stadium,3,818,23.37,,0,,,1,2,,36,31 years 170 days
46,,13/04/2025,Rajasthan Royals,Sawai Mansingh Stadium,-,818,23.37,,0,,,1,,1,37,31 years 173 days
47,41,18/04/2025,Punjab Kings,M Chinnaswamy Stadium,2,820,22.78,,0,,,1,1,,38,31 years 178 days
48,42,20/04/2025,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,11*,831,23.08,,0,,,1,,,38,31 years 180 days
49,43,24/04/2025,Rajasthan Royals,M Chinnaswamy Stadium,20*,851,23.64,,0,,,1,3,,41,31 years 184 days
50,,27/04/2025,Delhi Capitals,Arun Jaitley Stadium,-,851,23.64,,0,,,1,1,,42,31 years 187 days
51,44,03/05/2025,Chennai Super Kings,M Chinnaswamy Stadium,7,858,23.19,,0,,,1,1,,43,31 years 193 days
52,45,23/05/2025,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,24,882,23.21,,0,,,1,,,43,31 years 213 days
53,46,27/05/2025,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,85*,967,25.45,,0,,,1,1,,44,31 years 217 days
54,,29/05/2025,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,-,967,25.45,,0,,,1,3,,47,31 years 219 days
