1,1,23/03/2019,Chennai Super Kings,MA Chidambaram Stadium,0,0,0.00,,0,,,0,,,,22 years 87 days
2,2,28/03/2019,Mumbai Indians,M Chinnaswamy Stadium,5,5,2.50,,0,,1,1,,,,22 years 92 days
3,3,31/03/2019,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,9,14,4.67,,0,,,1,,,,22 years 95 days
4,4,02/04/2019,Rajasthan Royals,Sawai Mansingh Stadium,1,15,3.75,,0,,,1,,,,22 years 97 days
5,5,04/05/2019,Sunrisers Hyderabad,M Chinnaswamy Stadium,75,90,18.00,,0,,2,3,,,,22 years 129 days
6,6,20/09/2020,Punjab Kings,Dubai International Cricket Stadium,7,97,16.17,,0,,1,4,,,,23 years 269 days
7,,25/09/2020,Chennai Super Kings,Dubai International Cricket Stadium,-,97,16.17,,0,,1,5,,,,23 years 274 days
8,7,29/09/2020,Sunrisers Hyderabad,Sheikh Zayed Stadium,21,118,16.86,,0,,,5,,,,23 years 278 days
9,8,03/10/2020,Kolkata Knight Riders,Sharjah Cricket Stadium,7*,125,17.86,,0,,1,6,,,,23 years 282 days
10,9,05/10/2020,Royal Challengers Bengaluru,Dubai International Cricket Stadium,11*,136,19.43,,0,,1,7,,,,23 years 284 days
11,10,09/10/2020,Rajasthan Royals,Sharjah Cricket Stadium,45,181,22.63,,0,,3,10,,,,23 years 288 days
12,11,20/10/2020,Punjab Kings,Dubai International Cricket Stadium,10,191,21.22,,0,,,10,,,,23 years 299 days
13,12,24/10/2020,Kolkata Knight Riders,Sheikh Zayed Stadium,10,201,20.10,,0,,,10,,,,23 years 303 days
14,13,27/10/2020,Sunrisers Hyderabad,Dubai International Cricket Stadium,16,217,19.73,,0,,,10,,,,23 years 306 days
15,14,31/10/2020,Mumbai Indians,Dubai International Cricket Stadium,11,228,19.00,,0,,,10,,,,23 years 310 days
16,15,08/11/2020,Sunrisers Hyderabad,Sheikh Zayed Stadium,42*,270,22.50,,0,,,10,,,,23 years 318 days
17,16,10/11/2020,Mumbai Indians,Dubai International Cricket Stadium,5,275,21.15,,0,,,10,,,,23 years 320 days
18,17,10/04/2021,Chennai Super Kings,Wankhede Stadium,0*,275,21.15,,0,,,10,,,,24 years 105 days
19,18,20/04/2021,Mumbai Indians,MA Chidambaram Stadium,14*,289,22.23,,0,,,10,,,,24 years 115 days
20,19,25/04/2021,Sunrisers Hyderabad,MA Chidambaram Stadium,1,290,20.71,,0,,,10,,,,24 years 120 days
21,20,27/04/2021,Royal Challengers Bengaluru,Narendra Modi Stadium,53*,343,24.50,,0,,,10,,,,24 years 122 days
22,21,29/04/2021,Kolkata Knight Riders,Narendra Modi Stadium,0*,343,24.50,,0,,,10,,,,24 years 124 days
23,22,02/05/2021,Punjab Kings,Narendra Modi Stadium,16*,359,25.64,,0,,1,11,,,,24 years 127 days
24,,22/09/2021,Sunrisers Hyderabad,Dubai International Cricket Stadium,-,359,25.64,,0,,1,12,,,,24 years 270 days
25,23,25/09/2021,Rajasthan Royals,Sheikh Zayed Stadium,28,387,25.80,,0,,1,13,,,,24 years 273 days
26,24,28/09/2021,Kolkata Knight Riders,Sharjah Cricket Stadium,4,391,24.44,,0,,,13,,,,24 years 276 days
27,25,02/10/2021,Mumbai Indians,Sharjah Cricket Stadium,15,406,23.88,,0,,,13,,,,24 years 280 days
28,26,04/10/2021,Chennai Super Kings,Dubai International Cricket Stadium,28*,434,25.53,,0,,,13,,,,24 years 282 days
29,27,08/10/2021,Royal Challengers Bengaluru,Dubai International Cricket Stadium,29,463,25.72,,0,,,13,,,,24 years 286 days
30,28,10/10/2021,Chennai Super Kings,Dubai International Cricket Stadium,37,500,26.32,,0,,,13,,,,24 years 288 days
31,29,13/10/2021,Kolkata Knight Riders,Sharjah Cricket Stadium,17,517,25.85,,0,,1,14,,,,24 years 291 days
32,30,29/03/2022,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,32,549,26.14,,0,,2,16,,,,25 years 93 days
33,31,02/04/2022,Mumbai Indians,Dr DY Patil Sports Academy,35,584,26.55,,0,,,16,,,,25 years 97 days
