1,1,19/04/2008,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,2,2,2.00,,0,,,0,,,,26 years 287 days
2,2,23/04/2008,Mumbai Indians,MA Chidambaram Stadium,30,32,16.00,,0,,,0,,,,26 years 291 days
3,3,26/04/2008,Kolkata Knight Riders,MA Chidambaram Stadium,43*,75,37.50,,0,,,0,,,,26 years 294 days
4,4,28/04/2008,Royal Challengers Bengaluru,M Chinnaswamy Stadium,65,140,46.67,,0,,,0,1,,1,26 years 296 days
5,5,02/05/2008,Delhi Capitals,MA Chidambaram Stadium,32,172,43.00,,0,,,0,,,1,26 years 300 days
6,6,04/05/2008,Rajasthan Royals,Sawai Mansingh Stadium,1,173,34.60,,0,,,0,,,1,26 years 302 days
7,7,06/05/2008,Deccan Chargers,MA Chidambaram Stadium,23,196,32.67,,0,,,0,,,1,26 years 304 days
8,8,08/05/2008,Delhi Capitals,Arun Jaitley Stadium,33,229,32.71,,0,,,0,,,1,26 years 306 days
9,9,10/05/2008,Punjab Kings,MA Chidambaram Stadium,60*,289,41.29,,0,,,0,2,,3,26 years 308 days
10,10,14/05/2008,Mumbai Indians,Wankhede Stadium,43*,332,47.43,,0,,,0,,,3,26 years 312 days
11,,18/05/2008,Kolkata Knight Riders,Eden Gardens,-,332,47.43,,0,,,0,,,3,26 years 316 days
12,11,21/05/2008,Royal Challengers Bengaluru,MA Chidambaram Stadium,4,336,42.00,,0,,1,1,,,3,26 years 319 days
13,12,24/05/2008,Rajasthan Royals,MA Chidambaram Stadium,12,348,38.67,,0,,1,2,,,3,26 years 322 days
14,13,27/05/2008,Deccan Chargers,Rajiv Gandhi International Stadium,37,385,38.50,,0,,,2,,,3,26 years 325 days
15,,31/05/2008,Punjab Kings,Wankhede Stadium,-,385,38.50,,0,,,2,,,3,26 years 329 days
16,14,01/06/2008,Rajasthan Royals,Dr DY Patil Sports Academy,29*,414,41.40,,0,,1,3,,,3,26 years 330 days
17,15,18/04/2009,Mumbai Indians,Newlands,36,450,40.91,,0,,1,4,,,3,27 years 285 days
18,16,20/04/2009,Royal Challengers Bengaluru,St George's Park,16,466,38.83,,0,,,4,,1,4,27 years 287 days
19,17,23/04/2009,Delhi Capitals,Kingsmead,5,471,36.23,,0,,,4,1,,5,27 years 290 days
20,18,27/04/2009,Deccan Chargers,Kingsmead,22,493,35.21,,0,,,4,1,,6,27 years 294 days
21,19,30/04/2009,Rajasthan Royals,Buffalo Park,22*,515,36.79,,0,,,4,,,6,27 years 297 days
22,20,02/05/2009,Delhi Capitals,Wanderers Stadium,6,521,34.73,,0,,,4,,1,7,27 years 299 days
23,21,04/05/2009,Deccan Chargers,Buffalo Park,58*,579,38.60,,0,,,4,,,7,27 years 301 days
