1,,12/04/2025,Punjab Kings,Rajiv Gandhi International Stadium,-,0,,2/45,2,22.50,,0,,,,24 years 67 days
2,,17/04/2025,Mumbai Indians,Wankhede Stadium,-,0,,2/36,4,20.25,,0,,,,24 years 72 days
3,,23/04/2025,Mumbai Indians,Rajiv Gandhi International Stadium,-,0,,1/33,5,22.80,,0,,,,24 years 78 days
