43,,20/05/2023,Chennai Super Kings,Arun Jaitley Stadium,-,1,0.20,1/45,57,24.60,,3,,,,25 years 166 days
44,,23/03/2024,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,-,1,0.20,2/43,59,24.49,,3,,,,26 years 109 days
45,,28/03/2024,Rajasthan Royals,Sawai Mansingh Stadium,-,1,0.20,1/24,60,24.48,,3,,,,26 years 114 days
46,,31/03/2024,Chennai Super Kings,Dr YS Rajasekhara Reddy Cricket Stadium,-,1,0.20,2/21,62,24.03,1,4,,,,26 years 117 days
47,,03/04/2024,Kolkata Knight Riders,Dr YS Rajasekhara Reddy Cricket Stadium,-,1,0.20,1/43,63,24.33,,4,,,,26 years 120 days
48,,07/04/2024,Mumbai Indians,Wankhede Stadium,-,1,0.20,1/39,64,24.56,,4,,,,26 years 124 days
49,,12/04/2024,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,-,1,0.20,2/41,66,24.44,,4,,,,26 years 129 days
50,,17/04/2024,Gujarat Titans,Narendra Modi Stadium,-,1,0.20,1/18,67,24.34,,4,,,,26 years 134 days
51,,20/04/2024,Sunrisers Hyderabad,Arun Jaitley Stadium,-,1,0.20,0/51,67,25.10,,4,,,,26 years 137 days
52,,24/04/2024,Gujarat Titans,Arun Jaitley Stadium,-,1,0.20,0/26,67,25.49,,4,,,,26 years 141 days
53,,27/04/2024,Mumbai Indians,Arun Jaitley Stadium,-,1,0.20,2/45,69,25.41,,4,,,,26 years 144 days
54,,29/04/2024,Kolkata Knight Riders,Eden Gardens,-,1,0.20,0/28,69,25.81,,4,,,,26 years 146 days
55,,07/05/2024,Rajasthan Royals,Arun Jaitley Stadium,-,1,0.20,2/47,71,25.75,,4,,,,26 years 154 days
56,,12/05/2024,Royal Challengers Bengaluru,M Chinnaswamy Stadium,-,1,0.20,2/31,73,25.47,,4,,,,26 years 159 days
57,,14/05/2024,Lucknow Super Giants,Arun Jaitley Stadium,-,1,0.20,1/22,74,25.42,,4,,,,26 years 161 days
58,,23/03/2025,Mumbai Indians,MA Chidambaram Stadium,-,1,0.20,3/29,77,24.81,,4,,,,27 years 108 days
59,,28/03/2025,Royal Challengers Bengaluru,MA Chidambaram Stadium,-,1,0.20,1/28,78,24.85,,4,,,,27 years 113 days
60,,30/03/2025,Rajasthan Royals,Barsapara Cricket Stadium,-,1,0.20,2/38,80,24.70,,4,,,,27 years 115 days
61,,05/04/2025,Delhi Capitals,MA Chidambaram Stadium,-,1,0.20,2/25,82,24.40,,4,,,,27 years 121 days
62,,08/04/2025,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,-,1,0.20,2/45,84,24.36,,4,,,,27 years 124 days
63,,11/04/2025,Kolkata Knight Riders,MA Chidambaram Stadium,-,1,0.20,0/40,84,24.83,,4,,,,27 years 127 days
64,,14/04/2025,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,-,1,0.20,1/38,85,24.99,,4,,,,27 years 130 days
65,,20/04/2025,Mumbai Indians,Wankhede Stadium,-,1,0.20,0/24,85,25.27,,4,,,,27 years 136 days
