1,1,25/03/2019,Rajasthan Royals,Sawai Mansingh Stadium,12,12,12.00,,0,,,0,,,,23 years 174 days
2,,13/04/2019,Royal Challengers Bengaluru,Punjab Cricket Association IS Bindra Stadium,-,12,12.00,,0,,,0,,,,23 years 193 days
3,2,16/04/2019,Rajasthan Royals,Punjab Cricket Association IS Bindra Stadium,5,17,8.50,,0,,,0,1,,1,23 years 196 days
4,3,24/04/2019,Royal Challengers Bengaluru,M Chinnaswamy Stadium,46,63,21.00,,0,,,0,,,1,23 years 204 days
5,4,29/04/2019,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,21,84,21.00,,0,,,0,,,1,23 years 209 days
6,5,03/05/2019,Kolkata Knight Riders,Punjab Cricket Association IS Bindra Stadium,48,132,26.40,,0,,,0,,,1,23 years 213 days
7,6,05/05/2019,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,36,168,28.00,,0,,,0,,,1,23 years 215 days
8,7,20/09/2020,Delhi Capitals,Dubai International Cricket Stadium,0,168,24.00,,0,,,0,,,1,24 years 354 days
9,8,24/09/2020,Royal Challengers Bengaluru,Dubai International Cricket Stadium,17,185,23.13,,0,,,0,,,1,24 years 358 days
10,9,27/09/2020,Rajasthan Royals,Sharjah Cricket Stadium,25*,210,26.25,,0,,1,1,,,1,24 years 361 days
11,10,01/10/2020,Mumbai Indians,Sheikh Zayed Stadium,44,254,28.22,,0,,,1,,,1,24 years 365 days
12,11,04/10/2020,Chennai Super Kings,Dubai International Cricket Stadium,33,287,28.70,,0,,,1,,,1,25 years 2 days
13,12,08/10/2020,Sunrisers Hyderabad,Dubai International Cricket Stadium,77,364,33.09,,0,,1,2,,,1,25 years 6 days
14,13,10/10/2020,Kolkata Knight Riders,Sheikh Zayed Stadium,16,380,31.67,,0,,,2,,,1,25 years 8 days
15,14,15/10/2020,Royal Challengers Bengaluru,Sharjah Cricket Stadium,6*,386,32.17,,0,,1,3,,,1,25 years 13 days
16,15,18/10/2020,Mumbai Indians,Dubai International Cricket Stadium,24,410,31.54,,0,,1,4,,,1,25 years 16 days
17,16,20/10/2020,Delhi Capitals,Dubai International Cricket Stadium,53,463,33.07,,0,,,4,,,1,25 years 18 days
18,17,24/10/2020,Sunrisers Hyderabad,Dubai International Cricket Stadium,32*,495,35.36,,0,,1,5,,,1,25 years 22 days
19,18,26/10/2020,Kolkata Knight Riders,Sharjah Cricket Stadium,2*,497,35.50,,0,,1,6,,,1,25 years 24 days
20,19,30/10/2020,Rajasthan Royals,Sheikh Zayed Stadium,22,519,34.60,,0,,1,7,,,1,25 years 28 days
21,20,01/11/2020,Chennai Super Kings,Sheikh Zayed Stadium,2,521,32.56,,0,,,7,,,1,25 years 30 days
22,21,12/04/2021,Rajasthan Royals,Wankhede Stadium,0,521,30.65,,0,,,7,,,1,25 years 192 days
23,22,16/04/2021,Chennai Super Kings,Wankhede Stadium,0,521,28.94,,0,,1,8,,,1,25 years 196 days
24,23,18/04/2021,Delhi Capitals,Wankhede Stadium,9,530,27.89,,0,,,8,,,1,25 years 198 days
25,24,21/04/2021,Sunrisers Hyderabad,MA Chidambaram Stadium,0,530,26.50,,0,,,8,,,1,25 years 201 days
26,,23/04/2021,Mumbai Indians,MA Chidambaram Stadium,-,530,26.50,,0,,1,9,,,1,25 years 203 days
27,25,26/04/2021,Kolkata Knight Riders,Narendra Modi Stadium,19,549,26.14,,0,,,9,,,1,25 years 206 days
28,26,30/04/2021,Royal Challengers Bengaluru,Narendra Modi Stadium,0,549,24.95,,0,,1,10,,,1,25 years 210 days
29,27,21/09/2021,Rajasthan Royals,Dubai International Cricket Stadium,32,581,25.26,,0,,,10,,,1,25 years 354 days
30,28,25/09/2021,Sunrisers Hyderabad,Sharjah Cricket Stadium,8,589,24.54,,0,,,10,,,1,25 years 358 days
31,29,28/09/2021,Mumbai Indians,Sheikh Zayed Stadium,2,591,23.64,,0,,,10,,,1,25 years 361 days
32,30,01/10/2021,Kolkata Knight Riders,Dubai International Cricket Stadium,12,603,23.19,,0,,,10,,,1,25 years 364 days
33,31,03/10/2021,Royal Challengers Bengaluru,Sharjah Cricket Stadium,3,606,22.44,,0,,,10,,,1,26 years 1 days
34,32,29/03/2022,Rajasthan Royals,Maharashtra Cricket Association Stadium,0,606,21.64,,0,,,10,2,,3,26 years 178 days
35,33,04/04/2022,Lucknow Super Giants,Dr DY Patil Sports Academy,34,640,22.07,,0,,,10,,,3,26 years 184 days
36,34,09/04/2022,Chennai Super Kings,Dr DY Patil Sports Academy,5*,645,22.24,,0,,,10,,,3,26 years 189 days
37,35,11/04/2022,Gujarat Titans,Dr DY Patil Sports Academy,34*,679,23.41,,0,,,10,,,3,26 years 191 days
38,36,15/04/2022,Kolkata Knight Riders,Brabourne Stadium,5*,684,23.59,,0,,,10,2,,5,26 years 195 days
39,37,17/04/2022,Punjab Kings,Dr DY Patil Sports Academy,35*,719,24.79,,0,,,10,1,,6,26 years 197 days
40,,23/04/2022,Royal Challengers Bengaluru,Brabourne Stadium,-,719,24.79,,0,,,10,2,1,9,26 years 203 days
41,38,27/04/2022,Gujarat Titans,Wankhede Stadium,3,722,24.07,,0,,,10,,,9,26 years 207 days
