1,,03/04/2023,Chennai Super Kings,MA Chidambaram Stadium,-,0,,0/36,0,,1,1,,,,24 years 104 days
2,,07/04/2023,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,-,0,,1/23,1,59.00,,1,,,,24 years 108 days
3,,28/04/2023,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,-,0,,4/37,5,19.20,,1,,,,24 years 129 days
4,,01/05/2023,Royal Challengers Bengaluru,BRSABV Ekana Cricket Stadium,-,0,,0/12,5,21.60,,1,,,,24 years 132 days
5,,07/05/2023,Gujarat Titans,Narendra Modi Stadium,-,0,,0/48,5,31.20,,1,,,,24 years 138 days
6,,13/05/2023,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,-,0,,1/28,6,30.67,,1,,,,24 years 144 days
7,,16/05/2023,Mumbai Indians,BRSABV Ekana Cricket Stadium,-,0,,2/40,8,28.00,,1,,,,24 years 147 days
8,,20/05/2023,Kolkata Knight Riders,Eden Gardens,-,0,,2/31,10,25.50,,1,,,,24 years 151 days
9,,24/05/2023,Mumbai Indians,MA Chidambaram Stadium,-,0,,3/34,13,22.23,,1,,,,24 years 155 days
10,,24/03/2024,Rajasthan Royals,Sawai Mansingh Stadium,-,0,,0/43,13,25.54,,1,,,,25 years 95 days
11,,02/04/2024,Royal Challengers Bengaluru,M Chinnaswamy Stadium,-,0,,1/38,14,26.43,,1,,,,25 years 104 days
12,,07/04/2024,Gujarat Titans,BRSABV Ekana Cricket Stadium,-,0,,5/30,19,21.05,1,2,,,,25 years 109 days
13,,12/04/2024,Delhi Capitals,BRSABV Ekana Cricket Stadium,-,0,,1/31,20,21.55,,2,,,,25 years 114 days
14,,14/04/2024,Kolkata Knight Riders,Eden Gardens,-,0,,0/25,20,22.80,,2,,,,25 years 116 days
15,,19/04/2024,Chennai Super Kings,BRSABV Ekana Cricket Stadium,-,0,,1/45,21,23.86,,2,,,,25 years 121 days
16,,23/04/2024,Chennai Super Kings,MA Chidambaram Stadium,-,0,,1/47,22,24.91,,2,,,,25 years 125 days
17,,27/04/2024,Rajasthan Royals,BRSABV Ekana Cricket Stadium,-,0,,1/50,23,26.00,,2,,,,25 years 129 days
18,,05/05/2024,Kolkata Knight Riders,BRSABV Ekana Cricket Stadium,-,0,,1/46,24,26.83,,2,,,,25 years 137 days
19,,08/05/2024,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,-,0,,0/47,24,28.79,,2,,,,25 years 140 days
20,,08/04/2025,Chennai Super Kings,Maharaja Yadavindra Singh International Cricket St,-,0,,1/39,25,29.20,,2,,,,26 years 109 days
21,,12/04/2025,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,-,0,,0/40,25,30.80,,2,,,,26 years 113 days
