1,,22/03/2024,Royal Challengers Bengaluru,MA Chidambaram Stadium,-,0,,,0,,,0,,,,20 years 107 days
2,1,26/03/2024,Gujarat Titans,MA Chidambaram Stadium,14,14,14.00,,0,,1,1,,,,20 years 111 days
3,2,31/03/2024,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,0,14,7.00,,0,,,1,,,,20 years 116 days
4,,08/04/2024,Kolkata Knight Riders,MA Chidambaram Stadium,-,14,7.00,,0,,,1,,,,20 years 124 days
5,,14/04/2024,Mumbai Indians,Wankhede Stadium,-,14,7.00,,0,,,1,,,,20 years 130 days
6,3,19/04/2024,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,1,15,5.00,,0,,,1,,,,20 years 135 days
7,4,01/05/2024,Punjab Kings,MA Chidambaram Stadium,21,36,9.00,,0,,,1,,,,20 years 147 days
8,5,12/05/2024,Rajasthan Royals,MA Chidambaram Stadium,15*,51,12.75,,0,,,1,,,,20 years 158 days
9,6,24/03/2025,Lucknow Super Giants,Dr YS Rajasekhara Reddy Cricket Stadium,4,55,11.00,,0,,,1,,,,21 years 108 days
10,7,05/04/2025,Chennai Super Kings,MA Chidambaram Stadium,20,75,12.50,,0,,,1,,,,21 years 120 days
