33,33,29/04/2018,Kolkata Knight Riders,M Chinnaswamy Stadium,29,920,28.75,,0,,,3,1,,15,25 years 133 days
34,34,01/05/2018,Mumbai Indians,M Chinnaswamy Stadium,7,927,28.09,,0,,,3,2,,17,25 years 135 days
35,35,24/03/2019,Delhi Capitals,Wankhede Stadium,27,954,28.06,,0,,,3,2,,19,26 years 97 days
36,36,28/03/2019,Royal Challengers Bengaluru,M Chinnaswamy Stadium,23,977,27.91,,0,,,3,,,19,26 years 101 days
37,37,30/03/2019,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,60,1037,28.81,,0,,,3,,,19,26 years 103 days
38,38,03/04/2019,Chennai Super Kings,Wankhede Stadium,4,1041,28.14,,0,,,3,4,,23,26 years 107 days
39,39,06/04/2019,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,19,1060,27.89,,0,,,3,1,,24,26 years 110 days
40,40,10/04/2019,Punjab Kings,Wankhede Stadium,24,1084,27.79,,0,,,3,2,,26,26 years 114 days
41,41,13/04/2019,Rajasthan Royals,Wankhede Stadium,81,1165,29.13,,0,,,3,,,26,26 years 117 days
42,42,15/04/2019,Royal Challengers Bengaluru,Wankhede Stadium,40,1205,29.39,,0,,,3,3,,29,26 years 119 days
43,43,18/04/2019,Delhi Capitals,Arun Jaitley Stadium,35,1240,29.52,,0,,,3,,,29,26 years 122 days
44,44,20/04/2019,Rajasthan Royals,Sawai Mansingh Stadium,65,1305,30.35,,0,,,3,,,29,26 years 124 days
45,45,26/04/2019,Chennai Super Kings,MA Chidambaram Stadium,15,1320,30.00,,0,,,3,,,29,26 years 130 days
46,46,28/04/2019,Kolkata Knight Riders,Eden Gardens,0,1320,29.33,,0,,,3,,,29,26 years 132 days
47,47,02/05/2019,Sunrisers Hyderabad,Wankhede Stadium,69*,1389,30.87,,0,,,3,1,,30,26 years 136 days
48,48,05/05/2019,Kolkata Knight Riders,Wankhede Stadium,30,1419,30.85,,0,,,3,2,,32,26 years 139 days
49,49,07/05/2019,Chennai Super Kings,MA Chidambaram Stadium,8,1427,30.36,,0,,,3,,1,33,26 years 141 days
50,50,12/05/2019,Chennai Super Kings,Rajiv Gandhi International Stadium,29,1456,30.33,,0,,,3,2,1,36,26 years 146 days
51,51,19/09/2020,Chennai Super Kings,Sheikh Zayed Stadium,33,1489,30.39,,0,,,3,,,36,27 years 277 days
52,52,23/09/2020,Kolkata Knight Riders,Sheikh Zayed Stadium,1,1490,29.80,,0,,,3,2,1,39,27 years 281 days
53,53,28/09/2020,Royal Challengers Bengaluru,Dubai International Cricket Stadium,14,1504,29.49,,0,,,3,,,39,27 years 286 days
54,54,01/10/2020,Punjab Kings,Sheikh Zayed Stadium,0,1504,28.92,,0,,,3,1,,40,27 years 289 days
55,55,04/10/2020,Sunrisers Hyderabad,Sharjah Cricket Stadium,67,1571,29.64,,0,,,3,1,,41,27 years 292 days
56,56,06/10/2020,Rajasthan Royals,Sheikh Zayed Stadium,23,1594,29.52,,0,,,3,3,,44,27 years 294 days
57,57,11/10/2020,Delhi Capitals,Sheikh Zayed Stadium,53,1647,29.95,,0,,,3,,,44,27 years 299 days
58,58,16/10/2020,Kolkata Knight Riders,Sheikh Zayed Stadium,78*,1725,31.36,,0,,,3,2,,46,27 years 304 days
59,59,18/10/2020,Punjab Kings,Dubai International Cricket Stadium,53,1778,31.75,,0,,,3,,,46,27 years 306 days
60,60,23/10/2020,Chennai Super Kings,Sharjah Cricket Stadium,46*,1824,32.57,,0,,,3,3,1,50,27 years 311 days
61,61,25/10/2020,Rajasthan Royals,Sheikh Zayed Stadium,6,1830,32.11,,0,,,3,,,50,27 years 313 days
62,62,28/10/2020,Royal Challengers Bengaluru,Sheikh Zayed Stadium,18,1848,31.86,,0,,,3,,1,51,27 years 316 days
63,63,31/10/2020,Delhi Capitals,Dubai International Cricket Stadium,26,1874,31.76,,0,,,3,2,1,54,27 years 319 days
64,64,03/11/2020,Sunrisers Hyderabad,Sharjah Cricket Stadium,25,1899,31.65,,0,,,3,,,54,27 years 322 days
65,65,05/11/2020,Delhi Capitals,Dubai International Cricket Stadium,40,1939,31.79,,0,,,3,2,,56,27 years 324 days
66,66,10/11/2020,Delhi Capitals,Dubai International Cricket Stadium,20,1959,31.60,,0,,,3,2,,58,27 years 329 days
67,67,13/04/2021,Kolkata Knight Riders,MA Chidambaram Stadium,2,1961,31.13,,0,,,3,1,1,60,28 years 117 days
68,68,17/04/2021,Sunrisers Hyderabad,MA Chidambaram Stadium,40,2001,31.27,,0,,,3,,,60,28 years 121 days
69,69,20/04/2021,Delhi Capitals,MA Chidambaram Stadium,2,2003,30.82,,0,,,3,,,60,28 years 124 days
70,70,23/04/2021,Punjab Kings,MA Chidambaram Stadium,3,2006,30.39,,0,,,3,,,60,28 years 127 days
71,71,29/04/2021,Rajasthan Royals,Arun Jaitley Stadium,70*,2076,31.45,,0,,,3,,1,61,28 years 133 days
72,72,01/05/2021,Chennai Super Kings,Arun Jaitley Stadium,38,2114,31.55,,0,,,3,1,,62,28 years 135 days
73,73,19/09/2021,Chennai Super Kings,Dubai International Cricket Stadium,17,2131,31.34,,0,,,3,,,62,28 years 276 days
74,74,23/09/2021,Kolkata Knight Riders,Sheikh Zayed Stadium,55,2186,31.68,,0,,,3,,,62,28 years 280 days
75,75,26/09/2021,Royal Challengers Bengaluru,Dubai International Cricket Stadium,24,2210,31.57,,0,,,3,2,,64,28 years 283 days
76,76,28/09/2021,Punjab Kings,Sheikh Zayed Stadium,27,2237,31.51,,0,,,3,,,64,28 years 285 days
77,77,02/10/2021,Delhi Capitals,Sharjah Cricket Stadium,19,2256,31.33,,0,,,3,,,64,28 years 289 days
78,78,28/03/2022,Gujarat Titans,Wankhede Stadium,7,2263,31.00,,0,,,3,,,64,29 years 101 days
79,79,31/03/2022,Chennai Super Kings,Brabourne Stadium,61,2324,31.41,,0,,,3,,,64,29 years 104 days
80,80,04/04/2022,Sunrisers Hyderabad,Dr DY Patil Sports Academy,1,2325,31.00,,0,,,3,2,,66,29 years 108 days
81,81,07/04/2022,Delhi Capitals,Dr DY Patil Sports Academy,80,2405,31.64,,0,,,3,1,,67,29 years 111 days
82,82,10/04/2022,Rajasthan Royals,Wankhede Stadium,39,2444,31.74,,0,,,3,,,67,29 years 114 days
83,83,16/04/2022,Mumbai Indians,Brabourne Stadium,24,2468,31.64,,0,,,3,1,,68,29 years 120 days
84,84,19/04/2022,Royal Challengers Bengaluru,Dr DY Patil Sports Academy,3,2471,31.28,,0,,,3,,,68,29 years 123 days
85,85,24/04/2022,Mumbai Indians,Wankhede Stadium,10,2481,31.01,,0,,,3,,,68,29 years 128 days
86,86,29/04/2022,Punjab Kings,Maharashtra Cricket Association Stadium,46,2527,31.20,,0,,,3,1,,69,29 years 133 days
87,87,01/05/2022,Delhi Capitals,Wankhede Stadium,23,2550,31.10,,0,,,3,1,,70,29 years 135 days
88,88,07/05/2022,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,50,2600,31.33,,0,,,3,2,,72,29 years 141 days
89,89,10/05/2022,Gujarat Titans,Maharashtra Cricket Association Stadium,11,2611,31.08,,0,,,3,2,,74,29 years 144 days
90,90,15/05/2022,Rajasthan Royals,Brabourne Stadium,7,2618,30.80,,0,,,3,,,74,29 years 149 days
91,91,18/05/2022,Kolkata Knight Riders,Dr DY Patil Sports Academy,140*,2758,32.45,,0,,,3,1,1,76,29 years 152 days
92,92,25/05/2022,Royal Challengers Bengaluru,Eden Gardens,6,2764,32.14,,0,,,3,1,,77,29 years 159 days
93,93,07/05/2023,Gujarat Titans,Narendra Modi Stadium,70,2834,32.57,,0,,,3,,,77,30 years 141 days
94,94,13/05/2023,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,29,2863,32.53,,0,,,3,2,1,80,30 years 147 days
95,95,16/05/2023,Mumbai Indians,BRSABV Ekana Cricket Stadium,16,2879,32.35,,0,,,3,,,80,30 years 150 days
96,96,20/05/2023,Kolkata Knight Riders,Eden Gardens,28,2907,32.30,,0,,,3,,,80,30 years 154 days
97,97,24/03/2024,Rajasthan Royals,Sawai Mansingh Stadium,4,2911,31.99,,0,,,3,,,80,31 years 98 days
98,98,30/03/2024,Punjab Kings,BRSABV Ekana Cricket Stadium,54,2965,32.23,,0,,,3,1,,81,31 years 104 days
99,99,02/04/2024,Royal Challengers Bengaluru,M Chinnaswamy Stadium,81,3046,32.75,,0,,,3,,,81,31 years 107 days
100,100,07/04/2024,Gujarat Titans,BRSABV Ekana Cricket Stadium,6,3052,32.47,,0,,2,5,,,81,31 years 112 days
101,101,12/04/2024,Delhi Capitals,BRSABV Ekana Cricket Stadium,19,3071,32.33,,0,,,5,,,81,31 years 117 days
102,102,14/04/2024,Kolkata Knight Riders,Eden Gardens,10,3081,32.09,,0,,,5,,,81,31 years 119 days
103,103,19/04/2024,Chennai Super Kings,BRSABV Ekana Cricket Stadium,54,3135,32.32,,0,,,5,,,81,31 years 124 days
104,104,23/04/2024,Chennai Super Kings,MA Chidambaram Stadium,0,3135,31.99,,0,,,5,,,81,31 years 128 days
105,105,27/04/2024,Rajasthan Royals,BRSABV Ekana Cricket Stadium,8,3143,31.75,,0,,,5,,,81,31 years 132 days
106,106,08/05/2024,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2,3145,31.45,,0,,,5,,,81,31 years 143 days
107,107,14/05/2024,Delhi Capitals,Arun Jaitley Stadium,12,3157,31.26,,0,,,5,,,81,31 years 149 days
108,108,22/03/2025,Royal Challengers Bengaluru,Eden Gardens,4,3161,30.99,,0,,,5,,,81,32 years 95 days
109,109,26/03/2025,Rajasthan Royals,Barsapara Cricket Stadium,97*,3258,31.94,,0,,,5,1,,82,32 years 99 days
110,110,31/03/2025,Mumbai Indians,Wankhede Stadium,1,3259,31.64,,0,,,5,,,82,32 years 104 days
111,111,03/04/2025,Sunrisers Hyderabad,Eden Gardens,1,3260,31.35,,0,,,5,,,82,32 years 107 days
112,112,08/04/2025,Lucknow Super Giants,Eden Gardens,15,3275,31.19,,0,,,5,,,82,32 years 112 days
113,113,11/04/2025,Chennai Super Kings,MA Chidambaram Stadium,23,3298,31.11,,0,,,5,1,,83,32 years 115 days
114,114,15/04/2025,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,2,3300,30.84,,0,,,5,1,,84,32 years 119 days
