1,1,26/03/2022,Kolkata Knight Riders,Wankhede Stadium,3,3,3.00,,0,,,0,,,,30 years 261 days
2,2,01/05/2022,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,85*,88,88.00,,0,,,0,,,,30 years 297 days
3,3,04/05/2022,Royal Challengers Bengaluru,Maharashtra Cricket Association Stadium,56,144,72.00,,0,,,0,,,,30 years 300 days
4,4,08/05/2022,Delhi Capitals,Dr DY Patil Sports Academy,87,231,77.00,,0,,1,1,,,,30 years 304 days
5,5,12/05/2022,Mumbai Indians,Wankhede Stadium,0,231,57.75,,0,,,1,,,,30 years 308 days
6,6,15/05/2022,Gujarat Titans,Wankhede Stadium,5,236,47.20,,0,,,1,,,,30 years 311 days
7,7,20/05/2022,Rajasthan Royals,Brabourne Stadium,16,252,42.00,,0,,1,2,,,,30 years 316 days
8,8,31/03/2023,Gujarat Titans,Narendra Modi Stadium,1,253,36.14,,0,,,2,,,,31 years 266 days
9,9,03/04/2023,Lucknow Super Giants,MA Chidambaram Stadium,47,300,37.50,,0,,1,3,,,,31 years 269 days
10,10,08/04/2023,Mumbai Indians,Wankhede Stadium,0,300,33.33,,0,,,3,,,,31 years 274 days
11,11,12/04/2023,Rajasthan Royals,MA Chidambaram Stadium,50,350,35.00,,0,,2,5,,,,31 years 278 days
12,12,17/04/2023,Royal Challengers Bengaluru,M Chinnaswamy Stadium,83,433,39.36,,0,,,5,,,,31 years 283 days
13,13,21/04/2023,Sunrisers Hyderabad,MA Chidambaram Stadium,77*,510,46.36,,0,,,5,,,,31 years 287 days
14,14,23/04/2023,Kolkata Knight Riders,Eden Gardens,56,566,47.17,,0,,1,6,,,,31 years 289 days
15,15,27/04/2023,Rajasthan Royals,Sawai Mansingh Stadium,8,574,44.15,,0,,,6,,,,31 years 293 days
16,16,30/04/2023,Punjab Kings,MA Chidambaram Stadium,92*,666,51.23,,0,,,6,,,,31 years 296 days
17,,03/05/2023,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,-,666,51.23,,0,,,6,,,,31 years 299 days
18,17,06/05/2023,Mumbai Indians,MA Chidambaram Stadium,44,710,50.71,,0,,,6,,,,31 years 302 days
19,18,10/05/2023,Delhi Capitals,MA Chidambaram Stadium,10,720,48.00,,0,,,6,,,,31 years 306 days
20,19,14/05/2023,Kolkata Knight Riders,MA Chidambaram Stadium,30,750,46.88,,0,,,6,,,,31 years 310 days
21,20,20/05/2023,Delhi Capitals,Arun Jaitley Stadium,87,837,49.24,,0,,,6,,,,31 years 316 days
22,21,23/05/2023,Gujarat Titans,MA Chidambaram Stadium,40,877,48.72,,0,,2,8,,,,31 years 319 days
23,22,29/05/2023,Gujarat Titans,Narendra Modi Stadium,47,924,48.63,,0,,,8,,,,31 years 325 days
24,23,05/04/2025,Delhi Capitals,MA Chidambaram Stadium,13,937,46.85,,0,,,8,,,,33 years 271 days
25,24,08/04/2025,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,69,1006,47.90,,0,,1,9,,,,33 years 274 days
26,25,11/04/2025,Kolkata Knight Riders,MA Chidambaram Stadium,12,1018,46.27,,0,,,9,,,,33 years 277 days
