1,1,15/04/2025,Kolkata Knight Riders,Maharaja Yadavindra Singh International Cricket St,2,2,2.00,,0,,,0,1,1,2,30 years 42 days
2,2,18/04/2025,Royal Challengers Bengaluru,M Chinnaswamy Stadium,14,16,8.00,,0,,,0,1,,3,30 years 45 days
3,3,20/04/2025,Royal Challengers Bengaluru,Maharaja Yadavindra Singh International Cricket St,29,45,15.00,,0,,,0,1,,4,30 years 47 days
4,4,26/04/2025,Kolkata Knight Riders,Eden Gardens,11*,56,18.67,,0,,,0,,,4,30 years 53 days
5,5,30/04/2025,Chennai Super Kings,MA Chidambaram Stadium,6*,62,20.67,,0,,,0,2,,6,30 years 57 days
6,6,04/05/2025,Lucknow Super Giants,Himachal Pradesh Cricket Association Stadium,30,92,23.00,,0,,,0,,,6,30 years 61 days
7,7,24/05/2025,Delhi Capitals,Sawai Mansingh Stadium,32,124,24.80,,0,,,0,,,6,30 years 81 days
8,8,26/05/2025,Mumbai Indians,Sawai Mansingh Stadium,73,197,32.83,,0,,,0,1,,7,30 years 83 days
9,9,29/05/2025,Royal Challengers Bengaluru,Maharaja Yadavindra Singh International Cricket St,4,201,28.71,,0,,,0,1,,8,30 years 86 days
10,10,01/06/2025,Mumbai Indians,Narendra Modi Stadium,38,239,29.88,,0,,,0,2,,10,30 years 89 days
