Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
21,19,25/04/2024,1st,4,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c Abdul Samad b J D Unadkat,50,20,250.00,,615,400,34.17,153.75
22,,28/04/2024,2nd,-,Gujarat Titans,Narendra Modi Stadium,did not bat,-,-,-,,615,400,34.17,153.75
23,20,04/05/2024,2nd,4,Gujarat Titans,M Chinnaswamy Stadium,c D A Miller b J B Little,2,3,66.67,,617,403,32.47,153.10
24,21,09/05/2024,1st,4,Punjab Kings,Himachal Pradesh Cricket Association Stadium,c †J M Bairstow b S M Curran,55,23,239.13,,672,426,33.60,157.75
25,22,12/05/2024,1st,4,Delhi Capitals,M Chinnaswamy Stadium,c A R Patel b Rasikh Salam,52,32,162.50,,724,458,34.48,158.08
26,23,18/05/2024,1st,3,Chennai Super Kings,M Chinnaswamy Stadium,c D J Mitchell b S N Thakur,41,23,178.26,,765,481,34.77,159.04
27,24,22/05/2024,1st,4,Rajasthan Royals,Narendra Modi Stadium,c R Parag b Avesh Khan,34,22,154.55,,799,503,34.74,158.85
28  (c),25,22/03/2025,2nd,4,Kolkata Knight Riders,Eden Gardens,c Rinku Singh b V G Arora,34,16,212.50,,833,519,34.71,160.50
29  (c),26,28/03/2025,1st,4,Chennai Super Kings,MA Chidambaram Stadium,c S M Curran b M Pathirana,51,32,159.38,,884,551,35.36,160.44
30  (c),27,02/04/2025,1st,4,Gujarat Titans,M Chinnaswamy Stadium,lbw b I Sharma,12,12,100.00,,896,563,34.46,159.15
31  (c),28,07/04/2025,1st,4,Mumbai Indians,Wankhede Stadium,c †R D Rickelton b T A Boult,64,32,200.00,,960,595,35.56,161.34
32  (c),29,10/04/2025,1st,4,Delhi Capitals,M Chinnaswamy Stadium,c †K L Rahul b Kuldeep Yadav,25,23,108.70,,985,618,35.18,159.39
33  (c),,13/04/2025,2nd,-,Rajasthan Royals,Sawai Mansingh Stadium,did not bat,-,-,-,,985,618,35.18,159.39
34  (c),30,18/04/2025,1st,3,Punjab Kings,M Chinnaswamy Stadium,c X C Bartlett b Y S Chahal,23,18,127.78,,1008,636,34.76,158.49
35  (c),31,20/04/2025,2nd,4,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,c M Jansen b Y S Chahal,12,13,92.31,,1020,649,34.00,157.16
36  (c),32,24/04/2025,1st,5,Rajasthan Royals,M Chinnaswamy Stadium,c †D C Jurel b Sandeep Sharma,1,3,33.33,,1021,652,32.94,156.60
37  (c),33,27/04/2025,2nd,4,Delhi Capitals,Arun Jaitley Stadium,run out,6,6,100.00,,1027,658,32.09,156.08
38  (c),34,03/05/2025,1st,4,Chennai Super Kings,M Chinnaswamy Stadium,c S M Curran b M Pathirana,11,15,73.33,,1038,673,31.45,154.23
39,35,23/05/2025,2nd,4,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,run out,18,16,112.50,,1056,689,31.06,153.27
40,36,27/05/2025,2nd,3,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,c Abdul Samad b W P O'Rourke,14,7,200.00,,1070,696,30.57,153.74
41  (c),37,29/05/2025,2nd,4,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,not out,15*,8,187.50,,1085,704,31.00,154.12
