Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,,14/10/2020,1st,-,Rajasthan Royals,Dubai International Cricket Stadium,did not bat,-,-,-,,0,0,,-
2,,17/10/2020,2nd,-,Chennai Super Kings,Sharjah Cricket Stadium,did not bat,-,-,-,,0,0,,-
3,,20/10/2020,1st,-,Punjab Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,0,0,,-
4,1,24/10/2020,2nd,10,Kolkata Knight Riders,Sheikh Zayed Stadium,c E J G Morgan b L H Ferguson,1,3,33.33,,1,3,1.00,33.33
5,2,27/10/2020,2nd,10,Sunrisers Hyderabad,Dubai International Cricket Stadium,not out,20*,9,222.22,,21,12,21.00,175.00
6,,26/03/2022,1st,-,Kolkata Knight Riders,Wankhede Stadium,did not bat,-,-,-,,21,12,21.00,175.00
7,,31/03/2022,1st,-,Lucknow Super Giants,Brabourne Stadium,did not bat,-,-,-,,21,12,21.00,175.00
8,,31/03/2023,1st,-,Gujarat Titans,Narendra Modi Stadium,did not bat,-,-,-,,21,12,21.00,175.00
9,,03/04/2023,1st,-,Lucknow Super Giants,MA Chidambaram Stadium,did not bat,-,-,-,,21,12,21.00,175.00
10,,08/04/2023,2nd,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,21,12,21.00,175.00
11,,12/04/2023,2nd,-,Rajasthan Royals,MA Chidambaram Stadium,did not bat,-,-,-,,21,12,21.00,175.00
12,,17/04/2023,1st,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,21,12,21.00,175.00
13,,21/04/2023,2nd,-,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bat,-,-,-,,21,12,21.00,175.00
14,,23/04/2023,1st,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,21,12,21.00,175.00
15,,27/04/2023,2nd,-,Rajasthan Royals,Sawai Mansingh Stadium,did not bat,-,-,-,,21,12,21.00,175.00
16,,30/04/2023,1st,-,Punjab Kings,MA Chidambaram Stadium,did not bat,-,-,-,,21,12,21.00,175.00
17,,03/05/2023,2nd,-,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,21,12,21.00,175.00
18,,06/05/2023,2nd,-,Mumbai Indians,MA Chidambaram Stadium,did not bat,-,-,-,,21,12,21.00,175.00
19,3,10/05/2023,1st,10,Delhi Capitals,MA Chidambaram Stadium,not out,0*,1,0.00,,21,13,21.00,161.54
20,,14/05/2023,1st,-,Kolkata Knight Riders,MA Chidambaram Stadium,did not bat,-,-,-,,21,13,21.00,161.54
21,,20/05/2023,1st,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,21,13,21.00,161.54
22,,23/05/2023,1st,-,Gujarat Titans,MA Chidambaram Stadium,did not bat,-,-,-,,21,13,21.00,161.54
23,,29/05/2023,2nd,-,Gujarat Titans,Narendra Modi Stadium,did not bat,-,-,-,,21,13,21.00,161.54
24,,22/03/2024,2nd,-,Royal Challengers Bengaluru,MA Chidambaram Stadium,did not bat,-,-,-,,21,13,21.00,161.54
25,,26/03/2024,1st,-,Gujarat Titans,MA Chidambaram Stadium,did not bat,-,-,-,,21,13,21.00,161.54
26,,31/03/2024,2nd,-,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,did not bat,-,-,-,,21,13,21.00,161.54
27,,05/04/2024,1st,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,21,13,21.00,161.54
28,,08/04/2024,2nd,-,Kolkata Knight Riders,MA Chidambaram Stadium,did not bat,-,-,-,,21,13,21.00,161.54
29,,14/04/2024,1st,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,21,13,21.00,161.54
30,,19/04/2024,1st,-,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,21,13,21.00,161.54
31,,23/04/2024,1st,-,Lucknow Super Giants,MA Chidambaram Stadium,did not bat,-,-,-,,21,13,21.00,161.54
32,,28/04/2024,1st,-,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bat,-,-,-,,21,13,21.00,161.54
33,4,05/05/2024,1st,10,Punjab Kings,Himachal Pradesh Cricket Association Stadium,not out,0*,1,0.00,,21,14,21.00,150.00
34,,10/05/2024,2nd,-,Gujarat Titans,Narendra Modi Stadium,did not bat,-,-,-,,21,14,21.00,150.00
35,,12/05/2024,2nd,-,Rajasthan Royals,MA Chidambaram Stadium,did not bat,-,-,-,,21,14,21.00,150.00
36,,18/05/2024,2nd,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,21,14,21.00,150.00
37,,23/03/2025,2nd,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,21,14,21.00,150.00
38,5,26/03/2025,1st,11,Kolkata Knight Riders,Barsapara Cricket Stadium,not out,2*,1,200.00,,23,15,23.00,153.33
39,6,30/03/2025,1st,11,Chennai Super Kings,Barsapara Cricket Stadium,not out,1*,2,50.00,,24,17,24.00,141.18
40,7,09/04/2025,2nd,10,Gujarat Titans,Narendra Modi Stadium,c Rashid Khan b R S Kishore,3,3,100.00,,27,20,13.50,135.00
41,,13/04/2025,1st,-,Royal Challengers Bengaluru,Sawai Mansingh Stadium,did not bat,-,-,-,,27,20,13.50,135.00
42,,16/04/2025,2nd,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,27,20,13.50,135.00
43,,19/04/2025,2nd,-,Lucknow Super Giants,Sawai Mansingh Stadium,did not bat,-,-,-,,27,20,13.50,135.00
