Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,18/04/2008,2nd,3,Kolkata Knight Riders,M Chinnaswamy Stadium,b A B Dinda,1,5,20.00,,1,5,1.00,20.00
2,2,20/04/2008,2nd,5,Mumbai Indians,Wankhede Stadium,c †L Ronchi b A Nehra,23,14,164.29,,24,19,12.00,126.32
3,3,26/04/2008,1st,5,Rajasthan Royals,M Chinnaswamy Stadium,c †M  Rawat b M M Patel,13,14,92.86,,37,33,12.33,112.12
4,4,28/04/2008,2nd,6,Chennai Super Kings,M Chinnaswamy Stadium,b J A Morkel,12,7,171.43,,49,40,12.25,122.50
5,5,30/04/2008,2nd,7,Delhi Capitals,Arun Jaitley Stadium,not out,1*,1,100.00,,50,41,12.50,121.95
6,6,03/05/2008,1st,3,Deccan Chargers,M Chinnaswamy Stadium,c S B Bangar b R P Singh,38,29,131.03,,88,70,17.60,125.71
7,7,05/05/2008,1st,2,Punjab Kings,M Chinnaswamy Stadium,c S Sreesanth b I K Pathan,34,36,94.44,,122,106,20.33,115.09
8,,08/05/2008,2nd,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,122,106,20.33,115.09
9,8,12/05/2008,1st,2,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,b P P Chawla,21,22,95.45,,143,128,20.43,111.72
10,9,17/05/2008,2nd,2,Rajasthan Royals,Sawai Mansingh Stadium,b Sohail Tanvir,3,7,42.86,,146,135,18.25,108.15
11,10,21/05/2008,1st,3,Chennai Super Kings,MA Chidambaram Stadium,c J A Morkel b M Muralitharan,10,16,62.50,,156,151,17.33,103.31
12,11,25/05/2008,2nd,6,Deccan Chargers,Rajiv Gandhi International Stadium,c D B  Ravi Teja b W P U J C Vaas,9,5,180.00,,165,156,16.50,105.77
13,12,28/05/2008,1st,6,Mumbai Indians,M Chinnaswamy Stadium,c †Y V  Takawale b A Nehra,0,1,0.00,,165,157,15.00,105.10
14,13,18/04/2009,1st,6,Rajasthan Royals,Newlands,b S K Warne,3,8,37.50,,168,165,14.00,101.82
15,14,20/04/2009,2nd,7,Chennai Super Kings,St George's Park,c S Badrinath b Joginder Sharma,11,13,84.62,,179,178,13.77,100.56
16,15,22/04/2009,2nd,6,Deccan Chargers,Newlands,c H H Gibbs b R P Singh,50,32,156.25,,229,210,16.36,109.05
17,16,24/04/2009,1st,7,Punjab Kings,Kingsmead,c R S Bopara b V R Singh,2,3,66.67,,231,213,15.40,108.45
18,17,26/04/2009,1st,5,Delhi Capitals,St George's Park,c T M Dilshan b A Nehra,22,24,91.67,,253,237,15.81,106.75
19,18,29/04/2009,2nd,4,Kolkata Knight Riders,Kingsmead,c †M N van Wyk b B J Hodge,19,12,158.33,,272,249,16.00,109.24
20,19,01/05/2009,1st,6,Punjab Kings,Kingsmead,c P P Chawla b I K Pathan,16,14,114.29,,288,263,16.00,109.51
21,,03/05/2009,2nd,-,Mumbai Indians,Wanderers Stadium,did not bat,-,-,-,,288,263,16.00,109.51
22,20,07/05/2009,1st,5,Rajasthan Royals,SuperSport Park,c M Morkel b R A Jadeja,15,22,68.18,,303,285,15.95,106.32
23,21,10/05/2009,2nd,2,Mumbai Indians,St George's Park,c J-P Duminy b C  Nanda,20,22,90.91,,323,307,16.15,105.21
24,,12/05/2009,2nd,-,Kolkata Knight Riders,SuperSport Park,did not bat,-,-,-,,323,307,16.15,105.21
25,22,14/05/2009,2nd,5,Chennai Super Kings,Kingsmead,c J D P Oram b L Balaji,38,35,108.57,,361,342,17.19,105.56
26,,19/05/2009,2nd,-,Delhi Capitals,Wanderers Stadium,did not bat,-,-,-,,361,342,17.19,105.56
27,23,21/05/2009,1st,6,Deccan Chargers,SuperSport Park,not out,19*,9,211.11,,380,351,18.10,108.26
28,24,23/05/2009,2nd,5,Chennai Super Kings,Wanderers Stadium,not out,24*,17,141.18,,404,368,19.24,109.78
29,25,24/05/2009,2nd,6,Deccan Chargers,Wanderers Stadium,st A C Gilchrist b A Symonds,7,8,87.50,,411,376,18.68,109.31
30,26,14/03/2010,1st,4,Kolkata Knight Riders,Eden Gardens,c A D Mathews b M Kartik,2,5,40.00,,413,381,17.96,108.40
31,27,16/03/2010,2nd,4,Punjab Kings,M Chinnaswamy Stadium,not out,16*,12,133.33,,429,393,18.65,109.16
32,,18/03/2010,2nd,-,Rajasthan Royals,M Chinnaswamy Stadium,did not bat,-,-,-,,429,393,18.65,109.16
33,28,20/03/2010,2nd,4,Mumbai Indians,Barabati Stadium,run out,17,12,141.67,,446,405,18.58,110.12
34,29,23/03/2010,1st,5,Chennai Super Kings,M Chinnaswamy Stadium,st P A Patel b M Muralitharan,24,16,150.00,,470,421,18.80,111.64
