Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,02/04/2023,1st,6,Royal Challengers Bengaluru,M Chinnaswamy Stadium,c V Kohli b K V Sharma,21,13,161.54,,21,13,21.00,161.54
2,,11/04/2023,2nd,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,21,13,21.00,161.54
3,2,16/04/2023,2nd,6,Kolkata Knight Riders,Wankhede Stadium,c †Rahmanullah Gurbaz b L H Ferguson,6,4,150.00,,27,17,13.50,158.82
4,,18/04/2023,1st,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,27,17,13.50,158.82
5,3,22/04/2023,2nd,7,Punjab Kings,Wankhede Stadium,b Arshdeep Singh,0,1,0.00,,27,18,9.00,150.00
6,4,25/04/2023,2nd,7,Gujarat Titans,Narendra Modi Stadium,c Mohammed Shami b M M Sharma,40,21,190.48,,67,39,16.75,171.79
7,,03/05/2023,2nd,-,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,67,39,16.75,171.79
8,5,06/05/2023,1st,4,Chennai Super Kings,MA Chidambaram Stadium,b M Pathirana,64,51,125.49,,131,90,26.20,145.56
9,6,09/05/2023,2nd,4,Royal Challengers Bengaluru,Wankhede Stadium,not out,52*,34,152.94,,183,124,36.60,147.58
10,7,12/05/2023,1st,4,Gujarat Titans,Wankhede Stadium,b Rashid Khan,15,7,214.29,,198,131,33.00,151.15
11,8,16/05/2023,2nd,4,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,c sub b Mohsin Khan,16,20,80.00,,214,151,30.57,141.72
12,,21/05/2023,2nd,-,Sunrisers Hyderabad,Wankhede Stadium,did not bat,-,-,-,,214,151,30.57,141.72
13,9,24/05/2023,1st,7,Lucknow Super Giants,MA Chidambaram Stadium,c Ravi Bishnoi b Y Thakur,23,12,191.67,,237,163,29.63,145.40
14,10,26/05/2023,2nd,2,Gujarat Titans,Narendra Modi Stadium,c †W P Saha b Mohammed Shami,4,3,133.33,,241,166,26.78,145.18
15,11,22/04/2024,1st,6,Rajasthan Royals,Sawai Mansingh Stadium,c Sandeep Sharma b T A Boult,49,24,204.17,,290,190,29.00,152.63
16,12,27/04/2024,2nd,6,Delhi Capitals,Arun Jaitley Stadium,c †R R Pant b Rasikh Salam,4,2,200.00,,294,192,26.73,153.13
17,13,30/04/2024,1st,6,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,b Mohsin Khan,46,41,112.20,,340,233,28.33,145.92
18,14,03/05/2024,2nd,6,Kolkata Knight Riders,Wankhede Stadium,b S P Narine,6,11,54.55,,346,244,26.62,141.80
19,15,11/05/2024,2nd,7,Kolkata Knight Riders,Eden Gardens,run out,3,3,100.00,,349,247,24.93,141.30
20,16,17/05/2024,2nd,6,Lucknow Super Giants,Wankhede Stadium,c K H Pandya b Ravi Bishnoi,1,3,33.33,,350,250,23.33,140.00
21,17,01/04/2025,2nd,4,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,not out,43*,25,172.00,,393,275,26.20,142.91
22,18,05/04/2025,2nd,5,Rajasthan Royals,Maharaja Yadavindra Singh International Cricket St,c D C Jurel b P W H de Silva,62,41,151.22,,455,316,28.44,143.99
23,19,08/04/2025,1st,5,Chennai Super Kings,Maharaja Yadavindra Singh International Cricket St,c †M S Dhoni b R Ashwin,9,7,128.57,,464,323,27.29,143.65
24,20,12/04/2025,1st,4,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,lbw b Eshan Malinga,27,22,122.73,,491,345,27.28,142.32
25,21,15/04/2025,1st,5,Kolkata Knight Riders,Maharaja Yadavindra Singh International Cricket St,c V R Iyer b A Nortje,10,9,111.11,,501,354,26.37,141.53
26,22,18/04/2025,2nd,5,Royal Challengers Bengaluru,M Chinnaswamy Stadium,not out,33*,19,173.68,,534,373,28.11,143.16
27,23,20/04/2025,1st,5,Royal Challengers Bengaluru,Maharaja Yadavindra Singh International Cricket St,run out,5,6,83.33,,539,379,26.95,142.22
28,,26/04/2025,1st,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,539,379,26.95,142.22
29,24,30/04/2025,2nd,4,Chennai Super Kings,MA Chidambaram Stadium,c R A Jadeja b M Pathirana,5,3,166.67,,544,382,25.90,142.41
30,25,04/05/2025,1st,5,Lucknow Super Giants,Himachal Pradesh Cricket Association Stadium,b P Yadav,16,9,177.78,,560,391,25.45,143.22
31,26,18/05/2025,1st,4,Rajasthan Royals,Sawai Mansingh Stadium,c S O Hetmeyer b A Madhwal,70,37,189.19,,630,428,27.39,147.20
32,27,24/05/2025,1st,5,Delhi Capitals,Sawai Mansingh Stadium,c F du Plessis b M Kumar,16,16,100.00,,646,444,26.92,145.50
33,28,26/05/2025,2nd,5,Mumbai Indians,Sawai Mansingh Stadium,not out,2*,2,100.00,,648,446,27.00,145.29
34,29,29/05/2025,1st,5,Royal Challengers Bengaluru,Maharaja Yadavindra Singh International Cricket St,b Y Dayal,8,10,80.00,,656,456,26.24,143.86
35,30,01/06/2025,2nd,5,Mumbai Indians,Narendra Modi Stadium,c M J Santner b A Kumar,48,29,165.52,,704,485,27.08,145.15
