Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,30/03/2025,2nd,8,Rajasthan Royals,Barsapara Cricket Stadium,not out,11*,4,275.00,,11,4,,275.00
2,,14/04/2025,2nd,-,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,11,4,,275.00
3,2,20/04/2025,1st,7,Mumbai Indians,Wankhede Stadium,not out,4*,3,133.33,,15,7,,214.29
