Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,07/04/2024,2nd,8,Mumbai Indians,Wankhede Stadium,c Tilak Varma b G Coetzee,0,1,0.00,,0,1,0.00,0.00
2,,27/04/2024,1st,-,Mumbai Indians,Arun Jaitley Stadium,did not bat,-,-,-,,0,1,0.00,0.00
3,2,29/04/2024,1st,8,Kolkata Knight Riders,Eden Gardens,c †P D Salt b C V Varun,1,3,33.33,,1,4,0.50,25.00
4,3,12/05/2024,2nd,5,Royal Challengers Bengaluru,M Chinnaswamy Stadium,lbw b Mohammed Siraj,2,3,66.67,,3,7,1.00,42.86
