Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,22/04/2017,2nd,7,Mumbai Indians,Wankhede Stadium,b J J Bumrah,44,39,112.82,,44,39,44.00,112.82
2,,28/04/2017,1st,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,44,39,44.00,112.82
3,2,30/04/2017,1st,8,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,c S E Marsh b Sandeep Sharma,11,20,55.00,,55,59,27.50,93.22
4,,02/05/2017,2nd,-,Sunrisers Hyderabad,Arun Jaitley Stadium,did not bat,-,-,-,,55,59,27.50,93.22
5,,04/05/2017,2nd,-,Gujarat Lions,Arun Jaitley Stadium,did not bat,-,-,-,,55,59,27.50,93.22
6,3,06/05/2017,2nd,8,Mumbai Indians,Barabati Stadium,c R G Sharma b K V Sharma,0,5,0.00,,55,64,18.33,85.94
7,,24/03/2019,1st,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,55,64,18.33,85.94
8,,26/03/2019,1st,-,Chennai Super Kings,Arun Jaitley Stadium,did not bat,-,-,-,,55,64,18.33,85.94
9,,30/03/2019,2nd,-,Kolkata Knight Riders,Arun Jaitley Stadium,did not bat,-,-,-,,55,64,18.33,85.94
10,4,01/04/2019,2nd,9,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,b S M Curran,0,1,0.00,,55,65,13.75,84.62
11,5,04/04/2019,1st,9,Sunrisers Hyderabad,Arun Jaitley Stadium,c B Kumar b S Kaul,3,4,75.00,,58,69,11.60,84.06
12,,07/04/2019,2nd,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,58,69,11.60,84.06
13,,12/04/2019,2nd,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,58,69,11.60,84.06
14,6,14/04/2019,1st,9,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,not out,2*,2,100.00,,60,71,12.00,84.51
15,7,18/04/2019,2nd,9,Mumbai Indians,Arun Jaitley Stadium,c K A Pollard b H H Pandya,9,8,112.50,,69,79,11.50,87.34
16,,20/04/2019,2nd,-,Punjab Kings,Arun Jaitley Stadium,did not bat,-,-,-,,69,79,11.50,87.34
17,,22/04/2019,2nd,-,Rajasthan Royals,Sawai Mansingh Stadium,did not bat,-,-,-,,69,79,11.50,87.34
18,,28/04/2019,1st,-,Royal Challengers Bengaluru,Arun Jaitley Stadium,did not bat,-,-,-,,69,79,11.50,87.34
19,8,20/09/2020,1st,9,Punjab Kings,Dubai International Cricket Stadium,not out,0*,0,-,,69,79,11.50,87.34
20,,25/09/2020,1st,-,Chennai Super Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,69,79,11.50,87.34
21,9,29/09/2020,2nd,8,Sunrisers Hyderabad,Sheikh Zayed Stadium,not out,15*,7,214.29,,84,86,14.00,97.67
22,,03/10/2020,1st,-,Kolkata Knight Riders,Sharjah Cricket Stadium,did not bat,-,-,-,,84,86,14.00,97.67
23,,05/10/2020,1st,-,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bat,-,-,-,,84,86,14.00,97.67
24,10,09/10/2020,1st,9,Rajasthan Royals,Sharjah Cricket Stadium,not out,2*,3,66.67,,86,89,14.33,96.63
25,,11/10/2020,1st,-,Mumbai Indians,Sheikh Zayed Stadium,did not bat,-,-,-,,86,89,14.33,96.63
26,,14/10/2020,1st,-,Rajasthan Royals,Dubai International Cricket Stadium,did not bat,-,-,-,,86,89,14.33,96.63
27,,17/10/2020,2nd,-,Chennai Super Kings,Sharjah Cricket Stadium,did not bat,-,-,-,,86,89,14.33,96.63
28,,20/10/2020,1st,-,Punjab Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,86,89,14.33,96.63
29,11,24/10/2020,2nd,8,Kolkata Knight Riders,Sheikh Zayed Stadium,c R A Tripathi b P J Cummins,9,10,90.00,,95,99,13.57,95.96
30,12,27/10/2020,2nd,8,Sunrisers Hyderabad,Dubai International Cricket Stadium,b T Natarajan,3,7,42.86,,98,106,12.25,92.45
31,13,31/10/2020,1st,10,Mumbai Indians,Dubai International Cricket Stadium,run out,12,7,171.43,,110,113,12.22,97.35
32,,02/11/2020,2nd,-,Royal Challengers Bengaluru,Sheikh Zayed Stadium,did not bat,-,-,-,,110,113,12.22,97.35
33,14,05/11/2020,2nd,9,Mumbai Indians,Dubai International Cricket Stadium,not out,15*,15,100.00,,125,128,13.89,97.66
34,,08/11/2020,1st,-,Sunrisers Hyderabad,Sheikh Zayed Stadium,did not bat,-,-,-,,125,128,13.89,97.66
35,15,10/11/2020,1st,8,Mumbai Indians,Dubai International Cricket Stadium,run out,0,0,-,,125,128,12.50,97.66
36,16,15/04/2021,1st,10,Rajasthan Royals,Wankhede Stadium,not out,9*,4,225.00,,134,132,13.40,101.52
37,,18/04/2021,2nd,-,Punjab Kings,Wankhede Stadium,did not bat,-,-,-,,134,132,13.40,101.52
38,,20/04/2021,2nd,-,Mumbai Indians,MA Chidambaram Stadium,did not bat,-,-,-,,134,132,13.40,101.52
39,,25/04/2021,1st,-,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bat,-,-,-,,134,132,13.40,101.52
40,,27/04/2021,2nd,-,Royal Challengers Bengaluru,Narendra Modi Stadium,did not bat,-,-,-,,134,132,13.40,101.52
41,,29/04/2021,2nd,-,Kolkata Knight Riders,Narendra Modi Stadium,did not bat,-,-,-,,134,132,13.40,101.52
42,,02/05/2021,2nd,-,Punjab Kings,Narendra Modi Stadium,did not bat,-,-,-,,134,132,13.40,101.52
43,,22/09/2021,2nd,-,Sunrisers Hyderabad,Dubai International Cricket Stadium,did not bat,-,-,-,,134,132,13.40,101.52
44,,25/09/2021,1st,-,Rajasthan Royals,Sheikh Zayed Stadium,did not bat,-,-,-,,134,132,13.40,101.52
45,17,28/09/2021,1st,9,Kolkata Knight Riders,Sharjah Cricket Stadium,not out,0*,1,0.00,,134,133,13.40,100.75
46,,02/10/2021,2nd,-,Mumbai Indians,Sharjah Cricket Stadium,did not bat,-,-,-,,134,133,13.40,100.75
47,18,04/10/2021,2nd,9,Chennai Super Kings,Dubai International Cricket Stadium,not out,4*,1,400.00,,138,134,13.80,102.99
48,,08/10/2021,1st,-,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bat,-,-,-,,138,134,13.80,102.99
49,,10/10/2021,1st,-,Chennai Super Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,138,134,13.80,102.99
50,,13/10/2021,1st,-,Kolkata Knight Riders,Sharjah Cricket Stadium,did not bat,-,-,-,,138,134,13.80,102.99
51,19,01/04/2022,1st,10,Kolkata Knight Riders,Wankhede Stadium,c T G Southee b A D Russell,25,16,156.25,,163,150,14.82,108.67
52,20,03/04/2022,1st,8,Chennai Super Kings,Brabourne Stadium,not out,12*,12,100.00,,175,162,15.91,108.02
53,21,08/04/2022,1st,8,Gujarat Titans,Brabourne Stadium,run out,1,1,100.00,,176,163,14.67,107.98
54,,13/04/2022,1st,-,Mumbai Indians,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,176,163,14.67,107.98
55,22,17/04/2022,1st,8,Sunrisers Hyderabad,Dr DY Patil Sports Academy,not out,0*,0,-,,176,163,14.67,107.98
56,23,20/04/2022,1st,7,Delhi Capitals,Brabourne Stadium,b Kuldeep Yadav,2,6,33.33,,178,169,13.69,105.33
57,,25/04/2022,1st,-,Chennai Super Kings,Wankhede Stadium,did not bat,-,-,-,,178,169,13.69,105.33
58,24,29/04/2022,2nd,8,Lucknow Super Giants,Maharashtra Cricket Association Stadium,c A Badoni b Mohsin Khan,2,5,40.00,,180,174,12.86,103.45
59,,03/05/2022,2nd,-,Gujarat Titans,Dr DY Patil Sports Academy,did not bat,-,-,-,,180,174,12.86,103.45
60,,07/05/2022,1st,-,Rajasthan Royals,Wankhede Stadium,did not bat,-,-,-,,180,174,12.86,103.45
61,25,13/05/2022,1st,10,Royal Challengers Bengaluru,Brabourne Stadium,not out,0*,1,0.00,,180,175,12.86,102.86
62,26,16/05/2022,2nd,10,Delhi Capitals,Dr DY Patil Sports Academy,c R Powell b S N Thakur,6,2,300.00,,186,177,12.40,105.08
63,,22/05/2022,2nd,-,Sunrisers Hyderabad,Wankhede Stadium,did not bat,-,-,-,,186,177,12.40,105.08
64,,13/04/2023,1st,-,Gujarat Titans,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,186,177,12.40,105.08
65,27,15/04/2023,2nd,10,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,not out,0*,1,0.00,,186,178,12.40,104.49
66,28,28/04/2023,2nd,10,Lucknow Super Giants,Punjab Cricket Association IS Bindra Stadium,b Naveen-ul-Haq,0,1,0.00,,186,179,11.63,103.91
67,,30/04/2023,2nd,-,Chennai Super Kings,MA Chidambaram Stadium,did not bat,-,-,-,,186,179,11.63,103.91
68,,17/05/2023,2nd,-,Delhi Capitals,Himachal Pradesh Cricket Association Stadium,did not bat,-,-,-,,186,179,11.63,103.91
69,,19/05/2023,1st,-,Rajasthan Royals,Himachal Pradesh Cricket Association Stadium,did not bat,-,-,-,,186,179,11.63,103.91
70,,23/03/2024,2nd,-,Delhi Capitals,Maharaja Yadavindra Singh International Cricket St,did not bat,-,-,-,,186,179,11.63,103.91
71,,25/03/2024,1st,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,186,179,11.63,103.91
72,,30/03/2024,2nd,-,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,186,179,11.63,103.91
73,,04/04/2024,2nd,-,Gujarat Titans,Narendra Modi Stadium,did not bat,-,-,-,,186,179,11.63,103.91
74,,09/04/2024,2nd,-,Sunrisers Hyderabad,Maharaja Yadavindra Singh International Cricket St,did not bat,-,-,-,,186,179,11.63,103.91
75,,13/04/2024,1st,-,Rajasthan Royals,Maharaja Yadavindra Singh International Cricket St,did not bat,-,-,-,,186,179,11.63,103.91
76,29,18/04/2024,2nd,11,Mumbai Indians,Maharaja Yadavindra Singh International Cricket St,run out,8,3,266.67,,194,182,11.41,106.59
77,30,21/04/2024,1st,11,Gujarat Titans,Maharaja Yadavindra Singh International Cricket St,not out,1*,1,100.00,,195,183,11.47,106.56
78,,26/04/2024,2nd,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,195,183,11.47,106.56
79,,01/05/2024,2nd,-,Chennai Super Kings,MA Chidambaram Stadium,did not bat,-,-,-,,195,183,11.47,106.56
80,31,05/05/2024,2nd,11,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,not out,11*,10,110.00,,206,193,12.12,106.74
81,,25/03/2025,2nd,-,Punjab Kings,Narendra Modi Stadium,did not bat,-,-,-,,206,193,12.12,106.74
82,32,29/03/2025,1st,8,Mumbai Indians,Narendra Modi Stadium,not out,7*,5,140.00,,213,198,12.53,107.58
83,,18/05/2025,2nd,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,213,198,12.53,107.58
84,33,22/05/2025,2nd,9,Lucknow Super Giants,Narendra Modi Stadium,b A Badoni,2,3,66.67,,215,201,11.94,106.97
