Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,24/03/2024,2nd,8,Gujarat Titans,Narendra Modi Stadium,c & b S H Johnson,1,3,33.33,,1,3,1.00,33.33
2,,27/03/2024,2nd,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,1,3,1.00,33.33
3,2,01/04/2024,1st,9,Rajasthan Royals,Wankhede Stadium,c S O Hetmeyer b Y S Chahal,4,9,44.44,,5,12,2.50,41.67
4,,07/04/2024,1st,-,Delhi Capitals,Wankhede Stadium,did not bat,-,-,-,,5,12,2.50,41.67
5,,11/04/2024,2nd,-,Royal Challengers Bengaluru,Wankhede Stadium,did not bat,-,-,-,,5,12,2.50,41.67
6,,14/04/2024,2nd,-,Chennai Super Kings,Wankhede Stadium,did not bat,-,-,-,,5,12,2.50,41.67
7,,18/04/2024,1st,-,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,did not bat,-,-,-,,5,12,2.50,41.67
8,3,22/04/2024,1st,9,Rajasthan Royals,Sawai Mansingh Stadium,c S O Hetmeyer b Sandeep Sharma,0,1,0.00,,5,13,1.67,38.46
9,4,30/04/2024,1st,9,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,not out,1*,2,50.00,,6,15,2.00,40.00
10,5,03/05/2024,2nd,9,Kolkata Knight Riders,Wankhede Stadium,b M A Starc,8,7,114.29,,14,22,3.50,63.64
11,,02/05/2025,1st,-,Sunrisers Hyderabad,Narendra Modi Stadium,did not bat,-,-,-,,14,22,3.50,63.64
12,6,06/05/2025,2nd,8,Mumbai Indians,Wankhede Stadium,c Naman Dhir b D L Chahar,12,6,200.00,,26,28,5.20,92.86
13,7,25/05/2025,2nd,8,Chennai Super Kings,Narendra Modi Stadium,b M Pathirana,5,5,100.00,,31,33,5.17,93.94
