Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,,20/09/2020,2nd,-,Delhi Capitals,Dubai International Cricket Stadium,did not bat,-,-,-,,0,0,,-
2,,24/09/2020,1st,-,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bat,-,-,-,,0,0,,-
3,,27/09/2020,1st,-,Rajasthan Royals,Sharjah Cricket Stadium,did not bat,-,-,-,,0,0,,-
4,1,01/10/2020,2nd,9,Mumbai Indians,Sheikh Zayed Stadium,c S A Yadav b T A Boult,1,5,20.00,,1,5,1.00,20.00
5,,04/10/2020,1st,-,Chennai Super Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,1,5,1.00,20.00
6,2,08/10/2020,2nd,8,Sunrisers Hyderabad,Dubai International Cricket Stadium,not out,6*,7,85.71,,7,12,7.00,58.33
7,,10/10/2020,2nd,-,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bat,-,-,-,,7,12,7.00,58.33
8,,15/10/2020,2nd,-,Royal Challengers Bengaluru,Sharjah Cricket Stadium,did not bat,-,-,-,,7,12,7.00,58.33
9,,18/10/2020,2nd,-,Mumbai Indians,Dubai International Cricket Stadium,did not bat,-,-,-,,7,12,7.00,58.33
10,,20/10/2020,2nd,-,Delhi Capitals,Dubai International Cricket Stadium,did not bat,-,-,-,,7,12,7.00,58.33
11,3,24/10/2020,1st,9,Sunrisers Hyderabad,Dubai International Cricket Stadium,not out,0*,0,-,,7,12,7.00,58.33
12,,26/10/2020,2nd,-,Kolkata Knight Riders,Sharjah Cricket Stadium,did not bat,-,-,-,,7,12,7.00,58.33
13,,30/10/2020,1st,-,Rajasthan Royals,Sheikh Zayed Stadium,did not bat,-,-,-,,7,12,7.00,58.33
14,,01/11/2020,1st,-,Chennai Super Kings,Sheikh Zayed Stadium,did not bat,-,-,-,,7,12,7.00,58.33
15,,23/04/2021,2nd,-,Mumbai Indians,MA Chidambaram Stadium,did not bat,-,-,-,,7,12,7.00,58.33
16,4,26/04/2021,1st,9,Kolkata Knight Riders,Narendra Modi Stadium,c E J G Morgan b P J Cummins,1,4,25.00,,8,16,4.00,50.00
17,,30/04/2021,1st,-,Royal Challengers Bengaluru,Narendra Modi Stadium,did not bat,-,-,-,,8,16,4.00,50.00
18,,02/05/2021,1st,-,Delhi Capitals,Narendra Modi Stadium,did not bat,-,-,-,,8,16,4.00,50.00
19,,25/09/2021,1st,-,Sunrisers Hyderabad,Sharjah Cricket Stadium,did not bat,-,-,-,,8,16,4.00,50.00
20,,28/09/2021,1st,-,Mumbai Indians,Sheikh Zayed Stadium,did not bat,-,-,-,,8,16,4.00,50.00
21,,01/10/2021,2nd,-,Kolkata Knight Riders,Dubai International Cricket Stadium,did not bat,-,-,-,,8,16,4.00,50.00
22,,03/10/2021,2nd,-,Royal Challengers Bengaluru,Sharjah Cricket Stadium,did not bat,-,-,-,,8,16,4.00,50.00
23,,07/10/2021,2nd,-,Chennai Super Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,8,16,4.00,50.00
24,,28/03/2022,1st,-,Gujarat Titans,Wankhede Stadium,did not bat,-,-,-,,8,16,4.00,50.00
25,,31/03/2022,2nd,-,Chennai Super Kings,Brabourne Stadium,did not bat,-,-,-,,8,16,4.00,50.00
26,,04/04/2022,1st,-,Sunrisers Hyderabad,Dr DY Patil Sports Academy,did not bat,-,-,-,,8,16,4.00,50.00
27,,07/04/2022,2nd,-,Delhi Capitals,Dr DY Patil Sports Academy,did not bat,-,-,-,,8,16,4.00,50.00
28,,10/04/2022,2nd,-,Rajasthan Royals,Wankhede Stadium,did not bat,-,-,-,,8,16,4.00,50.00
29,,16/04/2022,1st,-,Mumbai Indians,Brabourne Stadium,did not bat,-,-,-,,8,16,4.00,50.00
30,5,19/04/2022,2nd,10,Royal Challengers Bengaluru,Dr DY Patil Sports Academy,not out,0*,1,0.00,,8,17,4.00,47.06
31,,24/04/2022,1st,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,8,17,4.00,47.06
32,,29/04/2022,1st,-,Punjab Kings,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,8,17,4.00,47.06
33,,01/05/2022,1st,-,Delhi Capitals,Wankhede Stadium,did not bat,-,-,-,,8,17,4.00,47.06
34,,07/05/2022,1st,-,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,8,17,4.00,47.06
35,,15/05/2022,2nd,-,Rajasthan Royals,Brabourne Stadium,did not bat,-,-,-,,8,17,4.00,47.06
36,,18/05/2022,1st,-,Kolkata Knight Riders,Dr DY Patil Sports Academy,did not bat,-,-,-,,8,17,4.00,47.06
37,,25/05/2022,2nd,-,Royal Challengers Bengaluru,Eden Gardens,did not bat,-,-,-,,8,17,4.00,47.06
38,,01/04/2023,1st,-,Delhi Capitals,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,8,17,4.00,47.06
39,,03/04/2023,2nd,-,Chennai Super Kings,MA Chidambaram Stadium,did not bat,-,-,-,,8,17,4.00,47.06
40,,07/04/2023,2nd,-,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,8,17,4.00,47.06
41,6,10/04/2023,2nd,10,Royal Challengers Bengaluru,M Chinnaswamy Stadium,not out,3*,2,150.00,,11,19,5.50,57.89
42,7,15/04/2023,1st,10,Punjab Kings,BRSABV Ekana Cricket Stadium,not out,3*,1,300.00,,14,20,7.00,70.00
43,,19/04/2023,1st,-,Rajasthan Royals,Sawai Mansingh Stadium,did not bat,-,-,-,,14,20,7.00,70.00
44,8,22/04/2023,2nd,9,Gujarat Titans,BRSABV Ekana Cricket Stadium,not out,0*,1,0.00,,14,21,7.00,66.67
45,,28/04/2023,1st,-,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,14,21,7.00,66.67
46,9,01/05/2023,2nd,8,Royal Challengers Bengaluru,BRSABV Ekana Cricket Stadium,run out,5,10,50.00,,19,31,6.33,61.29
47,,03/05/2023,1st,-,Chennai Super Kings,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,19,31,6.33,61.29
48,10,07/05/2023,2nd,9,Gujarat Titans,Narendra Modi Stadium,not out,4*,5,80.00,,23,36,7.67,63.89
49,,13/05/2023,2nd,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,23,36,7.67,63.89
50,,16/05/2023,1st,-,Mumbai Indians,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,23,36,7.67,63.89
51,11,20/05/2023,1st,9,Kolkata Knight Riders,Eden Gardens,b S N Thakur,2,2,100.00,,25,38,6.25,65.79
52,12,24/05/2023,2nd,9,Mumbai Indians,MA Chidambaram Stadium,c C J Jordan b A Madhwal,3,6,50.00,,28,44,5.60,63.64
53,,24/03/2024,2nd,-,Rajasthan Royals,Sawai Mansingh Stadium,did not bat,-,-,-,,28,44,5.60,63.64
54,13,30/03/2024,1st,8,Punjab Kings,BRSABV Ekana Cricket Stadium,c sub b S M Curran,0,1,0.00,,28,45,4.67,62.22
55,,02/04/2024,1st,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,28,45,4.67,62.22
56,,07/04/2024,1st,-,Gujarat Titans,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,28,45,4.67,62.22
57,,12/04/2024,1st,-,Delhi Capitals,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,28,45,4.67,62.22
58,,14/04/2024,1st,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,28,45,4.67,62.22
