Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,,08/04/2017,1st,-,Punjab Kings,Holkar Cricket Stadium,did not bat,-,-,-,,0,0,,-
2,1,14/04/2017,1st,10,Gujarat Lions,Saurashtra Cricket Association Stadium,not out,3*,2,150.00,,3,2,,150.00
3,,16/04/2017,1st,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,3,2,,150.00
4,,03/04/2019,1st,-,Chennai Super Kings,Wankhede Stadium,did not bat,-,-,-,,3,2,,150.00
5,2,06/04/2019,1st,8,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c †J M Bairstow b B Kumar,10,7,142.86,,13,9,13.00,144.44
6,3,10/04/2019,2nd,9,Punjab Kings,Wankhede Stadium,not out,1*,1,100.00,,14,10,14.00,140.00
7,,13/04/2019,1st,-,Rajasthan Royals,Wankhede Stadium,did not bat,-,-,-,,14,10,14.00,140.00
8,,15/04/2019,2nd,-,Royal Challengers Bengaluru,Wankhede Stadium,did not bat,-,-,-,,14,10,14.00,140.00
9,,18/04/2019,1st,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,14,10,14.00,140.00
10,,20/04/2019,1st,-,Rajasthan Royals,Sawai Mansingh Stadium,did not bat,-,-,-,,14,10,14.00,140.00
11,,26/04/2019,1st,-,Chennai Super Kings,MA Chidambaram Stadium,did not bat,-,-,-,,14,10,14.00,140.00
12,4,28/04/2019,2nd,9,Kolkata Knight Riders,Eden Gardens,not out,1*,1,100.00,,15,11,15.00,136.36
13,,02/05/2019,1st,-,Sunrisers Hyderabad,Wankhede Stadium,did not bat,-,-,-,,15,11,15.00,136.36
14,,05/05/2019,2nd,-,Kolkata Knight Riders,Wankhede Stadium,did not bat,-,-,-,,15,11,15.00,136.36
15,,07/05/2019,2nd,-,Chennai Super Kings,MA Chidambaram Stadium,did not bat,-,-,-,,15,11,15.00,136.36
16,5,12/05/2019,1st,8,Chennai Super Kings,Rajiv Gandhi International Stadium,c F du Plessis b D L Chahar,0,2,0.00,,15,13,7.50,115.38
17,6,19/09/2020,1st,9,Chennai Super Kings,Sheikh Zayed Stadium,not out,2*,4,50.00,,17,17,8.50,100.00
18,,23/09/2020,1st,-,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bat,-,-,-,,17,17,8.50,100.00
19,,28/09/2020,2nd,-,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bat,-,-,-,,17,17,8.50,100.00
20,,01/10/2020,1st,-,Punjab Kings,Sheikh Zayed Stadium,did not bat,-,-,-,,17,17,8.50,100.00
21,,04/10/2020,1st,-,Sunrisers Hyderabad,Sharjah Cricket Stadium,did not bat,-,-,-,,17,17,8.50,100.00
22,,06/10/2020,1st,-,Rajasthan Royals,Sheikh Zayed Stadium,did not bat,-,-,-,,17,17,8.50,100.00
23,,11/10/2020,2nd,-,Delhi Capitals,Sheikh Zayed Stadium,did not bat,-,-,-,,17,17,8.50,100.00
24,,16/10/2020,2nd,-,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bat,-,-,-,,17,17,8.50,100.00
25,,18/10/2020,1st,-,Punjab Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,17,17,8.50,100.00
26,,23/10/2020,2nd,-,Chennai Super Kings,Sharjah Cricket Stadium,did not bat,-,-,-,,17,17,8.50,100.00
27,,25/10/2020,1st,-,Rajasthan Royals,Sheikh Zayed Stadium,did not bat,-,-,-,,17,17,8.50,100.00
28,,28/10/2020,2nd,-,Royal Challengers Bengaluru,Sheikh Zayed Stadium,did not bat,-,-,-,,17,17,8.50,100.00
29,,31/10/2020,2nd,-,Delhi Capitals,Dubai International Cricket Stadium,did not bat,-,-,-,,17,17,8.50,100.00
30,,03/11/2020,1st,-,Sunrisers Hyderabad,Sharjah Cricket Stadium,did not bat,-,-,-,,17,17,8.50,100.00
31,,05/11/2020,1st,-,Delhi Capitals,Dubai International Cricket Stadium,did not bat,-,-,-,,17,17,8.50,100.00
32,7,09/04/2021,1st,9,Royal Challengers Bengaluru,MA Chidambaram Stadium,run out,0,0,-,,17,17,5.67,100.00
33,8,13/04/2021,1st,9,Kolkata Knight Riders,MA Chidambaram Stadium,c Shubman Gill b A D Russell,8,7,114.29,,25,24,6.25,104.17
34,,17/04/2021,1st,-,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bat,-,-,-,,25,24,6.25,104.17
35,9,20/04/2021,1st,9,Delhi Capitals,MA Chidambaram Stadium,c †R R Pant b Avesh Khan,6,6,100.00,,31,30,6.20,103.33
36,,23/04/2021,1st,-,Punjab Kings,MA Chidambaram Stadium,did not bat,-,-,-,,31,30,6.20,103.33
37,,29/04/2021,2nd,-,Rajasthan Royals,Arun Jaitley Stadium,did not bat,-,-,-,,31,30,6.20,103.33
38,,01/05/2021,2nd,-,Chennai Super Kings,Arun Jaitley Stadium,did not bat,-,-,-,,31,30,6.20,103.33
39,10,19/09/2021,2nd,9,Chennai Super Kings,Dubai International Cricket Stadium,c A T Rayudu b D J J Bravo,0,1,0.00,,31,31,5.17,100.00
40,,23/09/2021,1st,-,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bat,-,-,-,,31,31,5.17,100.00
41,11,26/09/2021,2nd,9,Royal Challengers Bengaluru,Dubai International Cricket Stadium,lbw b H V Patel,0,1,0.00,,31,32,4.43,96.88
42,,28/09/2021,2nd,-,Punjab Kings,Sheikh Zayed Stadium,did not bat,-,-,-,,31,32,4.43,96.88
43,,27/03/2022,2nd,-,Royal Challengers Bengaluru,Dr DY Patil Sports Academy,did not bat,-,-,-,,31,32,4.43,96.88
44,12,01/04/2022,1st,9,Kolkata Knight Riders,Wankhede Stadium,c N Rana b U T Yadav,0,2,0.00,,31,34,3.88,91.18
45,13,03/04/2022,1st,9,Chennai Super Kings,Brabourne Stadium,c D J J Bravo b D Pretorius,12,8,150.00,,43,42,4.78,102.38
46,14,08/04/2022,1st,9,Gujarat Titans,Brabourne Stadium,not out,22*,14,157.14,,65,56,7.22,116.07
47,,13/04/2022,1st,-,Mumbai Indians,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,65,56,7.22,116.07
48,15,17/04/2022,1st,9,Sunrisers Hyderabad,Dr DY Patil Sports Academy,b Umran Malik,0,2,0.00,,65,58,6.50,112.07
49,16,20/04/2022,1st,9,Delhi Capitals,Brabourne Stadium,c R Powell b Lalit Yadav,12,12,100.00,,77,70,7.00,110.00
50,,25/04/2022,1st,-,Chennai Super Kings,Wankhede Stadium,did not bat,-,-,-,,77,70,7.00,110.00
51,17,29/04/2022,2nd,9,Lucknow Super Giants,Maharashtra Cricket Association Stadium,c A Badoni b Mohsin Khan,4,4,100.00,,81,74,6.75,109.46
52,,03/05/2022,2nd,-,Gujarat Titans,Dr DY Patil Sports Academy,did not bat,-,-,-,,81,74,6.75,109.46
53,,07/05/2022,1st,-,Rajasthan Royals,Wankhede Stadium,did not bat,-,-,-,,81,74,6.75,109.46
