Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,07/04/2012,1st,9,Delhi Capitals,M Chinnaswamy Stadium,b D A J Bracewell,0,1,0.00,,0,1,0.00,0.00
2,2,10/04/2012,2nd,9,Kolkata Knight Riders,M Chinnaswamy Stadium,b Shakib Al Hasan,10,9,111.11,,10,10,5.00,100.00
3,,17/04/2012,2nd,-,Pune Warriors,M Chinnaswamy Stadium,did not bat,-,-,-,,10,10,5.00,100.00
4,,20/04/2012,2nd,-,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,10,10,5.00,100.00
5,,23/04/2012,1st,-,Rajasthan Royals,Sawai Mansingh Stadium,did not bat,-,-,-,,10,10,5.00,100.00
6,,25/04/2012,1st,-,Chennai Super Kings,M Chinnaswamy Stadium,did not bat,-,-,-,,10,10,5.00,100.00
7,,28/04/2012,2nd,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,10,10,5.00,100.00
8,,09/05/2012,2nd,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,10,10,5.00,100.00
9,,11/05/2012,1st,-,Pune Warriors,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,10,10,5.00,100.00
10,,14/05/2012,1st,-,Mumbai Indians,M Chinnaswamy Stadium,did not bat,-,-,-,,10,10,5.00,100.00
11,,17/05/2012,1st,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,10,10,5.00,100.00
12,3,20/05/2012,2nd,9,Deccan Chargers,Rajiv Gandhi International Stadium,not out,5*,5,100.00,,15,15,7.50,100.00
13,4,04/05/2014,2nd,8,Sunrisers Hyderabad,M Chinnaswamy Stadium,not out,1*,2,50.00,,16,17,8.00,94.12
14,5,06/05/2014,2nd,8,Mumbai Indians,Wankhede Stadium,b J J Bumrah,6,2,300.00,,22,19,7.33,115.79
15,6,09/05/2014,2nd,9,Punjab Kings,M Chinnaswamy Stadium,c †W P Saha b M G Johnson,6,3,200.00,,28,22,7.00,127.27
16,7,11/04/2015,2nd,8,Kolkata Knight Riders,Eden Gardens,not out,9*,4,225.00,,37,26,9.25,142.31
17,8,13/04/2015,1st,8,Sunrisers Hyderabad,M Chinnaswamy Stadium,c K S Williamson b T A Boult,2,2,100.00,,39,28,7.80,139.29
18,9,22/04/2015,2nd,8,Chennai Super Kings,M Chinnaswamy Stadium,c D J J Bravo b A Nehra,0,1,0.00,,39,29,6.50,134.48
19,,24/04/2015,2nd,-,Rajasthan Royals,Narendra Modi Stadium,did not bat,-,-,-,,39,29,6.50,134.48
20,,26/04/2015,2nd,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,39,29,6.50,134.48
21,10,29/04/2015,1st,8,Rajasthan Royals,M Chinnaswamy Stadium,run out,6,2,300.00,,45,31,6.43,145.16
22,,02/05/2015,2nd,-,Kolkata Knight Riders,M Chinnaswamy Stadium,did not bat,-,-,-,,45,31,6.43,145.16
23,11,04/05/2015,2nd,8,Chennai Super Kings,MA Chidambaram Stadium,c †M S Dhoni b A Nehra,0,1,0.00,,45,32,5.63,140.63
24,,06/05/2015,1st,-,Punjab Kings,M Chinnaswamy Stadium,did not bat,-,-,-,,45,32,5.63,140.63
25,,10/05/2015,1st,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,45,32,5.63,140.63
