Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,20/09/2020,1st,10,Punjab Kings,Dubai International Cricket Stadium,not out,3*,1,300.00,,3,1,,300.00
2,,25/09/2020,1st,-,Chennai Super Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,3,1,,300.00
3,2,29/09/2020,2nd,9,Sunrisers Hyderabad,Sheikh Zayed Stadium,not out,3*,2,150.00,,6,3,,200.00
4,,03/10/2020,1st,-,Kolkata Knight Riders,Sharjah Cricket Stadium,did not bat,-,-,-,,6,3,,200.00
5,,05/10/2020,1st,-,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bat,-,-,-,,6,3,,200.00
6,,09/10/2020,1st,-,Rajasthan Royals,Sharjah Cricket Stadium,did not bat,-,-,-,,6,3,,200.00
7,,11/10/2020,1st,-,Mumbai Indians,Sheikh Zayed Stadium,did not bat,-,-,-,,6,3,,200.00
8,,14/10/2020,1st,-,Rajasthan Royals,Dubai International Cricket Stadium,did not bat,-,-,-,,6,3,,200.00
9,,17/10/2020,2nd,-,Chennai Super Kings,Sharjah Cricket Stadium,did not bat,-,-,-,,6,3,,200.00
10,3,24/10/2020,2nd,11,Kolkata Knight Riders,Sheikh Zayed Stadium,not out,0*,0,-,,6,3,,200.00
11,4,27/10/2020,2nd,11,Sunrisers Hyderabad,Dubai International Cricket Stadium,c sub b T Natarajan,1,3,33.33,,7,6,7.00,116.67
12,,31/10/2020,1st,-,Mumbai Indians,Dubai International Cricket Stadium,did not bat,-,-,-,,7,6,7.00,116.67
13,,02/11/2020,2nd,-,Royal Challengers Bengaluru,Sheikh Zayed Stadium,did not bat,-,-,-,,7,6,7.00,116.67
14,5,05/11/2020,2nd,10,Mumbai Indians,Dubai International Cricket Stadium,not out,0*,0,-,,7,6,7.00,116.67
15,,08/11/2020,1st,-,Sunrisers Hyderabad,Sheikh Zayed Stadium,did not bat,-,-,-,,7,6,7.00,116.67
16,,10/11/2020,1st,-,Mumbai Indians,Dubai International Cricket Stadium,did not bat,-,-,-,,7,6,7.00,116.67
17,,22/09/2021,2nd,-,Sunrisers Hyderabad,Dubai International Cricket Stadium,did not bat,-,-,-,,7,6,7.00,116.67
18,,25/09/2021,1st,-,Rajasthan Royals,Sheikh Zayed Stadium,did not bat,-,-,-,,7,6,7.00,116.67
19,,28/09/2021,1st,-,Kolkata Knight Riders,Sharjah Cricket Stadium,did not bat,-,-,-,,7,6,7.00,116.67
20,,02/10/2021,2nd,-,Mumbai Indians,Sharjah Cricket Stadium,did not bat,-,-,-,,7,6,7.00,116.67
21,,04/10/2021,2nd,-,Chennai Super Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,7,6,7.00,116.67
22,,08/10/2021,1st,-,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bat,-,-,-,,7,6,7.00,116.67
23,,10/10/2021,1st,-,Chennai Super Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,7,6,7.00,116.67
24,,13/10/2021,1st,-,Kolkata Knight Riders,Sharjah Cricket Stadium,did not bat,-,-,-,,7,6,7.00,116.67
25,,07/04/2022,1st,-,Lucknow Super Giants,Dr DY Patil Sports Academy,did not bat,-,-,-,,7,6,7.00,116.67
26,,05/05/2022,1st,-,Sunrisers Hyderabad,Brabourne Stadium,did not bat,-,-,-,,7,6,7.00,116.67
27,6,08/05/2022,2nd,10,Chennai Super Kings,Dr DY Patil Sports Academy,not out,1*,6,16.67,,8,12,8.00,66.67
28,,11/05/2022,2nd,-,Rajasthan Royals,Dr DY Patil Sports Academy,did not bat,-,-,-,,8,12,8.00,66.67
29,,16/05/2022,1st,-,Punjab Kings,Dr DY Patil Sports Academy,did not bat,-,-,-,,8,12,8.00,66.67
30,,21/05/2022,1st,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,8,12,8.00,66.67
31,7,04/04/2023,1st,10,Gujarat Titans,Arun Jaitley Stadium,not out,4*,2,200.00,,12,14,12.00,85.71
32,8,08/04/2023,2nd,10,Rajasthan Royals,Barsapara Cricket Stadium,b Sandeep Sharma,0,1,0.00,,12,15,6.00,80.00
33,9,11/04/2023,1st,10,Mumbai Indians,Arun Jaitley Stadium,b R P Meredith,5,3,166.67,,17,18,5.67,94.44
34,10,15/04/2023,2nd,10,Royal Challengers Bengaluru,M Chinnaswamy Stadium,not out,23*,14,164.29,,40,32,13.33,125.00
35,,20/04/2023,2nd,-,Kolkata Knight Riders,Arun Jaitley Stadium,did not bat,-,-,-,,40,32,13.33,125.00
36,11,24/04/2023,1st,9,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,run out,2,2,100.00,,42,34,10.50,123.53
