Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
27,20,20/05/2016,1st,3,Delhi Capitals,Shaheed Veer Narayan Sing International Stadium,run out,1,1,100.00,,265,186,13.95,142.47
28,21,22/05/2016,2nd,6,Kolkata Knight Riders,Eden Gardens,run out,2,2,100.00,,267,188,13.35,142.02
29,22,25/05/2016,1st,5,Kolkata Knight Riders,Arun Jaitley Stadium,run out,21,13,161.54,,288,201,13.71,143.28
30,23,27/05/2016,2nd,5,Gujarat Lions,Arun Jaitley Stadium,lbw b D J J Bravo,4,9,44.44,,292,210,13.27,139.05
31,24,29/05/2016,1st,5,Royal Challengers Bengaluru,M Chinnaswamy Stadium,c V Kohli b S Aravind,3,6,50.00,,295,216,12.83,136.57
32,25,05/04/2017,1st,5,Royal Challengers Bengaluru,Rajiv Gandhi International Stadium,not out,16*,12,133.33,,311,228,13.52,136.40
33,,09/04/2017,2nd,-,Gujarat Lions,Rajiv Gandhi International Stadium,did not bat,-,-,-,,311,228,13.52,136.40
34,26,12/04/2017,1st,3,Mumbai Indians,Wankhede Stadium,c K A Pollard b Harbhajan Singh,9,9,100.00,,320,237,13.33,135.02
35,27,15/04/2017,2nd,5,Kolkata Knight Riders,Eden Gardens,st R V Uthappa b S P Narine,13,7,185.71,,333,244,13.32,136.48
36,28,17/04/2017,1st,6,Punjab Kings,Rajiv Gandhi International Stadium,c Sandeep Sharma b M M Sharma,12,10,120.00,,345,254,13.27,135.83
37,29,19/04/2017,1st,6,Delhi Capitals,Rajiv Gandhi International Stadium,not out,9*,4,225.00,,354,258,13.62,137.21
38,30,22/04/2017,1st,5,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,not out,19*,10,190.00,,373,268,14.35,139.18
39,,28/04/2017,1st,-,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,373,268,14.35,139.18
40,,02/05/2017,1st,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,373,268,14.35,139.18
41,,13/05/2017,2nd,-,Gujarat Lions,Green Park,did not bat,-,-,-,,373,268,14.35,139.18
42,,09/04/2018,2nd,-,Rajasthan Royals,Rajiv Gandhi International Stadium,did not bat,-,-,-,,373,268,14.35,139.18
43,31,12/04/2018,2nd,6,Mumbai Indians,Rajiv Gandhi International Stadium,not out,32*,25,128.00,,405,293,15.58,138.23
44,32,14/04/2018,2nd,6,Kolkata Knight Riders,Eden Gardens,not out,5*,9,55.56,,410,302,15.77,135.76
45,33,19/04/2018,2nd,6,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,c sub b A J Tye,5,5,100.00,,415,307,15.37,135.18
46,34,22/04/2018,2nd,4,Chennai Super Kings,Rajiv Gandhi International Stadium,c R A Jadeja b D L Chahar,1,7,14.29,,416,314,14.86,132.48
47,35,13/05/2018,1st,5,Chennai Super Kings,Maharashtra Cricket Association Stadium,not out,21*,11,190.91,,437,325,15.61,134.46
48,36,17/05/2018,2nd,5,Royal Challengers Bengaluru,M Chinnaswamy Stadium,not out,1*,1,100.00,,438,326,15.64,134.36
49,37,25/05/2018,1st,5,Kolkata Knight Riders,Eden Gardens,c P P Chawla b S P Narine,19,19,100.00,,457,345,15.76,132.46
50,38,27/05/2018,1st,6,Chennai Super Kings,Wankhede Stadium,c sub b L Ngidi,3,4,75.00,,460,349,15.33,131.81
51,,24/03/2019,1st,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,460,349,15.33,131.81
52,,31/03/2019,1st,-,Royal Challengers Bengaluru,Rajiv Gandhi International Stadium,did not bat,-,-,-,,460,349,15.33,131.81
53,39,04/04/2019,2nd,5,Delhi Capitals,Arun Jaitley Stadium,c K Rabada b S Lamichhane,10,11,90.91,,470,360,15.16,130.56
54,40,06/04/2019,2nd,5,Mumbai Indians,Rajiv Gandhi International Stadium,b A S Joseph,20,24,83.33,,490,384,15.31,127.60
55,41,08/04/2019,1st,6,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,not out,14*,3,466.67,,504,387,15.75,130.23
56,42,14/04/2019,2nd,6,Delhi Capitals,Rajiv Gandhi International Stadium,b C H Morris,3,4,75.00,,507,391,15.36,129.67
57,43,17/04/2019,2nd,5,Chennai Super Kings,Rajiv Gandhi International Stadium,c F du Plessis b K V Sharma,13,16,81.25,,520,407,15.29,127.76
58,,21/04/2019,2nd,-,Kolkata Knight Riders,Rajiv Gandhi International Stadium,did not bat,-,-,-,,520,407,15.29,127.76
59,,23/04/2019,1st,-,Chennai Super Kings,MA Chidambaram Stadium,did not bat,-,-,-,,520,407,15.29,127.76
60,44,27/04/2019,1st,6,Rajasthan Royals,Sawai Mansingh Stadium,c & b J D Unadkat,0,1,0.00,,520,408,14.86,127.45
61,45,08/05/2019,1st,7,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,run out,4,4,100.00,,524,412,14.56,127.18
62,,15/10/2020,2nd,-,Royal Challengers Bengaluru,Sharjah Cricket Stadium,did not bat,-,-,-,,524,412,14.56,127.18
63,46,18/10/2020,2nd,6,Mumbai Indians,Dubai International Cricket Stadium,not out,23*,16,143.75,,547,428,15.19,127.80
64,47,20/10/2020,2nd,6,Delhi Capitals,Dubai International Cricket Stadium,not out,15*,22,68.18,,562,450,15.61,124.89
65,48,24/10/2020,1st,6,Sunrisers Hyderabad,Dubai International Cricket Stadium,st J M Bairstow b Rashid Khan,0,2,0.00,,562,452,15.19,124.34
66,,26/10/2020,2nd,-,Kolkata Knight Riders,Sharjah Cricket Stadium,did not bat,-,-,-,,562,452,15.19,124.34
67,49,30/10/2020,1st,6,Rajasthan Royals,Sheikh Zayed Stadium,not out,1*,1,100.00,,563,453,15.22,124.28
68,50,01/11/2020,1st,6,Chennai Super Kings,Sheikh Zayed Stadium,not out,62*,30,206.67,,625,483,16.89,129.40
69,51,12/04/2021,1st,4,Rajasthan Royals,Wankhede Stadium,c R Parag b C H Morris,64,28,228.57,,689,511,18.13,134.83
70,52,16/04/2021,1st,4,Chennai Super Kings,Wankhede Stadium,c F du Plessis b D L Chahar,10,15,66.67,,699,526,17.92,132.89
71,53,18/04/2021,1st,4,Delhi Capitals,Wankhede Stadium,not out,22*,13,169.23,,721,539,18.49,133.77
72,54,21/04/2021,1st,5,Sunrisers Hyderabad,MA Chidambaram Stadium,lbw b Abhishek Sharma,13,11,118.18,,734,550,18.35,133.45
73,,23/04/2021,2nd,-,Mumbai Indians,MA Chidambaram Stadium,did not bat,-,-,-,,734,550,18.35,133.45
74,55,26/04/2021,1st,4,Kolkata Knight Riders,Narendra Modi Stadium,c E J G Morgan b M Prasidh Krishna,1,4,25.00,,735,554,17.93,132.67
75,56,30/04/2021,1st,5,Royal Challengers Bengaluru,Narendra Modi Stadium,c R M Patidar b Shahbaz Ahmed,5,9,55.56,,740,563,17.62,131.44
76,57,02/05/2021,1st,5,Delhi Capitals,Narendra Modi Stadium,run out,1,1,100.00,,741,564,17.23,131.38
77,58,21/09/2021,2nd,5,Rajasthan Royals,Dubai International Cricket Stadium,c †S V Samson b Kartik Tyagi,0,2,0.00,,741,566,16.84,130.92
78,59,25/09/2021,1st,6,Sunrisers Hyderabad,Sharjah Cricket Stadium,c sub b J O Holder,13,10,130.00,,754,576,16.76,130.90
79,60,28/09/2021,1st,6,Mumbai Indians,Sheikh Zayed Stadium,c K A Pollard b J J Bumrah,28,26,107.69,,782,602,17.00,129.90
80,61,01/10/2021,2nd,5,Kolkata Knight Riders,Dubai International Cricket Stadium,c R A Tripathi b Shivam Mavi,3,4,75.00,,785,606,16.70,129.54
81,62,28/03/2022,1st,5,Gujarat Titans,Wankhede Stadium,lbw b Rashid Khan,55,41,134.15,,840,647,17.50,129.83
82,63,31/03/2022,2nd,5,Chennai Super Kings,Brabourne Stadium,c R A Jadeja b D J J Bravo,13,8,162.50,,853,655,17.41,130.23
83,64,04/04/2022,1st,5,Sunrisers Hyderabad,Dr DY Patil Sports Academy,c R A Tripathi b R Shepherd,51,33,154.55,,904,688,18.08,131.40
84,65,07/04/2022,2nd,4,Delhi Capitals,Dr DY Patil Sports Academy,c A R Patel b S N Thakur,11,13,84.62,,915,701,17.94,130.53
85,66,10/04/2022,2nd,5,Rajasthan Royals,Wankhede Stadium,b K R Sen,25,24,104.17,,940,725,18.08,129.66
86,67,16/04/2022,1st,5,Mumbai Indians,Brabourne Stadium,c †Ishan Kishan b J D Unadkat,15,8,187.50,,955,733,18.02,130.29
87,68,19/04/2022,2nd,5,Royal Challengers Bengaluru,Dr DY Patil Sports Academy,c S S Prabhudessai b Mohammed Siraj,13,14,92.86,,968,747,17.93,129.59
88,69,24/04/2022,1st,6,Mumbai Indians,Wankhede Stadium,c D Brevis b R P Meredith,10,9,111.11,,978,756,17.78,129.37
89,70,29/04/2022,1st,3,Punjab Kings,Maharashtra Cricket Association Stadium,run out,34,28,121.43,,1012,784,18.07,129.08
90,71,01/05/2022,1st,3,Delhi Capitals,Wankhede Stadium,c & b S N Thakur,52,34,152.94,,1064,818,18.67,130.07
91,72,07/05/2022,1st,3,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,c S S Iyer b A D Russell,41,27,151.85,,1105,845,19.05,130.77
92,73,10/05/2022,2nd,3,Gujarat Titans,Maharashtra Cricket Association Stadium,c Mohammed Shami b Rashid Khan,27,26,103.85,,1132,871,19.19,129.97
93,74,15/05/2022,2nd,4,Rajasthan Royals,Brabourne Stadium,st S V Samson b Y S Chahal,59,39,151.28,,1191,910,19.85,130.88
94,,18/05/2022,1st,-,Kolkata Knight Riders,Dr DY Patil Sports Academy,did not bat,-,-,-,,1191,910,19.85,130.88
95,75,25/05/2022,2nd,4,Royal Challengers Bengaluru,Eden Gardens,b P W H de Silva,45,26,173.08,,1236,936,20.26,132.05
96,76,01/04/2023,1st,3,Delhi Capitals,BRSABV Ekana Cricket Stadium,c D A Warner b Kuldeep Yadav,17,18,94.44,,1253,954,20.21,131.34
97,77,03/04/2023,2nd,3,Chennai Super Kings,MA Chidambaram Stadium,c B A Stokes b M J Santner,2,6,33.33,,1255,960,19.92,130.73
98,78,07/04/2023,2nd,3,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,c & b B Kumar,7,8,87.50,,1262,968,19.72,130.37
99,79,10/04/2023,2nd,3,Royal Challengers Bengaluru,M Chinnaswamy Stadium,c †K D Karthik b W D Parnell,9,10,90.00,,1271,978,19.55,129.96
100,80,15/04/2023,1st,3,Punjab Kings,BRSABV Ekana Cricket Stadium,lbw b Sikandar Raza,2,3,66.67,,1273,981,19.29,129.77
101,81,19/04/2023,1st,4,Rajasthan Royals,Sawai Mansingh Stadium,c S O Hetmeyer b R Ashwin,2,4,50.00,,1275,985,19.03,129.44
102,82,22/04/2023,2nd,7,Gujarat Titans,BRSABV Ekana Cricket Stadium,run out,2,2,100.00,,1277,987,18.78,129.38
103,83,28/04/2023,1st,6,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,not out,11*,6,183.33,,1288,993,18.94,129.71
104,84,01/05/2023,2nd,4,Royal Challengers Bengaluru,BRSABV Ekana Cricket Stadium,st K D Karthik b P W H de Silva,1,2,50.00,,1289,995,18.68,129.55
105,85,07/05/2023,2nd,3,Gujarat Titans,Narendra Modi Stadium,c R Tewatia b Mohammed Shami,11,11,100.00,,1300,1006,18.57,129.22
106,86,16/05/2023,1st,1,Mumbai Indians,BRSABV Ekana Cricket Stadium,c T H David b J P Behrendorff,5,7,71.43,,1305,1013,18.38,128.83
107,87,24/05/2023,2nd,7,Mumbai Indians,MA Chidambaram Stadium,run out,15,13,115.38,,1320,1026,18.33,128.65
108,88,24/03/2024,2nd,5,Rajasthan Royals,Sawai Mansingh Stadium,c D C Jurel b Y S Chahal,26,13,200.00,,1346,1039,18.44,129.55
109,89,12/04/2024,1st,6,Delhi Capitals,BRSABV Ekana Cricket Stadium,c D A Warner b I Sharma,10,13,76.92,,1356,1052,18.32,128.90
110,90,14/04/2024,1st,3,Kolkata Knight Riders,Eden Gardens,c Ramandeep Singh b M A Starc,8,10,80.00,,1364,1062,18.19,128.44
111,,19/04/2024,2nd,-,Chennai Super Kings,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,1364,1062,18.19,128.44
112,91,23/04/2024,2nd,6,Chennai Super Kings,MA Chidambaram Stadium,not out,17*,6,283.33,,1381,1068,18.41,129.31
113,92,27/04/2024,1st,4,Rajasthan Royals,BRSABV Ekana Cricket Stadium,c R Powell b R Ashwin,50,31,161.29,,1431,1099,18.83,130.21
114,93,30/04/2024,2nd,4,Mumbai Indians,BRSABV Ekana Cricket Stadium,c J J Bumrah b H H Pandya,18,18,100.00,,1449,1117,18.82,129.72
115,94,05/05/2024,2nd,4,Kolkata Knight Riders,BRSABV Ekana Cricket Stadium,lbw b C V Varun,5,3,166.67,,1454,1120,18.64,129.82
116,,08/05/2024,1st,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,1454,1120,18.64,129.82
117,95,14/05/2024,2nd,4,Delhi Capitals,Arun Jaitley Stadium,lbw b I Sharma,0,2,0.00,,1454,1122,18.41,129.59
118,96,17/05/2024,1st,4,Mumbai Indians,Wankhede Stadium,c N Wadhera b P P Chawla,11,9,122.22,,1465,1131,18.31,129.53
119,97,23/03/2025,2nd,5,Mumbai Indians,MA Chidambaram Stadium,c P V S Raju b V Puthur,3,5,60.00,,1468,1136,18.12,129.23
120,98,28/03/2025,2nd,4,Royal Challengers Bengaluru,MA Chidambaram Stadium,c †J M Sharma b B Kumar,4,9,44.44,,1472,1145,17.95,128.56
121,99,11/04/2025,1st,8,Kolkata Knight Riders,MA Chidambaram Stadium,c V G Arora b C V Varun,0,4,0.00,,1472,1149,17.73,128.11
