Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,24/03/2025,2nd,8,Lucknow Super Giants,Dr YS Rajasekhara Reddy Cricket Stadium,c M Siddharth b Digvesh Rathi,39,15,260.00,,39,15,39.00,260.00
2,,30/03/2025,2nd,-,Sunrisers Hyderabad,Dr YS Rajasekhara Reddy Cricket Stadium,did not bat,-,-,-,,39,15,39.00,260.00
3,2,05/04/2025,1st,8,Chennai Super Kings,MA Chidambaram Stadium,not out,1*,2,50.00,,40,17,40.00,235.29
4,,10/04/2025,2nd,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,40,17,40.00,235.29
5,3,13/04/2025,2nd,8,Mumbai Indians,Arun Jaitley Stadium,st R D Rickelton b M J Santner,14,8,175.00,,54,25,27.00,216.00
6,,16/04/2025,1st,-,Rajasthan Royals,Arun Jaitley Stadium,did not bat,-,-,-,,54,25,27.00,216.00
7,4,19/04/2025,1st,7,Gujarat Titans,Narendra Modi Stadium,c †J C Buttler b M Prasidh Krishna,0,1,0.00,,54,26,18.00,207.69
8,,22/04/2025,2nd,-,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,54,26,18.00,207.69
