Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,,17/05/2016,2nd,-,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,did not bat,-,-,-,,0,0,,-
2,,21/05/2016,2nd,-,Punjab Kings,Dr YS Rajasekhara Reddy Cricket Stadium,did not bat,-,-,-,,0,0,,-
3,,06/04/2017,2nd,-,Mumbai Indians,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,0,0,,-
4,1,11/04/2017,2nd,8,Delhi Capitals,Maharashtra Cricket Association Stadium,c †R R Pant b Z Khan,14,6,233.33,,14,6,14.00,233.33
5,,29/04/2017,1st,-,Royal Challengers Bengaluru,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,14,6,14.00,233.33
6,2,07/04/2018,2nd,8,Mumbai Indians,Wankhede Stadium,st Ishan Kishan b M Markande,0,1,0.00,,14,7,7.00,200.00
7,,10/04/2018,2nd,-,Kolkata Knight Riders,MA Chidambaram Stadium,did not bat,-,-,-,,14,7,7.00,200.00
8,,15/04/2018,2nd,-,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,14,7,7.00,200.00
9,,20/04/2018,1st,-,Rajasthan Royals,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,14,7,7.00,200.00
10,,22/04/2018,1st,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,14,7,7.00,200.00
11,,25/04/2018,2nd,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,14,7,7.00,200.00
12,,28/04/2018,1st,-,Mumbai Indians,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,14,7,7.00,200.00
13,,13/05/2018,2nd,-,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,14,7,7.00,200.00
14,3,18/05/2018,2nd,8,Delhi Capitals,Arun Jaitley Stadium,not out,1*,2,50.00,,15,9,7.50,166.67
15,4,20/05/2018,2nd,6,Punjab Kings,Maharashtra Cricket Association Stadium,c M M Sharma b R Ashwin,39,20,195.00,,54,29,18.00,186.21
16,5,22/05/2018,2nd,8,Sunrisers Hyderabad,Wankhede Stadium,c C R Brathwaite b Sandeep Sharma,10,6,166.67,,64,35,16.00,182.86
17,,27/05/2018,2nd,-,Sunrisers Hyderabad,Wankhede Stadium,did not bat,-,-,-,,64,35,16.00,182.86
18,,23/03/2019,2nd,-,Royal Challengers Bengaluru,MA Chidambaram Stadium,did not bat,-,-,-,,64,35,16.00,182.86
19,,26/03/2019,2nd,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,64,35,16.00,182.86
20,,31/03/2019,1st,-,Rajasthan Royals,MA Chidambaram Stadium,did not bat,-,-,-,,64,35,16.00,182.86
21,6,03/04/2019,2nd,8,Mumbai Indians,Wankhede Stadium,c J J Bumrah b H H Pandya,7,7,100.00,,71,42,14.20,169.05
22,,06/04/2019,1st,-,Punjab Kings,MA Chidambaram Stadium,did not bat,-,-,-,,71,42,14.20,169.05
23,,09/04/2019,2nd,-,Kolkata Knight Riders,MA Chidambaram Stadium,did not bat,-,-,-,,71,42,14.20,169.05
24,,11/04/2019,2nd,-,Rajasthan Royals,Sawai Mansingh Stadium,did not bat,-,-,-,,71,42,14.20,169.05
25,,14/04/2019,2nd,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,71,42,14.20,169.05
26,,17/04/2019,1st,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,71,42,14.20,169.05
27,,21/04/2019,2nd,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,71,42,14.20,169.05
28,,23/04/2019,2nd,-,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bat,-,-,-,,71,42,14.20,169.05
29,7,26/04/2019,2nd,9,Mumbai Indians,MA Chidambaram Stadium,c K H Pandya b J J Bumrah,0,2,0.00,,71,44,11.83,161.36
30,,01/05/2019,1st,-,Delhi Capitals,MA Chidambaram Stadium,did not bat,-,-,-,,71,44,11.83,161.36
31,,05/05/2019,1st,-,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,71,44,11.83,161.36
32,,07/05/2019,1st,-,Mumbai Indians,MA Chidambaram Stadium,did not bat,-,-,-,,71,44,11.83,161.36
33,,10/05/2019,2nd,-,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,did not bat,-,-,-,,71,44,11.83,161.36
34,,12/05/2019,2nd,-,Mumbai Indians,Rajiv Gandhi International Stadium,did not bat,-,-,-,,71,44,11.83,161.36
35,,19/09/2020,2nd,-,Mumbai Indians,Sheikh Zayed Stadium,did not bat,-,-,-,,71,44,11.83,161.36
36,,22/09/2020,2nd,-,Rajasthan Royals,Sharjah Cricket Stadium,did not bat,-,-,-,,71,44,11.83,161.36
37,,25/09/2020,2nd,-,Delhi Capitals,Dubai International Cricket Stadium,did not bat,-,-,-,,71,44,11.83,161.36
38,,02/10/2020,2nd,-,Sunrisers Hyderabad,Dubai International Cricket Stadium,did not bat,-,-,-,,71,44,11.83,161.36
39,,04/10/2020,2nd,-,Punjab Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,71,44,11.83,161.36
40,,07/10/2020,2nd,-,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bat,-,-,-,,71,44,11.83,161.36
41,8,10/10/2020,2nd,9,Royal Challengers Bengaluru,Dubai International Cricket Stadium,not out,5*,5,100.00,,76,49,12.67,155.10
42,9,13/10/2020,1st,8,Sunrisers Hyderabad,Dubai International Cricket Stadium,not out,2*,2,100.00,,78,51,13.00,152.94
43,,17/10/2020,1st,-,Delhi Capitals,Sharjah Cricket Stadium,did not bat,-,-,-,,78,51,13.00,152.94
44,,19/10/2020,1st,-,Rajasthan Royals,Sheikh Zayed Stadium,did not bat,-,-,-,,78,51,13.00,152.94
45,10,23/10/2020,1st,8,Mumbai Indians,Sharjah Cricket Stadium,st Q de Kock b R D Chahar,0,5,0.00,,78,56,11.14,139.29
46,,25/10/2020,2nd,-,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bat,-,-,-,,78,56,11.14,139.29
47,,29/10/2020,2nd,-,Kolkata Knight Riders,Dubai International Cricket Stadium,did not bat,-,-,-,,78,56,11.14,139.29
48,,01/11/2020,2nd,-,Punjab Kings,Sheikh Zayed Stadium,did not bat,-,-,-,,78,56,11.14,139.29
49,,10/04/2021,1st,-,Delhi Capitals,Wankhede Stadium,did not bat,-,-,-,,78,56,11.14,139.29
50,,16/04/2021,2nd,-,Punjab Kings,Wankhede Stadium,did not bat,-,-,-,,78,56,11.14,139.29
51,11,19/04/2021,1st,11,Rajasthan Royals,Wankhede Stadium,not out,0*,0,-,,78,56,11.14,139.29
52,,21/04/2021,1st,-,Kolkata Knight Riders,Wankhede Stadium,did not bat,-,-,-,,78,56,11.14,139.29
53,,25/04/2021,1st,-,Royal Challengers Bengaluru,Wankhede Stadium,did not bat,-,-,-,,78,56,11.14,139.29
54,,28/04/2021,2nd,-,Sunrisers Hyderabad,Arun Jaitley Stadium,did not bat,-,-,-,,78,56,11.14,139.29
55,,01/05/2021,1st,-,Mumbai Indians,Arun Jaitley Stadium,did not bat,-,-,-,,78,56,11.14,139.29
56,,19/09/2021,1st,-,Mumbai Indians,Dubai International Cricket Stadium,did not bat,-,-,-,,78,56,11.14,139.29
57,,24/09/2021,2nd,-,Royal Challengers Bengaluru,Sharjah Cricket Stadium,did not bat,-,-,-,,78,56,11.14,139.29
58,12,26/09/2021,2nd,10,Kolkata Knight Riders,Sheikh Zayed Stadium,not out,1*,1,100.00,,79,57,11.29,138.60
59,,30/09/2021,2nd,-,Sunrisers Hyderabad,Sharjah Cricket Stadium,did not bat,-,-,-,,79,57,11.29,138.60
60,,04/10/2021,1st,-,Delhi Capitals,Dubai International Cricket Stadium,did not bat,-,-,-,,79,57,11.29,138.60
61,,07/10/2021,1st,-,Punjab Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,79,57,11.29,138.60
62,,10/10/2021,2nd,-,Delhi Capitals,Dubai International Cricket Stadium,did not bat,-,-,-,,79,57,11.29,138.60
63,,15/10/2021,1st,-,Kolkata Knight Riders,Dubai International Cricket Stadium,did not bat,-,-,-,,79,57,11.29,138.60
64,,31/03/2023,1st,-,Gujarat Titans,Narendra Modi Stadium,did not bat,-,-,-,,79,57,11.29,138.60
65,,03/04/2023,1st,-,Lucknow Super Giants,MA Chidambaram Stadium,did not bat,-,-,-,,79,57,11.29,138.60
66,,08/04/2023,2nd,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,79,57,11.29,138.60
67,,03/05/2023,2nd,-,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,79,57,11.29,138.60
68,,06/05/2023,2nd,-,Mumbai Indians,MA Chidambaram Stadium,did not bat,-,-,-,,79,57,11.29,138.60
69,13,10/05/2023,1st,9,Delhi Capitals,MA Chidambaram Stadium,not out,1*,2,50.00,,80,59,11.43,135.59
70,,14/05/2023,1st,-,Kolkata Knight Riders,MA Chidambaram Stadium,did not bat,-,-,-,,80,59,11.43,135.59
