Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1  (k),1,20/04/2023,2nd,4,Kolkata Knight Riders,Arun Jaitley Stadium,c & b A S Roy,5,3,166.67,,5,3,5.00,166.67
2  (k),2,24/04/2023,1st,2,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c †H Klaasen b B Kumar,0,1,0.00,,5,4,2.50,125.00
3  (k),3,29/04/2023,2nd,2,Sunrisers Hyderabad,Arun Jaitley Stadium,c & b M Markande,59,35,168.57,,64,39,21.33,164.10
4  (k),4,02/05/2023,1st,1,Gujarat Titans,Narendra Modi Stadium,c D A Miller b Mohammed Shami,0,1,0.00,,64,40,16.00,160.00
5  (k),5,06/05/2023,2nd,2,Royal Challengers Bengaluru,Arun Jaitley Stadium,b K V Sharma,87,45,193.33,,151,85,30.20,177.65
6  (k),6,10/05/2023,2nd,2,Chennai Super Kings,MA Chidambaram Stadium,c A T Rayudu b D L Chahar,17,11,154.55,,168,96,28.00,175.00
7  (k),7,13/05/2023,2nd,2,Punjab Kings,Arun Jaitley Stadium,b Harpreet Brar,21,17,123.53,,189,113,27.00,167.26
8  (k),8,17/05/2023,1st,4,Punjab Kings,Himachal Pradesh Cricket Association Stadium,not out,26*,14,185.71,,215,127,30.71,169.29
9  (k),9,20/05/2023,2nd,3,Chennai Super Kings,Arun Jaitley Stadium,c A M Rahane b D L Chahar,3,6,50.00,,218,133,27.25,163.91
10  (k),10,23/03/2024,1st,1,Sunrisers Hyderabad,Eden Gardens,c M Jansen b M Markande,54,40,135.00,,272,173,30.22,157.23
11  (k),11,29/03/2024,2nd,1,Royal Challengers Bengaluru,M Chinnaswamy Stadium,c C Green b Vijaykumar Vyshak,30,20,150.00,,302,193,30.20,156.48
12  (k),12,03/04/2024,1st,1,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,c T Stubbs b A Nortje,18,12,150.00,,320,205,29.09,156.10
13  (k),13,08/04/2024,1st,1,Chennai Super Kings,MA Chidambaram Stadium,c R A Jadeja b T U Deshpande,0,1,0.00,,320,206,26.67,155.34
14  (k),14,14/04/2024,2nd,1,Lucknow Super Giants,Eden Gardens,not out,89*,47,189.36,,409,253,34.08,161.66
15  (k),15,16/04/2024,1st,1,Rajasthan Royals,Eden Gardens,c & b Avesh Khan,10,13,76.92,,419,266,32.23,157.52
16  (k),16,21/04/2024,1st,1,Royal Challengers Bengaluru,Eden Gardens,c R M Patidar b Mohammed Siraj,48,14,342.86,,467,280,33.36,166.79
17  (k),17,26/04/2024,1st,1,Punjab Kings,Eden Gardens,b S M Curran,75,37,202.70,,542,317,36.13,170.98
18  (k),18,29/04/2024,2nd,1,Delhi Capitals,Eden Gardens,b A R Patel,68,33,206.06,,610,350,38.13,174.29
19  (k),19,03/05/2024,1st,1,Mumbai Indians,Wankhede Stadium,c Tilak Varma b I D N Thushara,5,3,166.67,,615,353,36.18,174.22
20  (k),20,05/05/2024,1st,1,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,c †K L Rahul b Naveen-ul-Haq,32,14,228.57,,647,367,35.94,176.29
21  (k),21,11/05/2024,1st,1,Mumbai Indians,Eden Gardens,c Anshul Kamboj b I D N Thushara,6,5,120.00,,653,372,34.37,175.54
22,22,22/03/2025,2nd,1,Kolkata Knight Riders,Eden Gardens,c S H Johnson b C V Varun,56,31,180.65,,709,403,35.45,175.93
23,23,28/03/2025,1st,1,Chennai Super Kings,MA Chidambaram Stadium,st M S Dhoni b Noor Ahmad,32,16,200.00,,741,419,35.29,176.85
24,24,02/04/2025,1st,1,Gujarat Titans,M Chinnaswamy Stadium,b Mohammed Siraj,14,13,107.69,,755,432,34.32,174.77
25,25,07/04/2025,1st,1,Mumbai Indians,Wankhede Stadium,b T A Boult,4,2,200.00,,759,434,33.00,174.88
26,26,10/04/2025,1st,1,Delhi Capitals,M Chinnaswamy Stadium,run out,37,17,217.65,,796,451,33.17,176.50
27,27,13/04/2025,2nd,1,Rajasthan Royals,Sawai Mansingh Stadium,c Y B K Jaiswal b Kumar Kartikeya,65,33,196.97,,861,484,34.44,177.89
28,28,18/04/2025,1st,1,Punjab Kings,M Chinnaswamy Stadium,c †J P Inglis b Arshdeep Singh,4,4,100.00,,865,488,33.27,177.25
29,29,20/04/2025,2nd,1,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,c †J P Inglis b Arshdeep Singh,1,3,33.33,,866,491,32.07,176.37
30,30,24/04/2025,1st,1,Rajasthan Royals,M Chinnaswamy Stadium,c S O Hetmeyer b P W H de Silva,26,23,113.04,,892,514,31.86,173.54
31,31,23/05/2025,2nd,1,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,c H V Patel b P J Cummins,62,32,193.75,,954,546,32.90,174.73
32,32,27/05/2025,2nd,1,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,c Digvesh Rathi b Akash Singh,30,19,157.89,,984,565,32.80,174.16
33,33,29/05/2025,2nd,1,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,not out,56*,27,207.41,,1040,592,34.67,175.68
