Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,08/04/2012,2nd,10,Rajasthan Royals,Sawai Mansingh Stadium,b K  Cooper,0,1,0.00,,0,1,0.00,0.00
2,,13/04/2012,2nd,-,Rajasthan Royals,Eden Gardens,did not bat,-,-,-,,0,1,0.00,0.00
3,,15/04/2012,2nd,-,Punjab Kings,Eden Gardens,did not bat,-,-,-,,0,1,0.00,0.00
4,,18/04/2012,2nd,-,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,0,1,0.00,0.00
5,,22/04/2012,2nd,-,Deccan Chargers,Barabati Stadium,did not bat,-,-,-,,0,1,0.00,0.00
6,,28/04/2012,1st,-,Royal Challengers Bengaluru,Eden Gardens,did not bat,-,-,-,,0,1,0.00,0.00
7,,30/04/2012,2nd,-,Chennai Super Kings,MA Chidambaram Stadium,did not bat,-,-,-,,0,1,0.00,0.00
8,,05/05/2012,1st,-,Pune Warriors,Eden Gardens,did not bat,-,-,-,,0,1,0.00,0.00
9,,07/05/2012,2nd,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,0,1,0.00,0.00
10,,12/05/2012,2nd,-,Mumbai Indians,Eden Gardens,did not bat,-,-,-,,0,1,0.00,0.00
11,,14/05/2012,1st,-,Chennai Super Kings,Eden Gardens,did not bat,-,-,-,,0,1,0.00,0.00
12,2,16/05/2012,1st,9,Mumbai Indians,Wankhede Stadium,not out,9*,6,150.00,,9,7,9.00,128.57
13,,19/05/2012,1st,-,Pune Warriors,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,9,7,9.00,128.57
14,,22/05/2012,1st,-,Delhi Capitals,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,9,7,9.00,128.57
15,,27/05/2012,2nd,-,Chennai Super Kings,MA Chidambaram Stadium,did not bat,-,-,-,,9,7,9.00,128.57
16,,03/04/2013,2nd,-,Delhi Capitals,Eden Gardens,did not bat,-,-,-,,9,7,9.00,128.57
17,3,08/04/2013,2nd,11,Rajasthan Royals,Sawai Mansingh Stadium,not out,2*,2,100.00,,11,9,11.00,122.22
