Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,,11/04/2015,2nd,-,Chennai Super Kings,MA Chidambaram Stadium,did not bat,-,-,-,,0,0,,-
2,,13/04/2015,2nd,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,0,0,,-
3,,16/04/2015,1st,-,Rajasthan Royals,Dr YS Rajasekhara Reddy Cricket Stadium,did not bat,-,-,-,,0,0,,-
4,,25/04/2015,2nd,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,0,0,,-
5,,27/04/2015,1st,-,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,0,0,,-
6,,02/05/2015,1st,-,Chennai Super Kings,Rajiv Gandhi International Stadium,did not bat,-,-,-,,0,0,,-
7,,11/05/2015,1st,-,Punjab Kings,Rajiv Gandhi International Stadium,did not bat,-,-,-,,0,0,,-
8,,27/05/2016,2nd,-,Gujarat Lions,Arun Jaitley Stadium,did not bat,-,-,-,,0,0,,-
9,,07/04/2017,2nd,-,Gujarat Lions,Saurashtra Cricket Association Stadium,did not bat,-,-,-,,0,0,,-
10,,09/04/2017,1st,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,0,0,,-
11,,13/04/2017,2nd,-,Punjab Kings,Eden Gardens,did not bat,-,-,-,,0,0,,-
12,,15/04/2017,1st,-,Sunrisers Hyderabad,Eden Gardens,did not bat,-,-,-,,0,0,,-
13,1,13/05/2017,2nd,10,Mumbai Indians,Eden Gardens,not out,5*,8,62.50,,5,8,,62.50
14,,17/05/2017,2nd,-,Sunrisers Hyderabad,M Chinnaswamy Stadium,did not bat,-,-,-,,5,8,,62.50
15,,08/04/2018,1st,-,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,5,8,,62.50
16,,11/04/2018,2nd,-,Rajasthan Royals,Sawai Mansingh Stadium,did not bat,-,-,-,,5,8,,62.50
17,,14/04/2018,2nd,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,5,8,,62.50
18,2,16/04/2018,2nd,11,Kolkata Knight Riders,Eden Gardens,c & b Kuldeep Yadav,0,2,0.00,,5,10,5.00,50.00
19,,21/04/2018,1st,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,5,10,5.00,50.00
20,,23/04/2018,2nd,-,Punjab Kings,Arun Jaitley Stadium,did not bat,-,-,-,,5,10,5.00,50.00
21,,27/04/2018,1st,-,Kolkata Knight Riders,Arun Jaitley Stadium,did not bat,-,-,-,,5,10,5.00,50.00
22,,30/04/2018,2nd,-,Chennai Super Kings,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,5,10,5.00,50.00
23,,02/05/2018,1st,-,Rajasthan Royals,Arun Jaitley Stadium,did not bat,-,-,-,,5,10,5.00,50.00
24,,05/05/2018,1st,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,5,10,5.00,50.00
25,,10/05/2018,1st,-,Sunrisers Hyderabad,Arun Jaitley Stadium,did not bat,-,-,-,,5,10,5.00,50.00
26,,12/05/2018,1st,-,Royal Challengers Bengaluru,Arun Jaitley Stadium,did not bat,-,-,-,,5,10,5.00,50.00
27,,18/05/2018,1st,-,Chennai Super Kings,Arun Jaitley Stadium,did not bat,-,-,-,,5,10,5.00,50.00
28,,20/05/2018,1st,-,Mumbai Indians,Arun Jaitley Stadium,did not bat,-,-,-,,5,10,5.00,50.00
29,,24/03/2019,1st,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,5,10,5.00,50.00
30,3,01/05/2019,2nd,11,Chennai Super Kings,MA Chidambaram Stadium,not out,1*,1,100.00,,6,11,6.00,54.55
31,,04/05/2019,2nd,-,Rajasthan Royals,Arun Jaitley Stadium,did not bat,-,-,-,,6,11,6.00,54.55
32,4,08/05/2019,2nd,10,Sunrisers Hyderabad,Dr YS Rajasekhara Reddy Cricket Stadium,not out,0*,0,-,,6,11,6.00,54.55
33,5,10/05/2019,1st,10,Chennai Super Kings,Dr YS Rajasekhara Reddy Cricket Stadium,b R A Jadeja,6,3,200.00,,12,14,6.00,85.71
34,6,19/09/2020,1st,10,Chennai Super Kings,Sheikh Zayed Stadium,b D L Chahar,0,1,0.00,,12,15,4.00,80.00
35,,23/09/2020,1st,-,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bat,-,-,-,,12,15,4.00,80.00
36,,28/09/2020,2nd,-,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bat,-,-,-,,12,15,4.00,80.00
37,,01/10/2020,1st,-,Punjab Kings,Sheikh Zayed Stadium,did not bat,-,-,-,,12,15,4.00,80.00
38,,04/10/2020,1st,-,Sunrisers Hyderabad,Sharjah Cricket Stadium,did not bat,-,-,-,,12,15,4.00,80.00
39,,06/10/2020,1st,-,Rajasthan Royals,Sheikh Zayed Stadium,did not bat,-,-,-,,12,15,4.00,80.00
40,,11/10/2020,2nd,-,Delhi Capitals,Sheikh Zayed Stadium,did not bat,-,-,-,,12,15,4.00,80.00
41,,16/10/2020,2nd,-,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bat,-,-,-,,12,15,4.00,80.00
42,,18/10/2020,1st,-,Punjab Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,12,15,4.00,80.00
43,,23/10/2020,2nd,-,Chennai Super Kings,Sharjah Cricket Stadium,did not bat,-,-,-,,12,15,4.00,80.00
44,,25/10/2020,1st,-,Rajasthan Royals,Sheikh Zayed Stadium,did not bat,-,-,-,,12,15,4.00,80.00
45,,28/10/2020,2nd,-,Royal Challengers Bengaluru,Sheikh Zayed Stadium,did not bat,-,-,-,,12,15,4.00,80.00
46,,31/10/2020,2nd,-,Delhi Capitals,Dubai International Cricket Stadium,did not bat,-,-,-,,12,15,4.00,80.00
47,,05/11/2020,1st,-,Delhi Capitals,Dubai International Cricket Stadium,did not bat,-,-,-,,12,15,4.00,80.00
48,,10/11/2020,2nd,-,Delhi Capitals,Dubai International Cricket Stadium,did not bat,-,-,-,,12,15,4.00,80.00
49,,09/04/2021,1st,-,Royal Challengers Bengaluru,MA Chidambaram Stadium,did not bat,-,-,-,,12,15,4.00,80.00
50,7,13/04/2021,1st,11,Kolkata Knight Riders,MA Chidambaram Stadium,not out,0*,0,-,,12,15,4.00,80.00
51,,17/04/2021,1st,-,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bat,-,-,-,,12,15,4.00,80.00
52,8,20/04/2021,1st,11,Delhi Capitals,MA Chidambaram Stadium,not out,1*,1,100.00,,13,16,4.33,81.25
53,,23/04/2021,1st,-,Punjab Kings,MA Chidambaram Stadium,did not bat,-,-,-,,13,16,4.33,81.25
54,,29/04/2021,2nd,-,Rajasthan Royals,Arun Jaitley Stadium,did not bat,-,-,-,,13,16,4.33,81.25
55,,01/05/2021,2nd,-,Chennai Super Kings,Arun Jaitley Stadium,did not bat,-,-,-,,13,16,4.33,81.25
56,,19/09/2021,2nd,-,Chennai Super Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,13,16,4.33,81.25
57,,23/09/2021,1st,-,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bat,-,-,-,,13,16,4.33,81.25
58,9,26/09/2021,2nd,11,Royal Challengers Bengaluru,Dubai International Cricket Stadium,not out,0*,3,0.00,,13,19,4.33,68.42
59,,28/09/2021,2nd,-,Punjab Kings,Sheikh Zayed Stadium,did not bat,-,-,-,,13,19,4.33,68.42
60,,02/10/2021,1st,-,Delhi Capitals,Sharjah Cricket Stadium,did not bat,-,-,-,,13,19,4.33,68.42
61,,05/10/2021,2nd,-,Rajasthan Royals,Sharjah Cricket Stadium,did not bat,-,-,-,,13,19,4.33,68.42
62,10,08/10/2021,1st,11,Sunrisers Hyderabad,Sheikh Zayed Stadium,not out,0*,0,-,,13,19,4.33,68.42
63,,29/03/2022,1st,-,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,13,19,4.33,68.42
