Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,,24/03/2024,1st,-,Mumbai Indians,Narendra Modi Stadium,did not bat,-,-,-,,0,0,,-
2,1,26/03/2024,2nd,10,Chennai Super Kings,MA Chidambaram Stadium,not out,5*,5,100.00,,5,5,,100.00
3,2,07/04/2024,2nd,10,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,not out,0*,1,0.00,,5,6,,83.33
4,,10/04/2024,2nd,-,Rajasthan Royals,Sawai Mansingh Stadium,did not bat,-,-,-,,5,6,,83.33
5,3,17/04/2024,1st,11,Delhi Capitals,Narendra Modi Stadium,not out,1*,1,100.00,,6,7,,85.71
6,4,22/03/2025,1st,10,Royal Challengers Bengaluru,Eden Gardens,not out,1*,1,100.00,,7,8,,87.50
7,,26/03/2025,2nd,-,Rajasthan Royals,Barsapara Cricket Stadium,did not bat,-,-,-,,7,8,,87.50
8,5,31/03/2025,1st,11,Mumbai Indians,Wankhede Stadium,not out,1*,3,33.33,,8,11,,72.73
9,,08/04/2025,2nd,-,Lucknow Super Giants,Eden Gardens,did not bat,-,-,-,,8,11,,72.73
