Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
23,19,13/05/2014,2nd,4,Rajasthan Royals,JSCA International Stadium Complex,b J P Faulkner,38,39,97.44,,570,444,30.00,128.38
24,20,20/05/2014,1st,4,Kolkata Knight Riders,Eden Gardens,run out,23,20,115.00,,593,464,29.65,127.80
25,21,22/05/2014,1st,2,Sunrisers Hyderabad,JSCA International Stadium Complex,run out,19,11,172.73,,612,475,29.14,128.84
26,22,24/05/2014,2nd,2,Royal Challengers Bengaluru,M Chinnaswamy Stadium,not out,54*,43,125.58,,666,518,31.71,128.57
27,23,28/05/2014,2nd,2,Mumbai Indians,Brabourne Stadium,c sub b Harbhajan Singh,35,20,175.00,,701,538,31.86,130.30
28,24,30/05/2014,2nd,2,Punjab Kings,Wankhede Stadium,c G J Bailey b M G Johnson,0,1,0.00,,701,539,30.48,130.06
29,25,09/04/2015,1st,4,Delhi Capitals,MA Chidambaram Stadium,c S S Iyer b J-P Duminy,32,24,133.33,,733,563,30.54,130.20
30,,11/04/2015,1st,-,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bat,-,-,-,,733,563,30.54,130.20
31,26,17/04/2015,2nd,4,Mumbai Indians,Wankhede Stadium,b S L Malinga,11,13,84.62,,744,576,29.76,129.17
32,27,19/04/2015,1st,4,Rajasthan Royals,Narendra Modi Stadium,c C H Morris b Ankit Sharma,1,3,33.33,,745,579,28.65,128.67
33,28,22/04/2015,1st,6,Royal Challengers Bengaluru,M Chinnaswamy Stadium,not out,33*,18,183.33,,778,597,29.92,130.32
34,,25/04/2015,1st,-,Punjab Kings,MA Chidambaram Stadium,did not bat,-,-,-,,778,597,29.92,130.32
35,29,28/04/2015,1st,4,Kolkata Knight Riders,MA Chidambaram Stadium,not out,29*,29,100.00,,807,626,31.04,128.91
36,30,30/04/2015,1st,4,Kolkata Knight Riders,Eden Gardens,st R V Uthappa b G B Hogg,20,11,181.82,,827,637,30.63,129.83
37,31,02/05/2015,2nd,4,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,run out,33,22,150.00,,860,659,30.71,130.50
38,32,04/05/2015,1st,4,Royal Challengers Bengaluru,MA Chidambaram Stadium,b H V Patel,24,20,120.00,,884,679,30.48,130.19
39,33,08/05/2015,1st,4,Mumbai Indians,MA Chidambaram Stadium,c L M P Simmons b M J McClenaghan,17,16,106.25,,901,695,30.03,129.64
40,34,10/05/2015,1st,4,Rajasthan Royals,MA Chidambaram Stadium,run out,29,25,116.00,,930,720,30.00,129.17
41,35,12/05/2015,1st,4,Delhi Capitals,Shaheed Veer Narayan Sing International Stadium,b J A Morkel,29,23,126.09,,959,743,29.97,129.07
42,36,16/05/2015,2nd,3,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,b R Dhawan,55,41,134.15,,1014,784,30.73,129.34
43,37,19/05/2015,2nd,3,Mumbai Indians,Wankhede Stadium,c R Vinay Kumar b J Suchith,45,34,132.35,,1059,818,31.15,129.46
44,38,22/05/2015,2nd,3,Royal Challengers Bengaluru,JSCA International Stadium Complex,b Y S Chahal,21,22,95.45,,1080,840,30.86,128.57
45,39,24/05/2015,2nd,7,Mumbai Indians,Eden Gardens,c R G Sharma b R Vinay Kumar,1,3,33.33,,1081,843,30.03,128.23
46,40,09/04/2016,2nd,2,Mumbai Indians,Wankhede Stadium,b Harbhajan Singh,34,33,103.03,,1115,876,30.14,127.28
47,41,14/04/2016,1st,2,Gujarat Lions,Saurashtra Cricket Association Stadium,st K D Karthik b P V Tambe,69,43,160.47,,1184,919,31.16,128.84
48,42,17/04/2016,1st,2,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,c & b M M Sharma,67,53,126.42,,1251,972,32.08,128.70
49,43,22/04/2016,2nd,2,Royal Challengers Bengaluru,Maharashtra Cricket Association Stadium,c H V Patel b K W Richardson,2,3,66.67,,1253,975,31.33,128.51
50,44,24/04/2016,1st,2,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,b Shakib Al Hasan,4,9,44.44,,1257,984,30.66,127.74
51,45,26/04/2016,2nd,2,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c †N V Ojha b M C Henriques,30,21,142.86,,1287,1005,30.64,128.06
52,46,11/04/2017,2nd,3,Delhi Capitals,Maharashtra Cricket Association Stadium,c †R R Pant b S Nadeem,8,7,114.29,,1295,1012,30.12,127.96
53,,26/04/2017,1st,-,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,1295,1012,30.12,127.96
54,47,22/04/2018,1st,2,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,st W P Saha b Rashid Khan,11,13,84.62,,1306,1025,29.68,127.41
55,48,30/04/2018,1st,2,Delhi Capitals,Maharashtra Cricket Association Stadium,c T A Boult b V Shankar,33,33,100.00,,1339,1058,29.76,126.56
56,49,03/05/2018,1st,2,Kolkata Knight Riders,Eden Gardens,b P P Chawla,27,15,180.00,,1366,1073,29.70,127.31
57,50,20/05/2018,2nd,2,Punjab Kings,Maharashtra Cricket Association Stadium,c C H Gayle b A S Rajpoot,14,15,93.33,,1380,1088,29.36,126.84
58,51,22/05/2018,2nd,2,Sunrisers Hyderabad,Wankhede Stadium,not out,67*,42,159.52,,1447,1130,30.79,128.05
59,52,27/05/2018,2nd,2,Sunrisers Hyderabad,Wankhede Stadium,c & b Sandeep Sharma,10,11,90.91,,1457,1141,30.35,127.70
60,53,06/04/2019,1st,2,Punjab Kings,MA Chidambaram Stadium,c D A Miller b R Ashwin,54,38,142.11,,1511,1179,30.84,128.16
61,54,09/04/2019,2nd,2,Kolkata Knight Riders,MA Chidambaram Stadium,not out,43*,45,95.56,,1554,1224,31.71,126.96
62,55,11/04/2019,2nd,2,Rajasthan Royals,Sawai Mansingh Stadium,c R A Tripathi b J D Unadkat,7,10,70.00,,1561,1234,31.22,126.50
63,56,14/04/2019,2nd,2,Kolkata Knight Riders,Eden Gardens,b S P Narine,24,16,150.00,,1585,1250,31.08,126.80
64,57,17/04/2019,1st,2,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c †J M Bairstow b V Shankar,45,31,145.16,,1630,1281,31.35,127.24
65,58,21/04/2019,2nd,2,Royal Challengers Bengaluru,M Chinnaswamy Stadium,c A B de Villiers b U T Yadav,5,15,33.33,,1635,1296,30.85,126.16
66,59,23/04/2019,2nd,2,Sunrisers Hyderabad,MA Chidambaram Stadium,run out,1,7,14.29,,1636,1303,30.30,125.56
67,60,01/05/2019,1st,1,Delhi Capitals,MA Chidambaram Stadium,c S Dhawan b A R Patel,39,41,95.12,,1675,1344,30.45,124.63
68,61,05/05/2019,1st,1,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,b S M Curran,96,55,174.55,,1771,1399,31.63,126.59
69,62,07/05/2019,1st,1,Mumbai Indians,MA Chidambaram Stadium,c sub b R D Chahar,6,11,54.55,,1777,1410,31.18,126.03
70,63,10/05/2019,2nd,1,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,c K M A Paul b T A Boult,50,39,128.21,,1827,1449,31.50,126.09
71,64,12/05/2019,2nd,1,Mumbai Indians,Rajiv Gandhi International Stadium,st Q de Kock b K H Pandya,26,13,200.00,,1853,1462,31.41,126.74
72,65,19/09/2020,2nd,3,Mumbai Indians,Sheikh Zayed Stadium,not out,58*,44,131.82,,1911,1506,32.39,126.89
73,66,22/09/2020,2nd,3,Rajasthan Royals,Sharjah Cricket Stadium,c †S V Samson b J C Archer,72,37,194.59,,1983,1543,33.05,128.52
74,67,25/09/2020,2nd,3,Delhi Capitals,Dubai International Cricket Stadium,c †R R Pant b K Rabada,43,35,122.86,,2026,1578,33.21,128.39
75,68,02/10/2020,2nd,1,Sunrisers Hyderabad,Dubai International Cricket Stadium,run out,22,19,115.79,,2048,1597,33.03,128.24
76,69,04/10/2020,2nd,2,Punjab Kings,Dubai International Cricket Stadium,not out,87*,53,164.15,,2135,1650,34.44,129.39
77,70,07/10/2020,2nd,2,Kolkata Knight Riders,Sheikh Zayed Stadium,c †K D Karthik b Shivam Mavi,17,10,170.00,,2152,1660,34.16,129.64
78,71,10/10/2020,2nd,2,Royal Challengers Bengaluru,Dubai International Cricket Stadium,c C H Morris b Washington Sundar,8,10,80.00,,2160,1670,33.75,129.34
79,72,13/10/2020,1st,2,Sunrisers Hyderabad,Dubai International Cricket Stadium,c †J M Bairstow b Sandeep Sharma,0,1,0.00,,2160,1671,33.23,129.26
80,73,17/10/2020,1st,2,Delhi Capitals,Sharjah Cricket Stadium,c S Dhawan b K Rabada,58,47,123.40,,2218,1718,33.61,129.10
81,74,19/10/2020,1st,2,Rajasthan Royals,Sheikh Zayed Stadium,c J C Buttler b J C Archer,10,9,111.11,,2228,1727,33.25,129.01
82,75,23/10/2020,1st,2,Mumbai Indians,Sharjah Cricket Stadium,c †Q de Kock b T A Boult,1,7,14.29,,2229,1734,32.78,128.55
83,76,25/10/2020,2nd,2,Royal Challengers Bengaluru,Dubai International Cricket Stadium,c Mohammed Siraj b C H Morris,25,13,192.31,,2254,1747,32.67,129.02
84,77,01/11/2020,2nd,2,Punjab Kings,Sheikh Zayed Stadium,c †K L Rahul b C J Jordan,48,34,141.18,,2302,1781,32.89,129.25
85,78,10/04/2021,1st,2,Delhi Capitals,Wankhede Stadium,lbw b Avesh Khan,0,3,0.00,,2302,1784,32.42,129.04
86,79,16/04/2021,2nd,2,Punjab Kings,Wankhede Stadium,not out,36*,33,109.09,,2338,1817,32.93,128.67
87,80,19/04/2021,1st,2,Rajasthan Royals,Wankhede Stadium,c R Parag b C H Morris,33,17,194.12,,2371,1834,32.93,129.28
88,81,21/04/2021,1st,2,Kolkata Knight Riders,Wankhede Stadium,not out,95*,60,158.33,,2466,1894,34.25,130.20
89,82,25/04/2021,1st,2,Royal Challengers Bengaluru,Wankhede Stadium,c D T Christian b H V Patel,50,41,121.95,,2516,1935,34.47,130.03
90,83,28/04/2021,2nd,2,Sunrisers Hyderabad,Arun Jaitley Stadium,lbw b Rashid Khan,56,38,147.37,,2572,1973,34.76,130.36
91,84,01/05/2021,1st,2,Mumbai Indians,Arun Jaitley Stadium,c J J Bumrah b K A Pollard,50,28,178.57,,2622,2001,34.96,131.03
92,85,19/09/2021,1st,2,Mumbai Indians,Dubai International Cricket Stadium,c A F Milne b T A Boult,0,3,0.00,,2622,2004,34.50,130.84
93,86,24/09/2021,2nd,2,Royal Challengers Bengaluru,Sharjah Cricket Stadium,c N A Saini b G J Maxwell,31,26,119.23,,2653,2030,34.45,130.69
94,87,26/09/2021,2nd,2,Kolkata Knight Riders,Sheikh Zayed Stadium,c L H Ferguson b M Prasidh Krishna,43,30,143.33,,2696,2060,34.56,130.87
95,88,30/09/2021,2nd,2,Sunrisers Hyderabad,Sharjah Cricket Stadium,c S Kaul b J O Holder,41,36,113.89,,2737,2096,34.65,130.58
96,89,02/10/2021,1st,2,Rajasthan Royals,Sheikh Zayed Stadium,st S V Samson b R Tewatia,25,19,131.58,,2762,2115,34.53,130.59
97,90,04/10/2021,1st,2,Delhi Capitals,Dubai International Cricket Stadium,c S S Iyer b A R Patel,10,8,125.00,,2772,2123,34.22,130.57
98,91,07/10/2021,1st,2,Punjab Kings,Dubai International Cricket Stadium,c †K L Rahul b Mohammed Shami,76,55,138.18,,2848,2178,34.73,130.76
99,92,10/10/2021,2nd,2,Delhi Capitals,Dubai International Cricket Stadium,b A Nortje,1,2,50.00,,2849,2180,34.33,130.69
100,93,15/10/2021,1st,2,Kolkata Knight Riders,Dubai International Cricket Stadium,c V R Iyer b Shivam Mavi,86,59,145.76,,2935,2239,34.94,131.09
101  (c),94,27/03/2022,1st,1,Punjab Kings,Dr DY Patil Sports Academy,c Shahrukh Khan b Arshdeep Singh,88,57,154.39,,3023,2296,35.56,131.66
102  (c),95,30/03/2022,2nd,1,Kolkata Knight Riders,Dr DY Patil Sports Academy,c A M Rahane b T G Southee,5,4,125.00,,3028,2300,35.21,131.65
103  (c),96,05/04/2022,2nd,1,Rajasthan Royals,Wankhede Stadium,c T A Boult b Y S Chahal,29,20,145.00,,3057,2320,35.14,131.77
104  (c),97,09/04/2022,2nd,1,Mumbai Indians,Maharashtra Cricket Association Stadium,c S A Yadav b J D Unadkat,16,24,66.67,,3073,2344,34.92,131.10
105  (c),98,12/04/2022,2nd,1,Chennai Super Kings,Dr DY Patil Sports Academy,c C J Jordan b M M Theekshana,8,9,88.89,,3081,2353,34.62,130.94
106  (c),99,16/04/2022,1st,1,Delhi Capitals,Wankhede Stadium,c A R Patel b K K Ahmed,8,11,72.73,,3089,2364,34.32,130.67
107  (c),100,19/04/2022,1st,2,Lucknow Super Giants,Dr DY Patil Sports Academy,c M P Stoinis b J O Holder,96,64,150.00,,3185,2428,35.00,131.18
108  (c),101,23/04/2022,1st,1,Sunrisers Hyderabad,Brabourne Stadium,b M Jansen,5,7,71.43,,3190,2435,34.67,131.01
109  (c),102,26/04/2022,2nd,2,Rajasthan Royals,Maharashtra Cricket Association Stadium,c J C Buttler b K R Sen,23,21,109.52,,3213,2456,34.55,130.82
110  (c),103,30/04/2022,1st,2,Gujarat Titans,Brabourne Stadium,c †W P Saha b P J Sangwan,0,4,0.00,,3213,2460,34.18,130.61
111  (c),104,04/05/2022,1st,2,Chennai Super Kings,Maharashtra Cricket Association Stadium,c R A Jadeja b M M Ali,38,22,172.73,,3251,2482,34.22,130.98
112  (c),105,08/05/2022,1st,2,Sunrisers Hyderabad,Wankhede Stadium,not out,73*,50,146.00,,3324,2532,34.99,131.28
113  (c),106,13/05/2022,2nd,2,Punjab Kings,Brabourne Stadium,c †J M Sharma b R Dhawan,10,8,125.00,,3334,2540,34.73,131.26
114  (c),107,19/05/2022,2nd,2,Gujarat Titans,Wankhede Stadium,c H H Pandya b Rashid Khan,44,38,115.79,,3378,2578,34.82,131.03
115  (c),108,25/05/2022,1st,2,Lucknow Super Giants,Eden Gardens,c †Q de Kock b Mohsin Khan,0,1,0.00,,3378,2579,34.47,130.98
116  (c),109,27/05/2022,1st,2,Rajasthan Royals,Narendra Modi Stadium,c R Ashwin b O C McCoy,25,27,92.59,,3403,2606,34.37,130.58
117  (c),110,02/04/2023,2nd,2,Mumbai Indians,M Chinnaswamy Stadium,c T H David b Arshad Khan,73,43,169.77,,3476,2649,34.76,131.22
118  (c),111,06/04/2023,2nd,2,Kolkata Knight Riders,Eden Gardens,b C V Varun,23,12,191.67,,3499,2661,34.64,131.49
119  (c),112,10/04/2023,1st,2,Lucknow Super Giants,M Chinnaswamy Stadium,not out,79*,46,171.74,,3578,2707,35.43,132.18
120  (c),113,15/04/2023,1st,2,Delhi Capitals,M Chinnaswamy Stadium,c Aman Hakim Khan b M R Marsh,22,16,137.50,,3600,2723,35.29,132.21
121  (c),114,17/04/2023,2nd,2,Chennai Super Kings,M Chinnaswamy Stadium,c †M S Dhoni b M M Ali,62,33,187.88,,3662,2756,35.55,132.87
122,115,20/04/2023,1st,2,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,c S M Curran b N Ellis,84,56,150.00,,3746,2812,36.02,133.21
123,116,23/04/2023,1st,2,Rajasthan Royals,M Chinnaswamy Stadium,run out,62,39,158.97,,3808,2851,36.27,133.57
124,117,26/04/2023,2nd,2,Kolkata Knight Riders,M Chinnaswamy Stadium,c Rinku Singh b S Sharma,17,7,242.86,,3825,2858,36.08,133.83
125  (c),118,01/05/2023,1st,2,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,c K H Pandya b A Mishra,44,40,110.00,,3869,2898,36.16,133.51
126  (c),119,06/05/2023,1st,2,Delhi Capitals,Arun Jaitley Stadium,c A R Patel b M R Marsh,45,32,140.63,,3914,2930,36.24,133.58
127  (c),120,09/05/2023,1st,2,Mumbai Indians,Wankhede Stadium,c sub b C Green,65,41,158.54,,3979,2971,36.50,133.93
128  (c),121,14/05/2023,1st,2,Rajasthan Royals,Sawai Mansingh Stadium,c Y B K Jaiswal b K M Asif,55,44,125.00,,4034,3015,36.67,133.80
129  (c),122,18/05/2023,2nd,2,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c R A Tripathi b T Natarajan,71,47,151.06,,4105,3062,36.98,134.06
130,123,21/05/2023,1st,2,Gujarat Titans,M Chinnaswamy Stadium,c R Tewatia b Noor Ahmad,28,19,147.37,,4133,3081,36.90,134.14
131  (c),124,22/03/2024,1st,2,Chennai Super Kings,MA Chidambaram Stadium,c R Ravindra b Mustafizur Rahman,35,23,152.17,,4168,3104,36.88,134.28
132  (c),125,25/03/2024,2nd,2,Punjab Kings,M Chinnaswamy Stadium,c S M Curran b K Rabada,3,7,42.86,,4171,3111,36.59,134.07
133  (c),126,29/03/2024,1st,2,Kolkata Knight Riders,M Chinnaswamy Stadium,c M A Starc b H P Rana,8,6,133.33,,4179,3117,36.34,134.07
134  (c),127,02/04/2024,2nd,2,Lucknow Super Giants,M Chinnaswamy Stadium,run out,19,13,146.15,,4198,3130,36.19,134.12
135  (c),128,06/04/2024,1st,2,Rajasthan Royals,Sawai Mansingh Stadium,c J C Buttler b Y S Chahal,44,33,133.33,,4242,3163,36.26,134.11
136  (c),129,11/04/2024,1st,2,Mumbai Indians,Wankhede Stadium,c T H David b J J Bumrah,61,40,152.50,,4303,3203,36.47,134.34
137  (c),130,15/04/2024,2nd,2,Sunrisers Hyderabad,M Chinnaswamy Stadium,c †H Klaasen b P J Cummins,62,28,221.43,,4365,3231,36.68,135.10
138  (c),131,21/04/2024,2nd,2,Kolkata Knight Riders,Eden Gardens,c V R Iyer b C V Varun,7,7,100.00,,4372,3238,36.43,135.02
139  (c),132,25/04/2024,1st,2,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c A K Markram b T Natarajan,25,12,208.33,,4397,3250,36.34,135.29
140  (c),133,28/04/2024,2nd,2,Gujarat Titans,Narendra Modi Stadium,c sub b R S Kishore,24,12,200.00,,4421,3262,36.24,135.53
141  (c),134,04/05/2024,2nd,2,Gujarat Titans,M Chinnaswamy Stadium,c Shahrukh Khan b J B Little,64,23,278.26,,4485,3285,36.46,136.53
142  (c),135,09/05/2024,1st,2,Punjab Kings,Himachal Pradesh Cricket Association Stadium,c Shashank Singh b V Kaverappa,9,7,128.57,,4494,3292,36.24,136.51
143  (c),136,12/05/2024,1st,2,Delhi Capitals,M Chinnaswamy Stadium,c J Fraser-McGurk b M Kumar,6,7,85.71,,4500,3299,36.00,136.40
144  (c),137,18/05/2024,1st,2,Chennai Super Kings,M Chinnaswamy Stadium,run out,54,39,138.46,,4554,3338,36.14,136.43
145  (c),138,22/05/2024,1st,2,Rajasthan Royals,Narendra Modi Stadium,c R Powell b T A Boult,17,14,121.43,,4571,3352,35.99,136.37
146,139,24/03/2025,2nd,2,Lucknow Super Giants,Dr YS Rajasekhara Reddy Cricket Stadium,c D A Miller b Ravi Bishnoi,29,18,161.11,,4600,3370,35.94,136.50
147,140,30/03/2025,2nd,2,Sunrisers Hyderabad,Dr YS Rajasekhara Reddy Cricket Stadium,c P W A Mulder b Z Ansari,50,27,185.19,,4650,3397,36.05,136.89
148,141,10/04/2025,2nd,1,Royal Challengers Bengaluru,M Chinnaswamy Stadium,c R M Patidar b Y Dayal,2,7,28.57,,4652,3404,35.78,136.66
