Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
18,18,14/04/2017,2nd,2,Royal Challengers Bengaluru,M Chinnaswamy Stadium,c C H Gayle b S T R Binny,2,5,40.00,,337,241,22.47,139.83
19,19,16/04/2017,2nd,2,Gujarat Lions,Wankhede Stadium,c B B McCullum b M M Patel,26,24,108.33,,363,265,22.69,136.98
20,20,20/04/2017,2nd,2,Punjab Kings,Holkar Cricket Stadium,c G J Maxwell b M M Sharma,77,37,208.11,,440,302,25.88,145.70
21,21,22/04/2017,1st,2,Delhi Capitals,Wankhede Stadium,run out,28,18,155.56,,468,320,26.00,146.25
22,22,24/04/2017,2nd,2,Rising Pune Supergiant,Wankhede Stadium,c Washington Sundar b B A Stokes,17,13,130.77,,485,333,25.53,145.65
23,23,29/04/2017,2nd,2,Gujarat Lions,Saurashtra Cricket Association Stadium,run out,9,7,128.57,,494,340,24.70,145.29
24,24,01/05/2017,2nd,2,Royal Challengers Bengaluru,Wankhede Stadium,c T M Head b P Negi,33,21,157.14,,527,361,25.10,145.98
25  (k),25,09/04/2018,1st,6,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,b Rashid Khan,6,9,66.67,,533,370,24.23,144.05
26  (k),26,11/04/2018,1st,5,Delhi Capitals,Sawai Mansingh Stadium,b Mohammed Shami,29,18,161.11,,562,388,24.43,144.85
27  (k),27,15/04/2018,1st,5,Royal Challengers Bengaluru,M Chinnaswamy Stadium,c V Kohli b C R Woakes,23,14,164.29,,585,402,24.38,145.52
28  (k),28,18/04/2018,1st,6,Kolkata Knight Riders,Sawai Mansingh Stadium,not out,24*,18,133.33,,609,420,25.38,145.00
29  (k),29,20/04/2018,2nd,5,Chennai Super Kings,Maharashtra Cricket Association Stadium,c Imran Tahir b D J J Bravo,22,17,129.41,,631,437,25.24,144.39
30  (k),30,22/04/2018,2nd,5,Mumbai Indians,Sawai Mansingh Stadium,b J J Bumrah,6,8,75.00,,637,445,24.50,143.15
31  (k),31,29/04/2018,2nd,5,Sunrisers Hyderabad,Sawai Mansingh Stadium,c S Dhawan b Rashid Khan,10,11,90.91,,647,456,23.96,141.89
32  (k),32,02/05/2018,2nd,2,Delhi Capitals,Arun Jaitley Stadium,st R R Pant b A Mishra,67,26,257.69,,714,482,25.50,148.13
33  (k),33,06/05/2018,1st,1,Punjab Kings,Holkar Cricket Stadium,c †K L Rahul b Mujeeb Ur Rahman,51,39,130.77,,765,521,26.38,146.83
34  (k),34,08/05/2018,1st,2,Punjab Kings,Sawai Mansingh Stadium,st K L Rahul b Mujeeb Ur Rahman,82,58,141.38,,847,579,28.23,146.29
35  (k),35,11/05/2018,2nd,1,Chennai Super Kings,Sawai Mansingh Stadium,not out,95*,60,158.33,,942,639,31.40,147.42
36  (k),36,13/05/2018,2nd,2,Mumbai Indians,Wankhede Stadium,not out,94*,53,177.36,,1036,692,34.53,149.71
37  (k),37,15/05/2018,1st,2,Kolkata Knight Riders,Eden Gardens,c J P R Scantlebury-Searles b Kuldeep Yadav,39,22,177.27,,1075,714,34.68,150.56
38  (k),38,25/03/2019,2nd,2,Punjab Kings,Sawai Mansingh Stadium,run out,69,43,160.47,,1144,757,35.75,151.12
39  (k),39,29/03/2019,1st,2,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,b Rashid Khan,5,8,62.50,,1149,765,34.82,150.20
40  (k),40,31/03/2019,2nd,2,Chennai Super Kings,MA Chidambaram Stadium,c D J J Bravo b S N Thakur,6,7,85.71,,1155,772,33.97,149.61
41  (k),41,02/04/2019,2nd,2,Royal Challengers Bengaluru,Sawai Mansingh Stadium,c M P Stoinis b Y S Chahal,59,43,137.21,,1214,815,34.69,148.96
42  (k),42,07/04/2019,1st,2,Kolkata Knight Riders,Sawai Mansingh Stadium,c Shubman Gill b H F Gurney,37,34,108.82,,1251,849,34.75,147.35
43  (k),43,11/04/2019,1st,2,Chennai Super Kings,Sawai Mansingh Stadium,c A T Rayudu b S N Thakur,23,10,230.00,,1274,859,34.43,148.31
44,44,13/04/2019,2nd,2,Mumbai Indians,Wankhede Stadium,c S A Yadav b R D Chahar,89,43,206.98,,1363,902,35.87,151.11
45,45,16/04/2019,2nd,2,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,c †N Pooran b Arshdeep Singh,23,17,135.29,,1386,919,35.54,150.82
46  (k),46,27/09/2020,2nd,1,Punjab Kings,Sharjah Cricket Stadium,c S N Khan b S S Cottrell,4,7,57.14,,1390,926,34.75,150.11
47  (k),47,30/09/2020,2nd,1,Kolkata Knight Riders,Dubai International Cricket Stadium,c C V Varun b Shivam Mavi,21,16,131.25,,1411,942,34.41,149.79
48  (k),48,03/10/2020,1st,1,Royal Challengers Bengaluru,Sheikh Zayed Stadium,c D Padikkal b N A Saini,22,12,183.33,,1433,954,34.12,150.21
49  (k),49,06/10/2020,2nd,2,Mumbai Indians,Sheikh Zayed Stadium,c K A Pollard b J L Pattinson,70,44,159.09,,1503,998,34.95,150.60
50  (k),50,09/10/2020,2nd,2,Delhi Capitals,Sharjah Cricket Stadium,c S Dhawan b R Ashwin,13,8,162.50,,1516,1006,34.45,150.70
51  (k),51,11/10/2020,2nd,2,Sunrisers Hyderabad,Dubai International Cricket Stadium,c †J M Bairstow b K K Ahmed,16,13,123.08,,1532,1019,34.04,150.34
52  (k),52,14/10/2020,2nd,2,Delhi Capitals,Dubai International Cricket Stadium,b A Nortje,22,9,244.44,,1554,1028,33.78,151.17
53,53,17/10/2020,1st,5,Royal Challengers Bengaluru,Dubai International Cricket Stadium,c N A Saini b C H Morris,24,25,96.00,,1578,1053,33.57,149.86
54,54,19/10/2020,2nd,5,Chennai Super Kings,Sheikh Zayed Stadium,not out,70*,48,145.83,,1648,1101,35.06,149.68
55,55,22/10/2020,1st,4,Sunrisers Hyderabad,Dubai International Cricket Stadium,c S Nadeem b V Shankar,9,12,75.00,,1657,1113,34.52,148.88
56,,25/10/2020,2nd,-,Mumbai Indians,Sheikh Zayed Stadium,did not bat,-,-,-,,1657,1113,34.52,148.88
57,56,30/10/2020,2nd,5,Punjab Kings,Sheikh Zayed Stadium,not out,22*,11,200.00,,1679,1124,34.98,149.38
58,57,01/11/2020,2nd,5,Kolkata Knight Riders,Dubai International Cricket Stadium,c P J Cummins b C V Varun,35,22,159.09,,1714,1146,34.98,149.56
59,58,12/04/2021,2nd,4,Punjab Kings,Wankhede Stadium,b J A Richardson,25,13,192.31,,1739,1159,34.78,150.04
60,59,15/04/2021,2nd,1,Delhi Capitals,Wankhede Stadium,c †R R Pant b C R Woakes,2,7,28.57,,1741,1166,34.14,149.31
61,60,19/04/2021,2nd,1,Chennai Super Kings,Wankhede Stadium,b R A Jadeja,49,35,140.00,,1790,1201,34.42,149.04
62,61,22/04/2021,1st,1,Royal Challengers Bengaluru,Wankhede Stadium,b Mohammed Siraj,8,8,100.00,,1798,1209,33.92,148.72
63,62,24/04/2021,2nd,1,Kolkata Knight Riders,Wankhede Stadium,lbw b C V Varun,5,7,71.43,,1803,1216,33.39,148.27
64,63,29/04/2021,1st,1,Mumbai Indians,Arun Jaitley Stadium,st Q de Kock b R D Chahar,41,32,128.13,,1844,1248,33.53,147.76
65,64,02/05/2021,1st,1,Sunrisers Hyderabad,Arun Jaitley Stadium,b Sandeep Sharma,124,64,193.75,,1968,1312,35.14,150.00
66,65,29/03/2022,1st,1,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,c †N Pooran b Umran Malik,35,28,125.00,,2003,1340,35.14,149.48
67,66,02/04/2022,1st,1,Mumbai Indians,Dr DY Patil Sports Academy,b J J Bumrah,100,68,147.06,,2103,1408,36.26,149.36
68,67,05/04/2022,1st,1,Royal Challengers Bengaluru,Wankhede Stadium,not out,70*,47,148.94,,2173,1455,37.47,149.35
69,68,10/04/2022,1st,1,Lucknow Super Giants,Wankhede Stadium,b Avesh Khan,13,11,118.18,,2186,1466,37.05,149.11
70,69,14/04/2022,2nd,1,Gujarat Titans,Dr DY Patil Sports Academy,b L H Ferguson,54,24,225.00,,2240,1490,37.33,150.34
71,70,18/04/2022,1st,1,Kolkata Knight Riders,Brabourne Stadium,c C V Varun b P J Cummins,103,61,168.85,,2343,1551,38.41,151.06
72,71,22/04/2022,1st,1,Delhi Capitals,Wankhede Stadium,c D A Warner b Mustafizur Rahman,116,65,178.46,,2459,1616,39.66,152.17
73,72,26/04/2022,1st,1,Royal Challengers Bengaluru,Maharashtra Cricket Association Stadium,c Mohammed Siraj b J R Hazlewood,8,9,88.89,,2467,1625,39.16,151.82
74,73,30/04/2022,1st,1,Mumbai Indians,Dr DY Patil Sports Academy,c S A Yadav b H R Shokeen,67,52,128.85,,2534,1677,39.59,151.10
75,74,02/05/2022,1st,1,Kolkata Knight Riders,Wankhede Stadium,c Shivam Mavi b T G Southee,22,25,88.00,,2556,1702,39.32,150.18
76,75,07/05/2022,2nd,2,Punjab Kings,Wankhede Stadium,c P B B Rajapaksa b K Rabada,30,16,187.50,,2586,1718,39.18,150.52
77,76,11/05/2022,1st,2,Delhi Capitals,Dr DY Patil Sports Academy,c S N Thakur b C Sakariya,7,11,63.64,,2593,1729,38.70,149.97
78,77,15/05/2022,1st,2,Lucknow Super Giants,Brabourne Stadium,b Avesh Khan,2,6,33.33,,2595,1735,38.16,149.57
79,78,20/05/2022,2nd,2,Chennai Super Kings,Brabourne Stadium,c Moeen Ali b Simarjeet Singh,2,5,40.00,,2597,1740,37.64,149.25
80,79,24/05/2022,1st,2,Gujarat Titans,Eden Gardens,run out,89,56,158.93,,2686,1796,38.37,149.55
81,80,27/05/2022,2nd,2,Royal Challengers Bengaluru,Narendra Modi Stadium,not out,106*,60,176.67,,2792,1856,39.89,150.43
82,81,29/05/2022,1st,2,Gujarat Titans,Narendra Modi Stadium,c †W P Saha b H H Pandya,39,35,111.43,,2831,1891,39.87,149.71
83,82,02/04/2023,1st,2,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,b Fazalhaq Farooqi,54,22,245.45,,2885,1913,40.07,150.81
84,83,05/04/2023,2nd,3,Punjab Kings,Barsapara Cricket Stadium,c & b N Ellis,19,11,172.73,,2904,1924,39.78,150.94
85,84,08/04/2023,1st,2,Delhi Capitals,Barsapara Cricket Stadium,c & b M Kumar,79,51,154.90,,2983,1975,40.31,151.04
86,85,12/04/2023,1st,2,Chennai Super Kings,MA Chidambaram Stadium,b Moeen Ali,52,36,144.44,,3035,2011,40.47,150.92
87,86,16/04/2023,2nd,2,Gujarat Titans,Narendra Modi Stadium,b Mohammed Shami,0,5,0.00,,3035,2016,39.93,150.55
88,87,19/04/2023,2nd,2,Lucknow Super Giants,Sawai Mansingh Stadium,c Ravi Bishnoi b M P Stoinis,40,41,97.56,,3075,2057,39.94,149.49
89,88,23/04/2023,2nd,2,Royal Challengers Bengaluru,M Chinnaswamy Stadium,b Mohammed Siraj,0,2,0.00,,3075,2059,39.42,149.34
90,89,27/04/2023,1st,2,Chennai Super Kings,Sawai Mansingh Stadium,c S Dube b R A Jadeja,27,21,128.57,,3102,2080,39.27,149.13
91,90,30/04/2023,1st,2,Mumbai Indians,Wankhede Stadium,c sub b P P Chawla,18,19,94.74,,3120,2099,39.00,148.64
92,91,05/05/2023,1st,2,Gujarat Titans,Sawai Mansingh Stadium,c M M Sharma b H H Pandya,8,6,133.33,,3128,2105,38.62,148.60
93,92,07/05/2023,1st,2,Sunrisers Hyderabad,Sawai Mansingh Stadium,lbw b B Kumar,95,59,161.02,,3223,2164,39.30,148.94
94,93,11/05/2023,2nd,2,Kolkata Knight Riders,Eden Gardens,run out,0,3,0.00,,3223,2167,38.83,148.73
95,94,14/05/2023,2nd,2,Royal Challengers Bengaluru,Sawai Mansingh Stadium,c Mohammed Siraj b W D Parnell,0,2,0.00,,3223,2169,38.37,148.59
96,95,19/05/2023,2nd,2,Punjab Kings,Himachal Pradesh Cricket Association Stadium,lbw b K Rabada,0,4,0.00,,3223,2173,37.92,148.32
97,96,24/03/2024,1st,2,Lucknow Super Giants,Sawai Mansingh Stadium,c †K L Rahul b Naveen-ul-Haq,11,9,122.22,,3234,2182,37.60,148.21
98,97,28/03/2024,1st,2,Delhi Capitals,Sawai Mansingh Stadium,lbw b Kuldeep Yadav,11,16,68.75,,3245,2198,37.30,147.63
99,98,01/04/2024,2nd,2,Mumbai Indians,Wankhede Stadium,c P P Chawla b A Madhwal,13,16,81.25,,3258,2214,37.02,147.15
100,99,06/04/2024,2nd,2,Royal Challengers Bengaluru,Sawai Mansingh Stadium,not out,100*,58,172.41,,3358,2272,38.16,147.80
101,100,10/04/2024,1st,2,Gujarat Titans,Sawai Mansingh Stadium,c R Tewatia b Rashid Khan,8,10,80.00,,3366,2282,37.82,147.50
102,101,16/04/2024,2nd,2,Kolkata Knight Riders,Eden Gardens,not out,107*,60,178.33,,3473,2342,39.02,148.29
103,102,22/04/2024,2nd,2,Mumbai Indians,Sawai Mansingh Stadium,b P P Chawla,35,25,140.00,,3508,2367,38.98,148.20
104,103,27/04/2024,2nd,2,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,b Y Thakur,34,18,188.89,,3542,2385,38.92,148.51
105,104,02/05/2024,2nd,2,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c M Jansen b B Kumar,0,1,0.00,,3542,2386,38.50,148.45
106,105,07/05/2024,2nd,2,Delhi Capitals,Arun Jaitley Stadium,b A R Patel,19,17,111.76,,3561,2403,38.29,148.19
107,106,12/05/2024,1st,2,Chennai Super Kings,MA Chidambaram Stadium,c T U Deshpande b Simarjeet Singh,21,25,84.00,,3582,2428,38.11,147.53
108  (k),107,25/03/2025,2nd,3,Punjab Kings,Narendra Modi Stadium,b M Jansen,54,33,163.64,,3636,2461,38.27,147.74
109  (k),108,29/03/2025,1st,3,Mumbai Indians,Narendra Modi Stadium,c †R D Rickelton b Mujeeb Ur Rahman,39,24,162.50,,3675,2485,38.28,147.89
110  (k),109,02/04/2025,2nd,3,Royal Challengers Bengaluru,M Chinnaswamy Stadium,not out,73*,39,187.18,,3748,2524,39.04,148.49
111  (k),110,06/04/2025,2nd,3,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c †H Klaasen b P J Cummins,0,3,0.00,,3748,2527,38.64,148.32
112  (k),111,09/04/2025,1st,3,Rajasthan Royals,Narendra Modi Stadium,lbw b M M Theekshana,36,25,144.00,,3784,2552,38.61,148.28
113  (k),112,12/04/2025,1st,3,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,c S N Thakur b Digvesh Rathi,16,14,114.29,,3800,2566,38.38,148.09
114  (k),113,19/04/2025,2nd,3,Delhi Capitals,Narendra Modi Stadium,not out,97*,54,179.63,,3897,2620,39.36,148.74
115  (k),114,21/04/2025,1st,3,Kolkata Knight Riders,Eden Gardens,not out,41*,23,178.26,,3938,2643,39.78,149.00
116  (k),115,28/04/2025,1st,3,Rajasthan Royals,Sawai Mansingh Stadium,not out,50*,26,192.31,,3988,2669,40.28,149.42
117  (k),116,02/05/2025,1st,3,Sunrisers Hyderabad,Narendra Modi Stadium,c Abhishek Sharma b P J Cummins,64,37,172.97,,4052,2706,40.52,149.74
118  (k),117,06/05/2025,2nd,3,Mumbai Indians,Wankhede Stadium,c †R D Rickelton b A Kumar,30,27,111.11,,4082,2733,40.42,149.36
119  (k),,18/05/2025,2nd,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,4082,2733,40.42,149.36
120  (k),118,22/05/2025,2nd,3,Lucknow Super Giants,Narendra Modi Stadium,b Akash Singh,33,18,183.33,,4115,2751,40.34,149.58
121  (k),119,25/05/2025,2nd,3,Chennai Super Kings,Narendra Modi Stadium,c Anshul Kamboj b K K Ahmed,5,7,71.43,,4120,2758,40.00,149.38
