Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,29/03/2022,2nd,7,Rajasthan Royals,Maharashtra Cricket Association Stadium,b Y S Chahal,24,18,133.33,,24,18,24.00,133.33
2,2,04/04/2022,2nd,8,Lucknow Super Giants,Dr DY Patil Sports Academy,c A Badoni b J O Holder,8,8,100.00,,32,26,16.00,123.08
3,3,22/05/2022,1st,7,Punjab Kings,Wankhede Stadium,not out,26*,15,173.33,,58,41,29.00,141.46
4,4,07/04/2023,2nd,6,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,lbw b A U Rashid,0,1,0.00,,58,42,19.33,138.10
5,5,27/03/2024,2nd,7,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,not out,15*,6,250.00,,73,48,24.33,152.08
6,6,07/04/2024,1st,7,Delhi Capitals,Wankhede Stadium,not out,39*,10,390.00,,112,58,37.33,193.10
7,,11/04/2024,2nd,-,Royal Challengers Bengaluru,Wankhede Stadium,did not bat,-,-,-,,112,58,37.33,193.10
8,7,14/04/2024,2nd,7,Chennai Super Kings,Wankhede Stadium,b M Pathirana,1,2,50.00,,113,60,28.25,188.33
9,8,18/04/2024,1st,7,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,c Shashank Singh b H V Patel,1,2,50.00,,114,62,22.80,183.87
10,9,17/05/2024,2nd,8,Lucknow Super Giants,Wankhede Stadium,not out,1*,1,100.00,,115,63,23.00,182.54
11,,20/04/2025,2nd,-,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,did not bat,-,-,-,,115,63,23.00,182.54
12,,24/04/2025,1st,-,Rajasthan Royals,M Chinnaswamy Stadium,did not bat,-,-,-,,115,63,23.00,182.54
13,,27/04/2025,2nd,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,115,63,23.00,182.54
14,10,03/05/2025,1st,7,Chennai Super Kings,M Chinnaswamy Stadium,not out,53*,14,378.57,,168,77,33.60,218.18
15,11,23/05/2025,2nd,6,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,c & b Eshan Malinga,0,1,0.00,,168,78,28.00,215.38
16,,27/05/2025,2nd,-,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,168,78,28.00,215.38
17,,29/05/2025,2nd,-,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,did not bat,-,-,-,,168,78,28.00,215.38
