Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,,07/05/2016,1st,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,0,0,,-
2,1,10/05/2016,2nd,9,Sunrisers Hyderabad,Dr YS Rajasekhara Reddy Cricket Stadium,c †N V Ojha b A Nehra,0,1,0.00,,0,1,0.00,0.00
3,,14/05/2016,1st,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,0,1,0.00,0.00
4,,17/05/2016,2nd,-,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,did not bat,-,-,-,,0,1,0.00,0.00
5,,21/05/2016,2nd,-,Punjab Kings,Dr YS Rajasekhara Reddy Cricket Stadium,did not bat,-,-,-,,0,1,0.00,0.00
6,,06/04/2017,2nd,-,Mumbai Indians,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,0,1,0.00,0.00
7,2,11/04/2017,2nd,9,Delhi Capitals,Maharashtra Cricket Association Stadium,c S V Samson b A Mishra,5,7,71.43,,5,8,2.50,62.50
8,,12/05/2017,2nd,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,5,8,2.50,62.50
9,,14/05/2017,2nd,-,Punjab Kings,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,5,8,2.50,62.50
10,,16/05/2017,1st,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,5,8,2.50,62.50
11,,21/05/2017,2nd,-,Mumbai Indians,Rajiv Gandhi International Stadium,did not bat,-,-,-,,5,8,2.50,62.50
12,,28/09/2020,1st,-,Mumbai Indians,Dubai International Cricket Stadium,did not bat,-,-,-,,5,8,2.50,62.50
13,,03/10/2020,2nd,-,Rajasthan Royals,Sheikh Zayed Stadium,did not bat,-,-,-,,5,8,2.50,62.50
14,,06/11/2020,1st,-,Sunrisers Hyderabad,Sheikh Zayed Stadium,did not bat,-,-,-,,5,8,2.50,62.50
15,3,12/04/2023,1st,9,Chennai Super Kings,MA Chidambaram Stadium,run out,1,1,100.00,,6,9,2.00,66.67
16,,16/04/2023,2nd,-,Gujarat Titans,Narendra Modi Stadium,did not bat,-,-,-,,6,9,2.00,66.67
17,,27/04/2023,1st,-,Chennai Super Kings,Sawai Mansingh Stadium,did not bat,-,-,-,,6,9,2.00,66.67
18,4,05/05/2023,1st,10,Gujarat Titans,Sawai Mansingh Stadium,run out,7,9,77.78,,13,18,3.25,72.22
19,5,14/05/2023,2nd,9,Royal Challengers Bengaluru,Sawai Mansingh Stadium,b K V Sharma,2,6,33.33,,15,24,3.00,62.50
20,,19/05/2023,2nd,-,Punjab Kings,Himachal Pradesh Cricket Association Stadium,did not bat,-,-,-,,15,24,3.00,62.50
21,,23/03/2025,1st,-,Rajasthan Royals,Rajiv Gandhi International Stadium,did not bat,-,-,-,,15,24,3.00,62.50
22,,27/03/2025,1st,-,Lucknow Super Giants,Rajiv Gandhi International Stadium,did not bat,-,-,-,,15,24,3.00,62.50
