Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,11/05/2013,2nd,11,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,not out,0*,1,0.00,,0,1,,0.00
2,,14/05/2013,2nd,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,0,1,,0.00
3,,16/05/2013,1st,-,Delhi Capitals,Himachal Pradesh Cricket Association Stadium,did not bat,-,-,-,,0,1,,0.00
4,,18/05/2013,1st,-,Mumbai Indians,Himachal Pradesh Cricket Association Stadium,did not bat,-,-,-,,0,1,,0.00
5,,22/04/2014,1st,-,Sunrisers Hyderabad,Sharjah Cricket Stadium,did not bat,-,-,-,,0,1,,0.00
6,2,26/04/2014,1st,11,Kolkata Knight Riders,Sheikh Zayed Stadium,not out,2*,5,40.00,,2,6,,33.33
7,,28/04/2014,2nd,-,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bat,-,-,-,,2,6,,33.33
8,,03/05/2014,1st,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,2,6,,33.33
9,,07/05/2014,1st,-,Chennai Super Kings,Barabati Stadium,did not bat,-,-,-,,2,6,,33.33
10,,09/05/2014,1st,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,2,6,,33.33
11,,11/05/2014,1st,-,Kolkata Knight Riders,Barabati Stadium,did not bat,-,-,-,,2,6,,33.33
12,,14/05/2014,2nd,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,2,6,,33.33
13,,19/05/2014,2nd,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,2,6,,33.33
14,,21/05/2014,1st,-,Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,2,6,,33.33
15,,30/05/2014,1st,-,Chennai Super Kings,Wankhede Stadium,did not bat,-,-,-,,2,6,,33.33
16,,10/04/2015,2nd,-,Rajasthan Royals,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,2,6,,33.33
17,,12/04/2015,1st,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,2,6,,33.33
18,,15/04/2015,1st,-,Delhi Capitals,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,2,6,,33.33
19,,18/04/2015,1st,-,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,2,6,,33.33
20,,21/04/2015,2nd,-,Rajasthan Royals,Narendra Modi Stadium,did not bat,-,-,-,,2,6,,33.33
21,3,25/04/2015,2nd,11,Chennai Super Kings,MA Chidambaram Stadium,not out,1*,4,25.00,,3,10,,30.00
22,4,27/04/2015,2nd,11,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,not out,1*,1,100.00,,4,11,,36.36
23,,01/05/2015,1st,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,4,11,,36.36
24,,03/05/2015,2nd,-,Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,4,11,,36.36
25,5,06/05/2015,2nd,11,Royal Challengers Bengaluru,M Chinnaswamy Stadium,c & b Y S Chahal,7,9,77.78,,11,20,11.00,55.00
26,,09/05/2015,1st,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,11,20,11.00,55.00
27,,11/05/2015,2nd,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,11,20,11.00,55.00
28,,13/05/2015,1st,-,Royal Challengers Bengaluru,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,11,20,11.00,55.00
