Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,,27/03/2024,2nd,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,0,0,,-
2,,01/04/2024,1st,-,Rajasthan Royals,Wankhede Stadium,did not bat,-,-,-,,0,0,,-
