Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,,14/04/2022,1st,-,Rajasthan Royals,Dr DY Patil Sports Academy,did not bat,-,-,-,,0,0,,-
2,,17/04/2022,2nd,-,Chennai Super Kings,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,0,0,,-
3,1,23/04/2022,1st,10,Kolkata Knight Riders,Dr DY Patil Sports Academy,c & b A D Russell,0,1,0.00,,0,1,0.00,0.00
4,,27/04/2022,2nd,-,Sunrisers Hyderabad,Wankhede Stadium,did not bat,-,-,-,,0,1,0.00,0.00
5,,10/05/2022,1st,-,Lucknow Super Giants,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,0,1,0.00,0.00
6,,15/05/2022,2nd,-,Chennai Super Kings,Wankhede Stadium,did not bat,-,-,-,,0,1,0.00,0.00
7,,19/05/2022,1st,-,Royal Challengers Bengaluru,Wankhede Stadium,did not bat,-,-,-,,0,1,0.00,0.00
8,,24/05/2022,2nd,-,Rajasthan Royals,Eden Gardens,did not bat,-,-,-,,0,1,0.00,0.00
9,,29/05/2022,2nd,-,Rajasthan Royals,Narendra Modi Stadium,did not bat,-,-,-,,0,1,0.00,0.00
10,,31/03/2023,2nd,-,Chennai Super Kings,Narendra Modi Stadium,did not bat,-,-,-,,0,1,0.00,0.00
11,,04/04/2023,2nd,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,0,1,0.00,0.00
12,,09/04/2023,1st,-,Kolkata Knight Riders,Narendra Modi Stadium,did not bat,-,-,-,,0,1,0.00,0.00
13,,15/05/2023,1st,-,Sunrisers Hyderabad,Narendra Modi Stadium,did not bat,-,-,-,,0,1,0.00,0.00
14,,21/05/2023,2nd,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,0,1,0.00,0.00
15,,22/03/2024,1st,-,Chennai Super Kings,MA Chidambaram Stadium,did not bat,-,-,-,,0,1,0.00,0.00
16,,25/03/2024,2nd,-,Punjab Kings,M Chinnaswamy Stadium,did not bat,-,-,-,,0,1,0.00,0.00
17,,29/03/2024,1st,-,Kolkata Knight Riders,M Chinnaswamy Stadium,did not bat,-,-,-,,0,1,0.00,0.00
18,,02/04/2024,2nd,-,Lucknow Super Giants,M Chinnaswamy Stadium,did not bat,-,-,-,,0,1,0.00,0.00
19,,06/04/2024,1st,-,Rajasthan Royals,Sawai Mansingh Stadium,did not bat,-,-,-,,0,1,0.00,0.00
20,,15/04/2024,2nd,-,Sunrisers Hyderabad,M Chinnaswamy Stadium,did not bat,-,-,-,,0,1,0.00,0.00
21,,21/04/2024,2nd,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,0,1,0.00,0.00
22,,25/04/2024,1st,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,0,1,0.00,0.00
23,,28/04/2024,2nd,-,Gujarat Titans,Narendra Modi Stadium,did not bat,-,-,-,,0,1,0.00,0.00
24,,04/05/2024,2nd,-,Gujarat Titans,M Chinnaswamy Stadium,did not bat,-,-,-,,0,1,0.00,0.00
25,,09/05/2024,1st,-,Punjab Kings,Himachal Pradesh Cricket Association Stadium,did not bat,-,-,-,,0,1,0.00,0.00
26,,12/05/2024,1st,-,Delhi Capitals,M Chinnaswamy Stadium,did not bat,-,-,-,,0,1,0.00,0.00
27,,18/05/2024,1st,-,Chennai Super Kings,M Chinnaswamy Stadium,did not bat,-,-,-,,0,1,0.00,0.00
28,,22/05/2024,1st,-,Rajasthan Royals,Narendra Modi Stadium,did not bat,-,-,-,,0,1,0.00,0.00
29,,22/03/2025,2nd,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,0,1,0.00,0.00
30,,28/03/2025,1st,-,Chennai Super Kings,MA Chidambaram Stadium,did not bat,-,-,-,,0,1,0.00,0.00
31,,02/04/2025,1st,-,Gujarat Titans,M Chinnaswamy Stadium,did not bat,-,-,-,,0,1,0.00,0.00
32,,07/04/2025,1st,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,0,1,0.00,0.00
33,,10/04/2025,1st,-,Delhi Capitals,M Chinnaswamy Stadium,did not bat,-,-,-,,0,1,0.00,0.00
34,,13/04/2025,2nd,-,Rajasthan Royals,Sawai Mansingh Stadium,did not bat,-,-,-,,0,1,0.00,0.00
35,2,18/04/2025,1st,10,Punjab Kings,M Chinnaswamy Stadium,lbw b Harpreet Brar,0,1,0.00,,0,2,0.00,0.00
36,,20/04/2025,2nd,-,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,did not bat,-,-,-,,0,2,0.00,0.00
37,,24/04/2025,1st,-,Rajasthan Royals,M Chinnaswamy Stadium,did not bat,-,-,-,,0,2,0.00,0.00
38,,27/04/2025,2nd,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,0,2,0.00,0.00
39,,03/05/2025,1st,-,Chennai Super Kings,M Chinnaswamy Stadium,did not bat,-,-,-,,0,2,0.00,0.00
40,3,23/05/2025,2nd,10,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,c A Verma b H V Patel,3,6,50.00,,3,8,1.00,37.50
41,,27/05/2025,2nd,-,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,3,8,1.00,37.50
42,,29/05/2025,2nd,-,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,did not bat,-,-,-,,3,8,1.00,37.50
