Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
38,38,21/04/2024,1st,5,Gujarat Titans,Maharaja Yadavindra Singh International Cricket St,c R Tewatia b Noor Ahmad,6,9,66.67,,939,576,29.34,163.02
39,39,09/05/2024,2nd,6,Royal Challengers Bengaluru,Himachal Pradesh Cricket Association Stadium,c K V Sharma b Swapnil Singh,0,2,0.00,,939,578,28.45,162.46
40,40,22/03/2025,2nd,5,Kolkata Knight Riders,Eden Gardens,not out,15*,5,300.00,,954,583,28.91,163.64
41,41,28/03/2025,1st,5,Chennai Super Kings,MA Chidambaram Stadium,b Noor Ahmad,10,9,111.11,,964,592,28.35,162.84
42,42,02/04/2025,1st,5,Gujarat Titans,M Chinnaswamy Stadium,c †J C Buttler b Mohammed Siraj,54,40,135.00,,1018,632,29.09,161.08
43,43,07/04/2025,1st,5,Mumbai Indians,Wankhede Stadium,c J J Bumrah b H H Pandya,0,2,0.00,,1018,634,28.28,160.57
44,44,10/04/2025,1st,5,Delhi Capitals,M Chinnaswamy Stadium,c Ashutosh Sharma b M M Sharma,4,6,66.67,,1022,640,27.62,159.69
45,,13/04/2025,2nd,-,Rajasthan Royals,Sawai Mansingh Stadium,did not bat,-,-,-,,1022,640,27.62,159.69
46,45,18/04/2025,1st,4,Punjab Kings,M Chinnaswamy Stadium,c P Arya b X C Bartlett,4,6,66.67,,1026,646,27.00,158.82
47,46,27/05/2025,2nd,4,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,lbw b W P O'Rourke,0,1,0.00,,1026,647,26.31,158.58
48,,29/05/2025,2nd,-,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,did not bat,-,-,-,,1026,647,26.31,158.58
