Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,,14/05/2017,1st,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,0,0,,-
2,,23/04/2018,2nd,-,Punjab Kings,Arun Jaitley Stadium,did not bat,-,-,-,,0,0,,-
3,,27/04/2018,1st,-,Kolkata Knight Riders,Arun Jaitley Stadium,did not bat,-,-,-,,0,0,,-
4,,30/04/2018,2nd,-,Chennai Super Kings,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,0,0,,-
5,,02/05/2018,1st,-,Rajasthan Royals,Arun Jaitley Stadium,did not bat,-,-,-,,0,0,,-
6,,05/05/2018,1st,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,0,0,,-
7,,18/05/2018,1st,-,Chennai Super Kings,Arun Jaitley Stadium,did not bat,-,-,-,,0,0,,-
8,1,01/04/2019,2nd,10,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,not out,4*,3,133.33,,4,3,,133.33
9,,25/09/2020,1st,-,Chennai Super Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,4,3,,133.33
10,,10/04/2021,2nd,-,Chennai Super Kings,Wankhede Stadium,did not bat,-,-,-,,4,3,,133.33
11,,15/04/2021,1st,-,Rajasthan Royals,Wankhede Stadium,did not bat,-,-,-,,4,3,,133.33
12,,18/04/2021,2nd,-,Punjab Kings,Wankhede Stadium,did not bat,-,-,-,,4,3,,133.33
13,,20/04/2021,2nd,-,Mumbai Indians,MA Chidambaram Stadium,did not bat,-,-,-,,4,3,,133.33
14,,25/04/2021,1st,-,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bat,-,-,-,,4,3,,133.33
15,,27/04/2021,2nd,-,Royal Challengers Bengaluru,Narendra Modi Stadium,did not bat,-,-,-,,4,3,,133.33
16,,29/04/2021,2nd,-,Kolkata Knight Riders,Narendra Modi Stadium,did not bat,-,-,-,,4,3,,133.33
17,,02/05/2021,2nd,-,Punjab Kings,Narendra Modi Stadium,did not bat,-,-,-,,4,3,,133.33
18,,22/09/2021,2nd,-,Sunrisers Hyderabad,Dubai International Cricket Stadium,did not bat,-,-,-,,4,3,,133.33
19,,25/09/2021,1st,-,Rajasthan Royals,Sheikh Zayed Stadium,did not bat,-,-,-,,4,3,,133.33
20,2,28/09/2021,1st,10,Kolkata Knight Riders,Sharjah Cricket Stadium,run out,5,3,166.67,,9,6,9.00,150.00
21,,02/10/2021,2nd,-,Mumbai Indians,Sharjah Cricket Stadium,did not bat,-,-,-,,9,6,9.00,150.00
22,,04/10/2021,2nd,-,Chennai Super Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,9,6,9.00,150.00
23,,08/10/2021,1st,-,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bat,-,-,-,,9,6,9.00,150.00
24,,10/10/2021,1st,-,Chennai Super Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,9,6,9.00,150.00
25,,13/10/2021,1st,-,Kolkata Knight Riders,Sharjah Cricket Stadium,did not bat,-,-,-,,9,6,9.00,150.00
26,,28/03/2022,1st,-,Gujarat Titans,Wankhede Stadium,did not bat,-,-,-,,9,6,9.00,150.00
27,,31/03/2022,2nd,-,Chennai Super Kings,Brabourne Stadium,did not bat,-,-,-,,9,6,9.00,150.00
28,,04/04/2022,1st,-,Sunrisers Hyderabad,Dr DY Patil Sports Academy,did not bat,-,-,-,,9,6,9.00,150.00
29,,07/04/2022,2nd,-,Delhi Capitals,Dr DY Patil Sports Academy,did not bat,-,-,-,,9,6,9.00,150.00
