Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,07/05/2024,2nd,7,Delhi Capitals,Arun Jaitley Stadium,lbw b Kuldeep Yadav,1,3,33.33,,1,3,1.00,33.33
2,2,15/05/2024,1st,8,Punjab Kings,Barsapara Cricket Stadium,c R R Rossouw b H V Patel,7,8,87.50,,8,11,4.00,72.73
3,3,19/04/2025,1st,8,Gujarat Titans,Narendra Modi Stadium,c R S Kishore b I Sharma,1,3,33.33,,9,14,3.00,64.29
