Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,05/04/2023,2nd,8,Punjab Kings,Barsapara Cricket Stadium,not out,32*,15,213.33,,32,15,,213.33
2,2,08/04/2023,1st,6,Delhi Capitals,Barsapara Cricket Stadium,not out,8*,3,266.67,,40,18,,222.22
3,3,12/04/2023,1st,7,Chennai Super Kings,MA Chidambaram Stadium,c S Dube b Akash Singh,4,6,66.67,,44,24,44.00,183.33
4,4,16/04/2023,2nd,7,Gujarat Titans,Narendra Modi Stadium,c M M Sharma b Mohammed Shami,18,10,180.00,,62,34,31.00,182.35
5,5,19/04/2023,2nd,7,Lucknow Super Giants,Sawai Mansingh Stadium,c D J Hooda b Avesh Khan,0,1,0.00,,62,35,20.67,177.14
6,6,23/04/2023,2nd,6,Royal Challengers Bengaluru,M Chinnaswamy Stadium,not out,34*,16,212.50,,96,51,32.00,188.24
7,7,27/04/2023,1st,5,Chennai Super Kings,Sawai Mansingh Stadium,run out,34,15,226.67,,130,66,32.50,196.97
8,8,30/04/2023,1st,7,Mumbai Indians,Wankhede Stadium,c Tilak Varma b R P Meredith,2,3,66.67,,132,69,26.40,191.30
9,9,05/05/2023,1st,8,Gujarat Titans,Sawai Mansingh Stadium,lbw b Noor Ahmad,9,8,112.50,,141,77,23.50,183.12
10,,07/05/2023,1st,-,Sunrisers Hyderabad,Sawai Mansingh Stadium,did not bat,-,-,-,,141,77,23.50,183.12
11,,11/05/2023,2nd,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,141,77,23.50,183.12
12,10,14/05/2023,2nd,7,Royal Challengers Bengaluru,Sawai Mansingh Stadium,c M K Lomror b M G Bracewell,1,7,14.29,,142,84,20.29,169.05
13,11,19/05/2023,2nd,7,Punjab Kings,Himachal Pradesh Cricket Association Stadium,not out,10*,4,250.00,,152,88,21.71,172.73
14,12,24/03/2024,1st,6,Lucknow Super Giants,Sawai Mansingh Stadium,not out,20*,12,166.67,,172,100,24.57,172.00
15,13,28/03/2024,1st,6,Delhi Capitals,Sawai Mansingh Stadium,b A Nortje,20,12,166.67,,192,112,24.00,171.43
16,,01/04/2024,2nd,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,192,112,24.00,171.43
17,14,06/04/2024,2nd,5,Royal Challengers Bengaluru,Sawai Mansingh Stadium,c †K D Karthik b R J W Topley,2,3,66.67,,194,115,21.56,168.70
18,,10/04/2024,1st,-,Gujarat Titans,Sawai Mansingh Stadium,did not bat,-,-,-,,194,115,21.56,168.70
19,15,13/04/2024,2nd,5,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,c Shashank Singh b H V Patel,6,11,54.55,,200,126,20.00,158.73
20,16,16/04/2024,2nd,5,Kolkata Knight Riders,Eden Gardens,lbw b S P Narine,2,4,50.00,,202,130,18.36,155.38
21,,22/04/2024,2nd,-,Mumbai Indians,Sawai Mansingh Stadium,did not bat,-,-,-,,202,130,18.36,155.38
22,17,27/04/2024,2nd,5,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,not out,52*,34,152.94,,254,164,23.09,154.88
23,18,02/05/2024,2nd,7,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c Abhishek Sharma b P J Cummins,1,3,33.33,,255,167,21.25,152.69
24,19,12/05/2024,1st,5,Chennai Super Kings,MA Chidambaram Stadium,c S N Thakur b T U Deshpande,28,18,155.56,,283,185,21.77,152.97
25,20,15/05/2024,1st,6,Punjab Kings,Barsapara Cricket Stadium,c Harpreet Brar b S M Curran,0,1,0.00,,283,186,20.21,152.15
26,,19/05/2024,1st,-,Kolkata Knight Riders,Barsapara Cricket Stadium,did not bat,-,-,-,,283,186,20.21,152.15
27,21,22/05/2024,2nd,5,Royal Challengers Bengaluru,Narendra Modi Stadium,run out,8,8,100.00,,291,194,19.40,150.00
28,22,24/05/2024,2nd,5,Sunrisers Hyderabad,MA Chidambaram Stadium,not out,56*,35,160.00,,347,229,23.13,151.53
29  (k),23,23/03/2025,2nd,5,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c Ishan Kishan b A Zampa,70,35,200.00,,417,264,26.06,157.95
30  (k),24,26/03/2025,1st,6,Kolkata Knight Riders,Barsapara Cricket Stadium,b H P Rana,33,28,117.86,,450,292,26.47,154.11
31  (k),25,30/03/2025,1st,5,Chennai Super Kings,Barsapara Cricket Stadium,c M Pathirana b Noor Ahmad,3,7,42.86,,453,299,25.17,151.51
32,26,05/04/2025,1st,6,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,not out,13*,5,260.00,,466,304,25.89,153.29
33,27,09/04/2025,2nd,5,Gujarat Titans,Narendra Modi Stadium,c Sai Sudharsan b Rashid Khan,5,4,125.00,,471,308,24.79,152.92
34,28,13/04/2025,1st,4,Royal Challengers Bengaluru,Sawai Mansingh Stadium,not out,35*,23,152.17,,506,331,26.63,152.87
35,29,16/04/2025,2nd,5,Delhi Capitals,Arun Jaitley Stadium,run out,26,17,152.94,,532,348,26.60,152.87
36  (k),30,19/04/2025,2nd,5,Lucknow Super Giants,Sawai Mansingh Stadium,not out,6*,5,120.00,,538,353,26.90,152.41
