Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,15/04/2025,1st,10,Kolkata Knight Riders,Maharaja Yadavindra Singh International Cricket St,run out,11,15,73.33,,11,15,11.00,73.33
2,,18/04/2025,2nd,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,11,15,11.00,73.33
3,,20/04/2025,1st,-,Royal Challengers Bengaluru,Maharaja Yadavindra Singh International Cricket St,did not bat,-,-,-,,11,15,11.00,73.33
4,,18/05/2025,1st,-,Rajasthan Royals,Sawai Mansingh Stadium,did not bat,-,-,-,,11,15,11.00,73.33
