Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,29/04/2008,2nd,3,Kolkata Knight Riders,Eden Gardens,b A B Dinda,0,3,0.00,,0,3,0.00,0.00
2,2,26/05/2008,1st,7,Rajasthan Royals,Sawai Mansingh Stadium,b Sohail Tanvir,3,6,50.00,,3,9,1.50,33.33
3,,28/05/2008,2nd,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,3,9,1.50,33.33
4,3,29/04/2009,2nd,7,Kolkata Knight Riders,Kingsmead,not out,2*,2,100.00,,5,11,2.50,45.45
5,,19/05/2009,2nd,-,Delhi Capitals,Wanderers Stadium,did not bat,-,-,-,,5,11,2.50,45.45
6,4,21/05/2009,1st,2,Deccan Chargers,SuperSport Park,not out,114*,73,156.16,,119,84,59.50,141.67
7,5,23/05/2009,2nd,2,Chennai Super Kings,Wanderers Stadium,b S B Jakati,48,35,137.14,,167,119,55.67,140.34
8,6,24/05/2009,2nd,2,Deccan Chargers,Wanderers Stadium,c †A C Gilchrist b P P Ojha,4,8,50.00,,171,127,42.75,134.65
9,7,14/03/2010,1st,3,Kolkata Knight Riders,Eden Gardens,b A D Mathews,0,7,0.00,,171,134,34.20,127.61
10,8,16/03/2010,2nd,1,Punjab Kings,M Chinnaswamy Stadium,c I K Pathan b P P Chawla,38,26,146.15,,209,160,34.83,130.63
11,9,18/03/2010,2nd,1,Rajasthan Royals,M Chinnaswamy Stadium,not out,42*,30,140.00,,251,190,41.83,132.11
12,10,20/03/2010,2nd,1,Mumbai Indians,Barabati Stadium,c K A Pollard b Harbhajan Singh,40,27,148.15,,291,217,41.57,134.10
13,11,23/03/2010,1st,1,Chennai Super Kings,M Chinnaswamy Stadium,c S K Raina b M Muralitharan,20,28,71.43,,311,245,38.88,126.94
14,12,25/03/2010,2nd,1,Delhi Capitals,M Chinnaswamy Stadium,b A B McDonald,39,29,134.48,,350,274,38.89,127.74
15,13,31/03/2010,1st,1,Chennai Super Kings,MA Chidambaram Stadium,c †M S Dhoni b T Thushara,5,7,71.43,,355,281,35.50,126.33
16,14,02/04/2010,2nd,1,Punjab Kings,Barabati Stadium,run out,29,25,116.00,,384,306,34.91,125.49
17,15,08/04/2010,1st,1,Deccan Chargers,M Chinnaswamy Stadium,b R J Harris,1,6,16.67,,385,312,32.08,123.40
18,16,12/04/2010,2nd,1,Deccan Chargers,Vidarbha Cricket Association Stadium,c †A C Gilchrist b R J Harris,0,1,0.00,,385,313,29.62,123.00
19,17,14/04/2010,2nd,1,Rajasthan Royals,Sawai Mansingh Stadium,c Y K Pathan b S K  Trivedi,14,13,107.69,,399,326,28.50,122.39
20,18,17/04/2010,2nd,1,Mumbai Indians,M Chinnaswamy Stadium,c Z Khan b C R D Fernando,16,18,88.89,,415,344,27.67,120.64
21,19,21/04/2010,2nd,7,Mumbai Indians,Dr DY Patil Sports Academy,c J-P Duminy b K A Pollard,5,9,55.56,,420,353,26.25,118.98
22,20,25/04/2011,2nd,3,Chennai Super Kings,MA Chidambaram Stadium,b J A Morkel,12,9,133.33,,432,362,25.41,119.34
23,21,27/04/2011,1st,3,Chennai Super Kings,Dr DY Patil Sports Academy,c R Ashwin b T G Southee,10,13,76.92,,442,375,24.56,117.87
24,22,29/04/2011,2nd,3,Royal Challengers Bengaluru,M Chinnaswamy Stadium,c S S Tiwary b D L Vettori,19,23,82.61,,461,398,24.26,115.83
25,23,01/05/2011,1st,2,Rajasthan Royals,Sawai Mansingh Stadium,c L R P L Taylor b S K  Trivedi,30,31,96.77,,491,429,24.55,114.45
26,24,04/05/2011,2nd,2,Mumbai Indians,Dr DY Patil Sports Academy,c R G Sharma b S L Malinga,59,47,125.53,,550,476,26.19,115.55
27,25,08/05/2011,2nd,2,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,b P Kumar,28,30,93.33,,578,506,26.27,114.23
28,26,10/05/2011,2nd,2,Deccan Chargers,Rajiv Gandhi International Stadium,lbw b A Mishra,49,42,116.67,,627,548,27.26,114.42
