Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,24/03/2025,1st,10,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,not out,0*,0,-,,0,0,,-
2,,27/03/2025,2nd,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,0,0,,-
3,,01/04/2025,1st,-,Punjab Kings,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,0,0,,-
4,,04/04/2025,1st,-,Mumbai Indians,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,0,0,,-
5,,08/04/2025,1st,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,0,0,,-
6,,12/04/2025,2nd,-,Gujarat Titans,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,0,0,,-
7,,14/04/2025,1st,-,Chennai Super Kings,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,0,0,,-
8,,19/04/2025,1st,-,Rajasthan Royals,Sawai Mansingh Stadium,did not bat,-,-,-,,0,0,,-
9,,22/04/2025,1st,-,Delhi Capitals,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,0,0,,-
10,2,27/04/2025,2nd,11,Mumbai Indians,Wankhede Stadium,b T A Boult,1,3,33.33,,1,3,1.00,33.33
11,,04/05/2025,2nd,-,Punjab Kings,Himachal Pradesh Cricket Association Stadium,did not bat,-,-,-,,1,3,1.00,33.33
12,,19/05/2025,1st,-,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,1,3,1.00,33.33
13,,27/05/2025,1st,-,Royal Challengers Bengaluru,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,1,3,1.00,33.33
