Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,,16/04/2019,1st,-,Rajasthan Royals,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,0,0,,-
2,,29/04/2019,2nd,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,0,0,,-
3,,03/05/2019,1st,-,Kolkata Knight Riders,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,0,0,,-
4,1,08/10/2020,2nd,11,Sunrisers Hyderabad,Dubai International Cricket Stadium,c D A Warner b T Natarajan,0,3,0.00,,0,3,0.00,0.00
5,,10/10/2020,2nd,-,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bat,-,-,-,,0,3,0.00,0.00
6,,15/10/2020,2nd,-,Royal Challengers Bengaluru,Sharjah Cricket Stadium,did not bat,-,-,-,,0,3,0.00,0.00
7,,18/10/2020,2nd,-,Mumbai Indians,Dubai International Cricket Stadium,did not bat,-,-,-,,0,3,0.00,0.00
8,,20/10/2020,2nd,-,Delhi Capitals,Dubai International Cricket Stadium,did not bat,-,-,-,,0,3,0.00,0.00
9,,24/10/2020,1st,-,Sunrisers Hyderabad,Dubai International Cricket Stadium,did not bat,-,-,-,,0,3,0.00,0.00
10,,26/10/2020,2nd,-,Kolkata Knight Riders,Sharjah Cricket Stadium,did not bat,-,-,-,,0,3,0.00,0.00
11,,30/10/2020,1st,-,Rajasthan Royals,Sheikh Zayed Stadium,did not bat,-,-,-,,0,3,0.00,0.00
12,,12/04/2021,1st,-,Rajasthan Royals,Wankhede Stadium,did not bat,-,-,-,,0,3,0.00,0.00
13,,16/04/2021,1st,-,Chennai Super Kings,Wankhede Stadium,did not bat,-,-,-,,0,3,0.00,0.00
14,,18/04/2021,1st,-,Delhi Capitals,Wankhede Stadium,did not bat,-,-,-,,0,3,0.00,0.00
15,2,21/04/2021,1st,11,Sunrisers Hyderabad,MA Chidambaram Stadium,not out,1*,2,50.00,,1,5,1.00,20.00
16,,23/04/2021,2nd,-,Mumbai Indians,MA Chidambaram Stadium,did not bat,-,-,-,,1,5,1.00,20.00
17,3,26/04/2021,1st,11,Kolkata Knight Riders,Narendra Modi Stadium,not out,1*,1,100.00,,2,6,2.00,33.33
18,,21/09/2021,2nd,-,Rajasthan Royals,Dubai International Cricket Stadium,did not bat,-,-,-,,2,6,2.00,33.33
19,,25/09/2021,1st,-,Sunrisers Hyderabad,Sharjah Cricket Stadium,did not bat,-,-,-,,2,6,2.00,33.33
20,,28/09/2021,1st,-,Mumbai Indians,Sheikh Zayed Stadium,did not bat,-,-,-,,2,6,2.00,33.33
21,,01/10/2021,2nd,-,Kolkata Knight Riders,Dubai International Cricket Stadium,did not bat,-,-,-,,2,6,2.00,33.33
22,,03/10/2021,2nd,-,Royal Challengers Bengaluru,Sharjah Cricket Stadium,did not bat,-,-,-,,2,6,2.00,33.33
23,,07/10/2021,2nd,-,Chennai Super Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,2,6,2.00,33.33
24,,27/03/2022,2nd,-,Royal Challengers Bengaluru,Dr DY Patil Sports Academy,did not bat,-,-,-,,2,6,2.00,33.33
25,4,01/04/2022,1st,11,Kolkata Knight Riders,Wankhede Stadium,run out,0,1,0.00,,2,7,1.00,28.57
26,,03/04/2022,1st,-,Chennai Super Kings,Brabourne Stadium,did not bat,-,-,-,,2,7,1.00,28.57
27,5,08/04/2022,1st,11,Gujarat Titans,Brabourne Stadium,not out,10*,5,200.00,,12,12,6.00,100.00
28,,13/04/2022,1st,-,Mumbai Indians,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,12,12,6.00,100.00
29,6,17/04/2022,1st,11,Sunrisers Hyderabad,Dr DY Patil Sports Academy,run out,0,1,0.00,,12,13,4.00,92.31
30,7,20/04/2022,1st,10,Delhi Capitals,Brabourne Stadium,run out,9,17,52.94,,21,30,5.25,70.00
31,,25/04/2022,1st,-,Chennai Super Kings,Wankhede Stadium,did not bat,-,-,-,,21,30,5.25,70.00
