Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
39  (k),37,17/04/2022,2nd,5,Punjab Kings,Dr DY Patil Sports Academy,not out,35*,30,116.67,,719,482,24.79,149.17
40  (k),,23/04/2022,2nd,-,Royal Challengers Bengaluru,Brabourne Stadium,did not bat,-,-,-,,719,482,24.79,149.17
41  (k),38,27/04/2022,1st,5,Gujarat Titans,Wankhede Stadium,c Shubman Gill b Mohammed Shami,3,5,60.00,,722,487,24.07,148.25
42  (k),39,01/05/2022,2nd,5,Chennai Super Kings,Maharashtra Cricket Association Stadium,not out,64*,33,193.94,,786,520,26.20,151.15
43  (k),40,05/05/2022,2nd,5,Delhi Capitals,Brabourne Stadium,c R Powell b S N Thakur,62,34,182.35,,848,554,27.35,153.07
44  (k),41,08/05/2022,2nd,5,Royal Challengers Bengaluru,Wankhede Stadium,c Shahbaz Ahmed b P W H de Silva,19,14,135.71,,867,568,27.09,152.64
45  (k),42,14/05/2022,2nd,5,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,c & b S P Narine,2,3,66.67,,869,571,26.33,152.19
46  (k),43,17/05/2022,1st,4,Mumbai Indians,Wankhede Stadium,c M Markande b R P Meredith,38,22,172.73,,907,593,26.68,152.95
47  (k),44,22/05/2022,1st,5,Punjab Kings,Wankhede Stadium,c †J M Sharma b N Ellis,5,10,50.00,,912,603,26.06,151.24
48  (k),45,01/04/2023,1st,6,Delhi Capitals,BRSABV Ekana Cricket Stadium,c P P Shaw b K K Ahmed,36,21,171.43,,948,624,26.33,151.92
49  (k),46,03/04/2023,2nd,6,Chennai Super Kings,MA Chidambaram Stadium,c B A Stokes b T U Deshpande,32,18,177.78,,980,642,26.49,152.65
50  (k),47,07/04/2023,2nd,7,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,not out,11*,6,183.33,,991,648,26.78,152.93
51  (k),48,10/04/2023,2nd,6,Royal Challengers Bengaluru,M Chinnaswamy Stadium,c Shahbaz Ahmed b Mohammed Siraj,62,19,326.32,,1053,667,27.71,157.87
52  (k),49,15/04/2023,1st,5,Punjab Kings,BRSABV Ekana Cricket Stadium,c Shahrukh Khan b K Rabada,0,1,0.00,,1053,668,27.00,157.63
53  (k),50,19/04/2023,1st,6,Rajasthan Royals,Sawai Mansingh Stadium,run out,29,20,145.00,,1082,688,27.05,157.27
54  (k),51,22/04/2023,2nd,4,Gujarat Titans,BRSABV Ekana Cricket Stadium,c H H Pandya b Noor Ahmad,1,7,14.29,,1083,695,26.41,155.83
55  (k),52,28/04/2023,1st,5,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,lbw b Arshdeep Singh,45,19,236.84,,1128,714,26.86,157.98
56  (k),53,01/05/2023,2nd,6,Royal Challengers Bengaluru,BRSABV Ekana Cricket Stadium,c M K Lomror b K V Sharma,9,7,128.57,,1137,721,26.44,157.70
57  (k),54,03/05/2023,1st,6,Chennai Super Kings,BRSABV Ekana Cricket Stadium,c Moeen Ali b M Pathirana,20,31,64.52,,1157,752,26.30,153.86
58,55,07/05/2023,2nd,5,Gujarat Titans,Narendra Modi Stadium,c Mohammed Shami b Noor Ahmad,3,6,50.00,,1160,758,25.78,153.03
59,56,13/05/2023,2nd,5,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,not out,44*,13,338.46,,1204,771,26.76,156.16
60,57,16/05/2023,1st,6,Mumbai Indians,BRSABV Ekana Cricket Stadium,not out,8*,8,100.00,,1212,779,26.93,155.58
61,58,20/05/2023,1st,7,Kolkata Knight Riders,Eden Gardens,c V R Iyer b S N Thakur,58,30,193.33,,1270,809,27.61,156.98
62  (k),59,24/05/2023,2nd,6,Mumbai Indians,MA Chidambaram Stadium,c †Ishan Kishan b A Madhwal,0,1,0.00,,1270,810,27.02,156.79
63,60,24/03/2024,2nd,6,Rajasthan Royals,Sawai Mansingh Stadium,not out,64*,41,156.10,,1334,851,28.38,156.76
64  (c),61,30/03/2024,1st,5,Punjab Kings,BRSABV Ekana Cricket Stadium,b K Rabada,42,21,200.00,,1376,872,28.67,157.80
65,62,02/04/2024,1st,5,Royal Challengers Bengaluru,M Chinnaswamy Stadium,not out,40*,21,190.48,,1416,893,29.50,158.57
66,63,07/04/2024,1st,5,Gujarat Titans,BRSABV Ekana Cricket Stadium,not out,32*,22,145.45,,1448,915,30.17,158.25
67,64,12/04/2024,1st,5,Delhi Capitals,BRSABV Ekana Cricket Stadium,b Kuldeep Yadav,0,1,0.00,,1448,916,29.55,158.08
68,65,14/04/2024,1st,6,Kolkata Knight Riders,Eden Gardens,c †P D Salt b M A Starc,45,32,140.63,,1493,948,29.86,157.49
69,66,19/04/2024,2nd,3,Chennai Super Kings,BRSABV Ekana Cricket Stadium,not out,23*,12,191.67,,1516,960,30.32,157.92
70,67,23/04/2024,2nd,5,Chennai Super Kings,MA Chidambaram Stadium,c S N Thakur b M Pathirana,34,15,226.67,,1550,975,30.39,158.97
71,68,27/04/2024,1st,5,Rajasthan Royals,BRSABV Ekana Cricket Stadium,c T A Boult b Sandeep Sharma,11,11,100.00,,1561,986,30.02,158.32
72,69,30/04/2024,2nd,5,Mumbai Indians,BRSABV Ekana Cricket Stadium,not out,14*,14,100.00,,1575,1000,30.29,157.50
73,70,05/05/2024,2nd,5,Kolkata Knight Riders,BRSABV Ekana Cricket Stadium,c †P D Salt b A D Russell,10,8,125.00,,1585,1008,29.91,157.24
74,71,08/05/2024,1st,5,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,not out,48*,26,184.62,,1633,1034,30.81,157.93
75,72,14/05/2024,2nd,5,Delhi Capitals,Arun Jaitley Stadium,c A R Patel b M Kumar,61,27,225.93,,1694,1061,31.37,159.66
76,73,17/05/2024,1st,5,Mumbai Indians,Wankhede Stadium,c S A Yadav b I D N Thushara,75,29,258.62,,1769,1090,32.16,162.29
77,74,24/03/2025,1st,3,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,b M A Starc,75,30,250.00,,1844,1120,32.93,164.64
78,75,27/03/2025,2nd,3,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,lbw b P J Cummins,70,26,269.23,,1914,1146,33.58,167.02
79,76,01/04/2025,1st,3,Punjab Kings,BRSABV Ekana Cricket Stadium,c G J Maxwell b Y S Chahal,44,30,146.67,,1958,1176,33.76,166.50
80,77,04/04/2025,1st,3,Mumbai Indians,BRSABV Ekana Cricket Stadium,c D L Chahar b H H Pandya,12,6,200.00,,1970,1182,33.39,166.67
81,78,08/04/2025,1st,3,Kolkata Knight Riders,Eden Gardens,not out,87*,36,241.67,,2057,1218,34.86,168.88
82,79,12/04/2025,2nd,3,Gujarat Titans,BRSABV Ekana Cricket Stadium,c Shahrukh Khan b Rashid Khan,61,34,179.41,,2118,1252,35.30,169.17
83,80,14/04/2025,1st,3,Chennai Super Kings,BRSABV Ekana Cricket Stadium,lbw b Anshul Kamboj,8,9,88.89,,2126,1261,34.85,168.60
84,81,19/04/2025,1st,3,Rajasthan Royals,Sawai Mansingh Stadium,lbw b Sandeep Sharma,11,8,137.50,,2137,1269,34.47,168.40
85,82,22/04/2025,1st,3,Delhi Capitals,BRSABV Ekana Cricket Stadium,b M A Starc,9,5,180.00,,2146,1274,34.06,168.45
86,83,27/04/2025,2nd,3,Mumbai Indians,Wankhede Stadium,c S A Yadav b W G Jacks,27,15,180.00,,2173,1289,33.95,168.58
87,84,04/05/2025,2nd,3,Punjab Kings,Himachal Pradesh Cricket Association Stadium,lbw b Arshdeep Singh,6,5,120.00,,2179,1294,33.52,168.39
88,85,19/05/2025,1st,4,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,run out,45,26,173.08,,2224,1320,33.70,168.48
89,86,22/05/2025,1st,3,Gujarat Titans,Narendra Modi Stadium,not out,56*,27,207.41,,2280,1347,34.55,169.27
90,87,27/05/2025,1st,4,Royal Challengers Bengaluru,BRSABV Ekana Cricket Stadium,c Y Dayal b R Shepherd,13,10,130.00,,2293,1357,34.22,168.98
