Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,15/04/2023,1st,9,Punjab Kings,BRSABV Ekana Cricket Stadium,c Shahrukh Khan b S M Curran,0,1,0.00,,0,1,0.00,0.00
2,2,19/04/2023,1st,8,Rajasthan Royals,Sawai Mansingh Stadium,run out,1,1,100.00,,1,2,0.50,50.00
3,,13/05/2023,2nd,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,1,2,0.50,50.00
4,3,05/05/2024,2nd,9,Kolkata Knight Riders,BRSABV Ekana Cricket Stadium,c A D Russell b C V Varun,7,7,100.00,,8,9,2.67,88.89
5,4,14/05/2024,2nd,9,Delhi Capitals,Arun Jaitley Stadium,c S D Hope b K K Ahmed,14,7,200.00,,22,16,5.50,137.50
6,,05/04/2025,1st,-,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,did not bat,-,-,-,,22,16,5.50,137.50
